iso3,year,u5mr,dtp3,mcv1,pol3,gdp_pc,health_exp_pc,fertility,female_secondary_enrollment,basic_water,basic_sanitation,physicians_per_1000
BEN,2010,107.4,76,68,77,973.2442549315264,29.37720871,5.452,NA,64.8398943690565,13.4190757934874,0.052
BEN,2011,105.1,75,70,77,1059.413588525885,31.76816368,5.436,35.1887283325195,65.2045676976255,13.9760843860142,0.054
BEN,2012,102.9,80,74,80,1071.5258366282956,32.95616913,5.429,NA,65.5652472683148,14.5443123134086,NA
BEN,2013,100.6,77,68,73,1168.926992792259,33.53426743,5.41,41.857421875,65.9215151449037,15.1233051054282,NA
BEN,2014,98.4,74,65,71,1204.39918670094,32.41182327,5.374,43.0372085571289,66.2745990254867,15.7143302277075,NA
BEN,2015,96.1,74,67,72,1002.4188687961384,27.34733391,5.32,46.0378799438477,66.6240261475915,16.3169481534553,NA
BEN,2016,94,78,68,73,1010.533896199298,36.58565903,5.254,47.7052116394043,66.9697053582587,16.9310972411709,0.045
BEN,2017,91.8,76,65,72,1054.9740806681434,38.75862122,5.155,NA,67.3115299235489,17.5567124078682,NA
BEN,2018,89.4,74,61,70,1151.7409703472013,39.54786301,5.031,NA,67.6494113960798,18.1937303852969,0.073
BEN,2019,87,72,58,69,1130.8213533979497,33.9457283,4.9,NA,67.9832516982572,18.8420840944928,0.06
BEN,2020,84.6,70,54,67,1200.1942655778937,36.62052536,4.795,39.4178810119629,68.3129505616936,19.501704357901,NA
BEN,2021,82.2,70,53,68,1318.6515807519838,38.45053101,4.707,40.2546501159668,68.6381245479094,20.1721169387367,0.205
BEN,2022,79.6,69,52,69,1266.4271103190442,37.76291275,4.634,40.2818489074707,68.9589815769274,20.853650768615,0.19
BEN,2023,77.2,69,52,69,1394.1778472183137,46.52822113,4.556,NA,69.2752913846942,21.5460291941212,0.216
BEN,2024,74.7,63,44,63,1485.380188851343,NA,4.48,NA,69.5868397867067,22.248968702791,NA
BFA,2000,176,45,48,45,248.90852692175216,10.00902748,6.519,7.76679992675781,55.6390919539438,8.8416258208353,NA
BFA,2001,171.9,62,63,62,259.48522338043597,10.27519512,6.431,7.95838022232056,55.8329037014079,9.13087025476494,0.04
BFA,2002,167.3,69,64,69,285.65408763753277,11.93992615,6.339,NA,55.6114304370044,10.0598427351821,NA
BFA,2003,162.3,79,76,83,362.3738999969534,16.02656555,6.28,9.13255977630615,55.3903115715643,11.0080883489168,NA
BFA,2004,156.8,79,78,83,403.8128374346103,21.12279129,6.216,10.11203956604,55.1712862578843,11.9759949734472,0.052
BFA,2005,150.8,82,84,94,441.16414801601206,21.34285545,6.182,11.0454902648926,54.9540483069105,12.9610876994314,NA
BFA,2006,144.4,86,88,94,455.5136556200242,23.55202866,6.17,11.844220161438,54.7404102452083,13.9636797865369,NA
BFA,2007,138.1,89,94,93,514.6844511772381,29.72483063,6.11,12.869119644165,54.4775122533974,14.9188541884319,NA
BFA,2008,132.1,93,94,92,619.4375332562643,30.76880074,6.05,15.2496795654297,54.1709291046909,15.8385590424802,0.031
BFA,2009,126.5,92,94,91,601.5695206718585,31.26260567,5.992,16.4878997802734,53.8607620569165,16.7713190117343,0.043
BFA,2010,121.3,91,92,90,624.9572522247657,33.05819321,5.936,18.2026272062904,53.5481792484168,17.717348101652,0.044
BFA,2011,116.6,91,89,90,725.0247677254749,33.70409393,5.869,20.1504937591634,53.2337210751368,18.6760821491649,0.037
BFA,2012,112.3,90,87,90,731.470138867833,33.66717529,5.793,22.4369517647316,52.9175711215547,19.6465931645733,0.046
BFA,2013,108.2,88,82,89,759.7620651684981,42.26796341,5.697,25.1246647585712,52.6002657451869,20.6283173579476,0.045
BFA,2014,104.3,91,88,91,764.8616751062254,38.24516678,5.595,27.3772509415436,52.2827255201391,21.6210077487698,0.047
BFA,2015,100.8,91,88,91,630.124750752312,32.3375206,5.478,31.3499100869596,51.9651331528119,22.623723352134,0.063
BFA,2016,97.4,91,88,91,663.7423648428855,39.50990677,5.331,33.8377858408122,51.6480569278797,23.6358671659231,0.062
BFA,2017,94.1,91,88,91,709.0915358946953,43.37775803,5.17,36.4337512769058,51.3308302109352,24.6558918981723,0.082
BFA,2018,91,91,88,91,777.465618514048,38.48573303,4.921,39.4315297671845,51.0143648746902,25.6835548762607,0.082
BFA,2019,88.1,91,88,91,764.8530777749462,41.06895828,4.681,40.517531621348,50.6996167671279,26.7185691114763,0.091
BFA,2020,85.1,91,88,91,825.2370387824751,57.17589188,4.44,40.2090461523707,50.3862637931321,27.7597483878875,0.096
BFA,2021,82.4,91,88,91,895.5352884429909,63.59171295,4.361,40.1334643135395,50.0752719507407,28.8068022658045,0.101
BFA,2022,79.8,91,88,91,827.3308434866611,64.38339996,4.275,36.1300743115017,49.7662606215165,29.8585926182987,0.148
BFA,2023,77.4,91,88,91,873.4825896510025,71.73455048,4.186,33.6455886002101,49.4606606678806,30.9150753845811,NA
BFA,2024,74.9,91,88,91,981.9926497690816,NA,4.11,33.2389182465594,49.9986600107497,31.7963485938203,NA
BWA,2000,79.8,97,91,97,3450.811806229918,206.93144226,3.294,77.4799728393555,75.45956642678,53.7395555164228,0.298
BWA,2001,79.3,97,91,97,3206.071236898528,203.01203918,3.248,76.1001892089844,75.7549489796856,54.7451404334018,0.298
BWA,2002,77.9,97,92,97,3117.250871830112,206.11392212,3.175,77.1014633178711,75.9139062526894,55.6040876882088,0.307
BWA,2003,76.7,96,92,96,4230.123269099257,269.58544922,3.106,77.884407043457,76.0519848505784,56.4322629301627,0.296
BWA,2004,75.7,96,93,96,4956.692877352137,297.2512207,3.063,79.5718383789062,76.1888838062927,57.2488048403831,0.396
BWA,2005,70.8,96,93,96,5391.070766196335,281.38796997,3.082,80.3644027709961,76.3234089658612,58.0524375220249,0.253
BWA,2006,66,96,94,96,5291.583791448487,258.01873779,3.114,83.5707702636719,77.3793746447191,58.8441205990319,0.315
BWA,2007,64.3,96,95,96,5529.125746325323,305.22042847,3.127,84.5229568481445,78.8176379061459,59.9949103231663,0.371
BWA,2008,63.7,96,95,96,5503.073953143129,324.54284668,3.131,81.0781402587891,80.2083565652811,61.1111581446206,0.367
BWA,2009,60.6,96,96,96,5082.933883324043,336.53146362,3.133,NA,81.548204891568,62.1889472021203,0.348
BWA,2010,58.4,95,96,96,6215.732160779186,389.55178833,3.135,NA,82.8396938380661,63.2298770256248,0.403
BWA,2011,58.8,95,97,96,7287.382953349189,427.70709229,3.103,NA,84.0822411614888,64.2325786938522,0.395
BWA,2012,53.9,95,97,96,6595.538450154237,418.82244873,3.07,NA,85.1198176551296,65.037275052661,0.388
BWA,2013,50.3,95,97,96,6666.912195834866,433.29150391,3.045,NA,86.1035328726968,65.7908304969597,NA
BWA,2014,49,95,97,96,7122.364234215034,418.82452393,3.027,NA,87.0620077919626,66.5214936855642,NA
BWA,2015,46.7,95,97,96,6141.203947266163,374.79058838,3.008,NA,87.9952713631677,67.2288878869323,NA
BWA,2016,45.1,95,97,96,6749.05994339013,389.3107605,2.99,NA,88.9036684785342,67.9129615984092,0.371
BWA,2017,42.1,95,97,96,7104.964010880272,471.05056763,2.969,NA,89.7870788598082,68.5731443566445,NA
BWA,2018,41.2,95,97,96,7407.95940141786,447.4473877,2.941,NA,90.6438201661521,69.2069921595304,0.402
BWA,2019,40,95,97,96,7172.089564800282,438.28546143,2.906,NA,91.4749479975469,69.8150599678289,0.395
BWA,2020,38.9,95,87,96,6323.2974967658965,386.28860474,2.861,NA,91.5461365187927,70.3974291175514,0.433
BWA,2021,37.1,95,97,96,7807.887945704713,492.14276123,2.827,74.0652465820312,91.6110310251098,70.9542350453954,0.422
BWA,2022,35.7,86,90,86,8328.7090572666,477.77633667,2.785,NA,91.6703014636918,71.4864919930582,0.407
BWA,2023,34.6,95,97,96,7826.353764832983,489.59677124,2.732,NA,91.7236550803662,71.9941392506475,0.379
BWA,2024,33.3,95,97,96,7695.75319445165,NA,2.703,NA,91.7713640807246,72.115456599001,NA
CAF,2000,165.5,37,36,38,239.1541337260706,9.9123354,5.851,NA,59.0104891106011,20.5939671158027,NA
CAF,2001,162.5,40,35,40,237.9517025447346,9.20995235,5.807,7.64059019088745,57.8285760231061,20.5472812527442,NA
CAF,2002,159,44,42,42,248.63929097840335,10.44132614,5.785,NA,56.6533336515989,20.5005930190466,NA
CAF,2003,155.6,47,49,44,278.403992150941,12.15000153,5.799,NA,55.4843767503789,20.4536055406808,NA
CAF,2004,151.8,51,55,45,303.461321152782,12.96809387,5.784,NA,54.321703276721,20.4063183359002,0.079
CAF,2005,147.9,54,62,47,311.95002313868673,13.93517494,5.812,NA,53.1725538897854,19.9721484876891,NA
CAF,2006,143.5,51,61,47,333.94251990303104,15.15495491,5.84,NA,52.0363869925111,19.5450443579564,NA
CAF,2007,139.3,48,59,46,380.8870488394754,18.24629021,5.867,NA,50.9129861465533,19.1248924348841,NA
CAF,2008,135.5,45,58,46,437.24827472489,18.02888489,5.902,NA,49.801462843986,18.7110288344225,0.0405
CAF,2009,489.3,42,56,45,456.47167389840394,21.37773895,5.936,8.72708988189697,48.7012778059616,18.3030854351949,0.045
CAF,2010,150.7,45,53,46,476.8737869507277,17.01008034,5.963,NA,47.6121825064348,17.9009516216973,NA
CAF,2011,125.1,47,49,47,534.0572814716355,19.62990761,6.009,11.4032897949219,46.5333196670966,17.5040118095515,NA
CAF,2012,121.9,47,48,47,544.3958491427853,21.33021736,6.047,10.7241497039795,45.4644259836138,17.1121597682915,NA
CAF,2013,134.2,23,25,23,364.3669626083801,17.36794472,6.075,NA,44.4049337595255,16.7250416550218,NA
CAF,2014,186.8,45,47,50,409.8504859646996,18.7120266,6.099,NA,43.3540006911393,16.3420825760043,NA
CAF,2015,113.7,43,46,51,366.3228539381206,18.44194221,6.126,NA,42.3113468572103,15.9631877672806,0.07
CAF,2016,126.8,42,45,52,387.17620344431776,21.07796097,6.126,11.0433397293091,41.2766435897443,15.5882414691861,NA
CAF,2017,155.2,42,41,48,432.3240256842626,28.81619644,6.127,12.7931003570557,40.2488145100733,15.2164870297134,NA
CAF,2018,120.2,40,39,45,455.2439628595339,51.3541069,6.108,NA,39.2275482962991,14.8478356260426,0.069
CAF,2019,254.7,38,37,43,449.2284676024388,35.76099014,6.09,NA,38.2122663974409,14.481982156805,NA
CAF,2020,124.2,37,36,40,462.87907129401145,42.63476563,6.059,NA,37.2024024961025,14.1186349646869,NA
CAF,2021,178.7,35,34,38,492.26314283050743,46.25038147,6.052,NA,36.1973817854423,13.7575074575386,0.022
CAF,2022,424.6,33,32,35,467.3598250262383,47.91523361,6.023,NA,36.2950440146654,13.8462941483121,0.029
CAF,2023,92.6,40,39,42,495.9788972887206,53.81136703,6.012,NA,36.3972597405494,13.939220081887,0.074
CAF,2024,89.7,42,41,48,516.1609999960363,NA,5.954,NA,36.5040268237207,14.0362838980325,NA
CIV,2000,140.4,65,68,66,936.6365413487983,30.33073425,5.773,NA,68.7946138845833,20.0416175559052,NA
CIV,2001,136.9,66,71,70,924.7272949620664,30.58369255,5.704,NA,69.1799896467784,20.7171311612942,NA
CIV,2002,133.1,65,71,70,967.8158644159912,32.55319595,5.641,NA,69.5630827839749,21.3928455958678,NA
CIV,2003,129.2,62,70,68,1111.171350878869,43.81231308,5.572,NA,69.9435023946029,22.0684596804749,NA
CIV,2004,125.3,68,78,76,1199.8252452854629,47.04700851,5.527,NA,70.3215551742465,22.7442737383766,0.106
CIV,2005,121.2,77,84,87,1197.746169794149,46.69436264,5.499,NA,70.6961620276826,23.5549453716697,0.085
CIV,2006,117.4,77,73,76,1230.4305683858356,47.08904266,5.448,NA,71.0679891332651,24.3743169320385,NA
CIV,2007,113.5,76,67,75,1367.5381772232606,56.15083694,5.403,NA,71.4370073419778,25.2023258965762,NA
CIV,2008,109,74,63,58,1583.9706670137175,64.67678833,5.357,NA,71.8031717766337,26.0389018909406,0.128
CIV,2009,105.2,81,67,77,1540.45393569596,71.06480408,5.332,NA,72.1658002425728,26.8833706227341,NA
CIV,2010,101.6,78,64,75,1553.5488704814325,70.04605103,5.292,NA,72.5255308385242,27.736273942075,NA
CIV,2011,98.4,61,49,58,1596.6282656599792,67.97618103,5.244,NA,72.8823142494903,28.5975387967836,0.14
CIV,2012,95.3,82,74,83,1546.9460184731029,69.86203003,5.19,NA,73.2358134121721,29.4667970282772,NA
CIV,2013,92,75,70,74,1786.1586203132365,67.13149261,5.135,NA,73.5860051813631,30.3439798658214,NA
CIV,2014,88.6,73,59,71,1991.3653942340416,74.3581543,5.071,34.3625665088411,73.932866465233,31.2290182892459,0.214
CIV,2015,85.5,79,67,77,1814.7185508801672,58.43181992,4.97,37.982068610823,74.2789991723986,32.1245714539308,NA
CIV,2016,83,87,73,81,1862.5959708128676,61.85705566,4.873,40.5872787120579,74.623678155198,33.0299664803717,NA
CIV,2017,80.5,83,70,82,1964.299303383425,63.77943039,4.757,43.9337901584799,74.9670485097416,33.945429522791,NA
CIV,2018,77.9,83,74,83,2130.866193811438,65.87952423,4.596,46.3947128556196,75.3089683562102,34.8708875943719,0.351
CIV,2019,75.3,79,71,79,2141.7683617011467,68.30471039,4.523,49.4831223999723,75.6490184756229,35.8059580233634,0.149
CIV,2020,73,72,63,65,2179.7293483293465,78.97766876,4.461,51.9265625097734,75.9870680852305,36.7505613601134,0.153
CIV,2021,70.8,73,65,71,2455.9812764114818,92.39588928,4.411,54.4109890656109,76.3229847618577,37.704616869195,0.167
CIV,2022,68.7,73,62,71,2333.3712830125887,84.89915466,4.349,52.166846663702,76.6566348508061,38.6680398290793,0.162
CIV,2023,66.5,79,70,77,2591.965904811898,87.68105316,4.283,63.094766197367,76.9878854497263,39.6407426651959,0.166
CIV,2024,64.5,77,75,74,2727.8935220697044,NA,4.23,64.4785040152839,77.2470593822361,40.4070687976128,NA
CMR,2000,143.9,62,49,57,708.5657316259653,30.438097,5.514,NA,55.8213658801787,37.5661811000038,NA
CMR,2001,141,63,51,61,715.4702964705854,29.82297325,5.441,29.9767608642578,56.6676381767761,37.7799954148968,NA
CMR,2002,137.6,66,53,66,789.6238110725543,31.79577446,5.435,22.2719993591309,57.4955566062435,37.9947075137207,NA
CMR,2003,134.3,73,61,72,988.2412767918462,38.56394196,5.432,28.0853691101074,58.3047768722943,38.3633336781567,NA
CMR,2004,130.9,73,64,72,1133.3932674967289,42.25278473,5.436,24.1630897521973,59.0958722241739,38.736762781943,0.188
CMR,2005,127.6,80,68,79,1142.624662521058,43.10830688,5.421,24.6076393127441,59.8676453814021,39.1141100533379,0.061
CMR,2006,124.2,81,73,78,1191.4545899096834,44.52022934,5.369,21.4851398468018,60.6211512430006,39.4959944299355,NA
CMR,2007,120.8,82,74,81,1325.672482159333,50.30911255,5.343,29.0990791320801,61.3565272358718,39.8824343932762,0.073
CMR,2008,117.2,84,80,82,1492.142698014529,54.58909225,5.294,33.4918212890625,62.0739139861275,40.2734502147764,NA
CMR,2009,113.7,80,74,79,1461.3899923233655,51.14823914,5.236,37.8445510864258,62.7730584341751,40.6687438087427,0.07
CMR,2010,109.5,84,79,83,1398.5870202504714,50.03335571,5.154,NA,63.4545114882578,41.0686436848584,0.087
CMR,2011,105.2,81,76,80,1513.9605699487818,58.33031845,5.052,45.500515576506,64.1180510058743,41.47285114669,0.091
CMR,2012,100.8,79,74,78,1449.0987436227924,56.96441269,4.982,48.7718363160742,64.7638368158669,41.8813685431632,NA
CMR,2013,96.5,76,71,75,1575.9288211889684,57.22771454,4.905,50.4201711277728,65.3916897275554,42.2938755253473,NA
CMR,2014,92.4,76,71,76,1649.443390594896,71.61038208,4.844,54.1409312621764,66.0018143956848,42.7103744161323,NA
CMR,2015,88.5,76,71,75,1415.0000971056854,58.38298035,4.841,55.5473133749889,66.594406364624,43.1308620153925,NA
CMR,2016,85.1,78,72,77,1441.7201725688024,57.99372482,4.842,56.4790090222202,67.1696687119462,43.555339313602,NA
CMR,2017,81.9,74,67,73,1496.089517712422,56.7457695,4.804,NA,67.7271653530667,43.9831129823405,NA
CMR,2018,78.9,68,61,68,1610.6964159101708,58.32909393,4.74,NA,68.2677705308144,44.4148640176423,0.131
CMR,2019,76.6,67,61,68,1555.2266047647745,56.79493713,4.651,NA,68.7910816912942,44.8498829146317,NA
CMR,2020,74.4,68,63,68,1555.6037066074864,66.17185211,4.557,NA,69.29764588045,45.2885112207418,0.098
CMR,2021,71.9,71,65,71,1672.3265734087215,72.59731293,4.468,42.6115884063623,69.787122797367,45.7300133468788,0.126
CMR,2022,69.4,71,68,62,1604.8772695489472,72.12950897,4.397,43.2072311629303,70.2600597493354,46.1747220268822,0.136
CMR,2023,67,75,71,74,1720.4751015450624,79.09996796,4.322,42.4944197803389,70.7167101481695,46.6226225275107,NA
CMR,2024,64.8,77,71,76,1830.0083368472697,NA,4.261,NA,71.410178711283,47.0729484414837,NA
COD,2000,184.6,30,26,30,377.9254214813948,17.52071953,6.702,NA,37.5495370732434,23.7477310886232,NA
COD,2001,178.4,30,34,29,142.67814260441207,5.4341011,6.663,NA,37.5216314439844,23.2925757259411,NA
COD,2002,172.2,38,41,39,162.38052907429022,4.17578602,6.606,NA,37.4846118447221,22.8409794207926,NA
COD,2003,165.9,42,48,45,161.4915535243958,6.03257608,6.549,NA,37.4384405884601,22.3929738740922,NA
COD,2004,159.4,54,57,51,180.6647649636327,7.83304834,6.53,NA,37.3830762048941,21.9485957968142,0.107
COD,2005,124.4,61,61,59,214.5397404735186,8.55065727,6.526,NA,37.3204734649606,21.5079480867388,NA
COD,2006,118.9,62,63,62,255.44522956875124,10.37645721,6.547,NA,37.2515489023917,21.0891369417888,NA
COD,2007,113.8,65,64,64,294.1016151244193,11.5629034,6.559,23.2989292144775,37.1762282091892,20.6788073735842,NA
COD,2008,109.2,68,64,67,352.9003633719953,15.36659527,6.58,25.5026206970215,37.0934309203905,20.2769257473546,NA
COD,2009,105,71,65,69,280.1789910357925,12.75762081,6.591,26.7931995391846,37.0040705646358,19.8835866395137,0.088
COD,2010,101.4,60,66,68,352.4003987546921,12.1423111,6.587,26.997859954834,36.9070813122382,19.4987263873328,NA
COD,2011,98.3,70,66,65,372.5142738757892,11.89942932,6.582,28.7195892333984,36.8033581567191,19.1224518584775,NA
COD,2012,95.9,71,69,69,409.93142478378354,13.20595551,6.559,28.7509708404541,36.691850585446,18.754668067258,NA
COD,2013,94.1,71,68,71,460.37033493010705,15.37901688,6.527,29.3779392242432,36.5724802578576,18.3953621300218,0.085
COD,2014,92.7,73,69,72,489.17595209731945,18.22281265,6.483,31.4399604797363,36.4456556153398,18.044594889942,NA
COD,2015,91.9,70,65,69,495.8266330148833,18.57252884,6.437,32.7438697814941,36.3108122967194,17.7022823048892,NA
COD,2016,91.5,70,63,66,459.7650365903877,19.3114109,6.392,NA,36.1678765737664,17.3684018777428,NA
COD,2017,91.5,71,65,71,431.05255912878806,18.14648819,6.349,NA,36.016305001478,17.0428367247806,NA
COD,2018,91.7,71,64,72,518.1696268753709,17.29077148,6.302,NA,35.8564891827066,16.7256345274003,NA
COD,2019,92.2,73,65,74,504.00419142285995,19.20812035,6.253,NA,35.6878940308452,16.416662028181,0.162
COD,2020,92.7,70,62,72,486.4255726822558,20.5593071,6.206,NA,35.5104494105668,16.1158651582213,NA
COD,2021,92.9,65,55,65,595.743074403567,21.58848572,6.156,42.9527015686035,35.3236207810538,16.1461710925268,0.171
COD,2022,92.5,65,56,66,687.7385875546851,24.3800106,6.106,NA,35.1273466119185,16.1744730669276,0.208
COD,2023,91.3,60,52,61,660.2120523899703,23.43148804,6.051,NA,35.4034461859588,16.2386817602994,NA
COD,2024,89.7,65,55,65,649.3833385567245,NA,5.981,NA,35.6813611952254,16.3033122368932,NA
COG,2000,112.5,33,34,31,1024.3015910918073,17.35089302,4.724,NA,58.3988116212173,11.9201113215231,NA
COG,2001,109.3,31,35,32,854.5983144080948,20.303905489999998,4.67,NA,58.6923918261786,11.9684717452745,NA
COG,2002,104.6,41,37,41,905.5381355447043,16.99031258,4.697,31.5139694213867,59.1842225873936,12.2942562189499,NA
COG,2003,98.9,50,50,50,1016.8236341214334,21.51475716,4.696,30.9671497344971,59.6736944537537,12.623677389001,NA
COG,2004,92.3,67,65,67,1306.1013632459944,27.50056839,4.69,39.0756301879883,60.6181552928178,13.081524943127,0.212
COG,2005,85.7,63,54,62,1799.0515836615414,30.90304375,4.669,NA,61.5609564350404,13.5511098859657,NA
COG,2006,79.5,74,61,73,2103.5821381210976,35.94208145,4.651,NA,62.5017877997765,14.0325360521402,0.204
COG,2007,73.9,73,59,71,2206.4710186341385,41.96711731,4.649,NA,63.4409103501595,14.526041670099,0.101
COG,2008,69.2,80,69,77,2832.0917777764325,63.41820908,4.726,NA,64.3791200953514,15.0320398597223,NA
COG,2009,65.3,80,63,76,2271.1521917596647,48.65313721,4.808,NA,65.3159834381157,15.5506904084731,NA
COG,2010,62.4,76,75,72,2946.557980677078,54.56225586,4.851,NA,66.2515975807208,16.0823108780158,0.111
COG,2011,60,83,83,72,3396.16505817952,59.51348114,4.826,NA,67.1844431261946,16.6267539486772,0.114
COG,2012,57.9,85,80,68,3732.327373203891,71.2766571,4.785,46.8735198974609,68.1146295030684,17.1843319193312,NA
COG,2013,56.2,85,80,69,3697.417058842495,71.85824585,4.731,NA,69.0417229915666,17.7552084772419,NA
COG,2014,54.5,90,80,77,3601.236580871796,71.03118896,4.665,NA,69.9648050667042,18.3393600656814,NA
COG,2015,52.7,80,80,68,2439.351894036956,57.30290604,4.607,NA,70.8834804766701,18.9369281667441,NA
COG,2016,51,71,67,61,2093.107285588428,54.3000145,4.546,NA,71.7973477617,19.5480521293593,0.102
COG,2017,49.3,69,70,60,2211.633098747971,52.29982376,4.496,NA,72.7060273572944,20.1728789551264,NA
COG,2018,47.6,75,75,68,2694.4341319142677,47.310215,4.442,NA,72.9020532045187,20.2685707874205,0.099
COG,2019,52.2,79,73,73,2488.424667249158,58.42106628,4.38,NA,73.0980812765278,20.3642632516174,NA
COG,2020,44.5,73,68,69,1993.5866719310015,80.09735107,4.329,NA,73.2936799973637,20.4597460251332,NA
COG,2021,43,77,68,74,2516.1625514543157,78.60149384,4.28,NA,73.4884211673414,20.5548099594917,NA
COG,2022,41.5,78,65,52,2620.8380426740187,53.11892319,4.215,NA,NA,NA,0.173
COG,2023,40.3,78,65,52,2477.978455448662,75.55332184,4.157,NA,NA,NA,NA
COG,2024,39.1,78,72,76,2482.248994845599,NA,4.109,NA,NA,NA,NA
COM,2000,79.9,70,70,70,633.3090327762441,47.59479904,5.227,NA,87.3387610880315,24.4251137817351,NA
COM,2001,76.8,70,70,70,681.1638576199628,45.34629059,5.195,NA,87.5288111586306,26.1545650647282,NA
COM,2002,73.8,89,71,98,764.6134983254302,51.12159729,5.155,31.1893806457519,87.4264757809148,27.7107884685143,NA
COM,2003,71,80,67,80,959.691049354812,63.91786194,5.115,34.5227088928223,87.322688934515,29.2480866735385,NA
COM,2004,68.3,76,76,73,1072.2840902962091,70.61806488,5.065,36.0644111633301,87.2174998697346,30.7668527595674,0.198
COM,2005,65.8,68,67,67,1105.7879686678848,67.80059814,5.012,NA,87.1113174713824,32.2696522597859,0.196
COM,2006,63.4,69,66,69,1138.4790840434505,65.72916412,4.934,NA,87.0042522799134,33.75605986205,NA
COM,2007,61.2,75,65,75,1289.7363105636107,69.87202454,4.859,NA,86.8964208746241,35.2256531986229,NA
COM,2008,59.2,81,76,81,1455.0276859558574,73.75498962,4.805,NA,86.7879033627296,36.6778613088967,NA
COM,2009,57.3,83,79,84,1410.3051695947322,69.4848938,4.778,NA,86.6788340551763,38.1124210259684,0.199
COM,2010,55.6,74,72,82,1386.574242845299,69.21523285,4.755,NA,86.5693640440455,39.5290364231299,NA
COM,2011,54,83,79,85,1531.4378937295123,81.19863892,4.722,NA,86.4595303039768,40.9270162396415,NA
COM,2012,52.5,86,85,85,1490.315113512812,77.10220337,4.652,NA,86.3494754574658,42.3060704892515,0.181
COM,2013,51.2,83,82,82,1603.327971073032,81.81765747,4.572,60.1044710048694,86.2393591823008,43.665877233981,NA
COM,2014,50,80,80,79,1615.717236620122,84.63935852,4.489,63.5484732484643,86.1291911979684,45.005792347169,NA
COM,2015,48.9,80,81,81,1329.3704823598596,61.16300201,4.42,NA,86.0191792490847,46.3255872493184,NA
COM,2016,47.9,75,77,75,1365.4840344449694,63.53099442,4.348,NA,85.9094298430236,47.6248040673008,0.291
COM,2017,46.9,79,75,79,1423.9248027796975,75.01337433,4.278,59.3382174230061,85.8000023194019,48.9029223957365,NA
COM,2018,45.8,77,74,77,1527.4052712528485,74.89152527,4.208,64.5565253389451,85.6910036830202,50.159514854681,0.285
COM,2019,44.8,78,76,71,1510.232181515922,78.23674774,4.138,NA,85.582654605357,51.3942491790653,NA
COM,2020,43.7,74,75,64,1519.3466555620607,89.67817688,4.071,NA,85.4750115485724,52.6066035113726,0.441
COM,2021,42.6,72,68,72,1554.9728919015288,100.50016785,3.999,NA,85.368182871054,53.7961210274577,NA
COM,2022,41.4,78,71,72,1465.479642861996,124.14363861,3.935,56.4125595092773,85.2623417962655,54.9623663372908,0.424
COM,2023,40.2,75,70,62,1560.2737847685466,102.23101807,3.878,NA,85.1575256557465,56.104836588019,NA
COM,2024,39,75,70,62,1662.7566331250366,NA,3.822,NA,85.0539278589302,57.2230888156822,NA
CPV,2000,36,90,86,90,1189.5147934589058,59.54011154,3.545,NA,79.3677594529209,36.827954010232,NA
CPV,2001,32.8,90,88,91,1223.3305533157543,63.55782318,3.366,66.4298477172852,79.6627777965322,39.1910554393962,NA
CPV,2002,30.5,91,89,92,1328.5787427066589,69.12203979,3.192,69.4299468994141,79.9527732071617,41.5375071985025,NA
CPV,2003,29,92,90,93,1717.9756536965494,84.6628952,3.033,72.023063659668,80.2372000142623,43.8664094982459,NA
CPV,2004,28.2,93,91,94,1929.490814687812,93.43228912,2.9,72.0146408081055,80.6602617486896,46.1784728572733,0.493
CPV,2005,28,95,93,95,2004.1468041756325,96.08917999,2.726,76.0318069458008,81.0817210123183,48.4726022548582,NA
CPV,2006,28,96,94,97,2256.9966619107527,113.13097382,2.555,89.9302597045898,81.5021226151102,50.7498010778296,NA
CPV,2007,28.1,98,96,98,3324.5767521249763,127.73626709,2.409,89.594841003418,81.920929167246,53.0093493269466,NA
CPV,2008,27.9,99,97,99,3908.648858225763,127.79390717,2.298,88.2079620361328,82.3386902741848,55.2521980462488,NA
CPV,2009,27.5,99,97,99,3659.720463616276,130.23704529,2.246,89.8743209838867,82.754314077093,57.4769284411617,0.136
CPV,2010,26.7,99,97,99,3579.46006137809,146.07247925,2.329,92.7251093032265,83.1663318440796,59.6818514080991,0.573
CPV,2011,25.6,90,96,90,4002.0138688878537,157.08999634,2.329,95.5805200729927,83.522244248535,61.8006547143134,0.571
CPV,2012,24.2,94,91,94,3736.8151701108713,174.66062927,2.153,99.621336354691607,83.8774934810221,63.9530735782999,0.508
CPV,2013,22.6,93,91,93,3960.975967913446,191.1048584,2.067,103.923782348633,84.2318960930689,66.0992428842147,0.601
CPV,2014,20.9,95,93,95,3985.607065481337,193.39482117,2.031,104.643058776855,84.5854646017969,68.2388818808702,0.461
CPV,2015,19.2,93,92,93,3415.0626673093116,150.28823853,1.968,105.428949752596,84.9382015962204,70.3717073692285,0.743
CPV,2016,17.6,96,93,95,3608.9660523490647,157.39906311,1.966,107.346835625835,85.581322426682,72.496932762021,0.731
CPV,2017,16.2,96,96,96,3893.095713825062,174.43547058,1.93,108.513703183866,86.333068742186,74.6142580571751,0.659
CPV,2018,15.1,98,99,98,4294.965100357294,205.5345459,1.804,104.00895690918,87.0755452684611,76.7237249815456,0.711
CPV,2019,14.1,96,98,97,4380.781173311284,211.24963379,1.698,103.593505622998,87.808568861158,78.8249549430518,0.743
