iso3,year,u5mr,dtp3,mcv1,pol3,gdp_pc,health_exp_pc,fertility,female_secondary_enrollment,basic_water,basic_sanitation,physicians_per_1000
MEA,2001,72.4,NA,NA,NA,2153.193325422632,103.21430616075264,3.900855223732915,46.6951484680176,85.33867698207683,64.04118563214419,NA
MEA,2002,69.9,NA,NA,NA,2092.424276370166,98.7719924380713,3.793951382430586,47.1025695800781,85.59983248379399,64.30336929460638,NA
MEA,2003,67.7,NA,NA,NA,2279.51886072397,98.55744467241878,3.726301633657936,47.8145904541016,85.87534908558416,64.59439847819115,NA
MEA,2004,65.4,NA,NA,NA,2624.1893550003037,108.42759214580494,3.6307007311268737,48.8658218383789,86.2214019111976,65.45468834351333,NA
MEA,2005,63.2,NA,NA,NA,3050.8608627273093,121.68332029259928,3.5781111431629267,48.9622802734375,86.41912028983596,66.39500175205113,NA
MEA,2006,61.3,NA,NA,NA,3482.4765790621386,136.60888246971243,3.563779305735613,50.9403991699219,86.76579695903753,67.39490397901906,NA
MEA,2007,59.4,NA,NA,NA,4010.052280612443,158.67615546435763,3.545009274231238,50.944751739502,87.17026119312703,68.42284228185109,NA
MEA,2008,57.6,NA,NA,NA,4834.32204392542,186.74875232964197,3.5242225268088254,51.2119216918945,87.61066803868523,69.4130738517555,NA
MEA,2009,55.9,NA,NA,NA,4256.640483569278,202.4852856899396,3.5091334497908755,52.2615699768066,87.95182261162677,70.37059373892997,NA
MEA,2010,54.2,NA,NA,NA,4867.929434970152,218.1477202192403,3.4962786810276936,52.1970100402832,88.27950325765796,71.33074723682246,0.95570555441206
MEA,2011,52.5,NA,NA,NA,5731.463337883452,248.63393053004305,3.4774409964919313,53.5247993469238,88.61796499347717,72.30497693355196,NA
MEA,2012,51.1,NA,NA,NA,6048.092499907721,263.57631713235907,3.471038419270515,53.5537109375,88.95485171987086,73.29068620021819,NA
MEA,2013,49.4,NA,NA,NA,5866.5964763581305,266.5146168944412,3.454583781987765,52.0718307495117,89.31678002409585,75.27184570161542,NA
MEA,2014,47.6,NA,NA,NA,5810.238740192056,281.93631046620675,3.4376982541324876,53.0181198120117,89.67054932290704,76.25600183201601,NA
MEA,2015,46.2,NA,NA,NA,5125.68064083245,275.94518467858353,3.4046770997131133,53.8907585144043,90.04520106967121,77.26667920839614,NA
MEA,2016,44.6,NA,NA,NA,5126.053316390324,280.36379333350396,3.3443352298297273,54.9065208435059,90.41934102451894,78.26610183442615,NA
MEA,2017,43.5,NA,NA,NA,5279.479511800769,287.6705277535499,3.3182065123725404,55.0110015869141,90.7699929945259,79.20787256640601,NA
MEA,2018,42.7,NA,NA,NA,5545.888996075914,277.24693408619913,3.2336761791751076,56.3839988708496,91.1088781867545,80.07589065620057,NA
MEA,2019,41.9,NA,NA,NA,5412.428756735279,276.6048989503644,3.1620694387531794,57.3141708374023,91.45211062344252,80.90991228447307,NA
MEA,2020,40.8,NA,NA,NA,4742.764026322587,277.3153421212985,3.1168808641896195,57.9312705993652,91.78899975028456,81.72905362769703,NA
MEA,2021,39.8,NA,NA,NA,5615.911860987263,294.88863672599155,3.072990859389022,58.5643081665039,92.07784166936143,82.41448643992197,NA
MEA,2022,38.7,NA,NA,NA,6430.535534857535,304.78395517605236,3.033442966011439,59.6928901672363,92.40280486355856,83.21440732477251,1.2987837772274746
MEA,2023,37.8,NA,NA,NA,6149.061198934999,310.9697247172087,3.0081011072648716,61.6829414367676,92.66010825915986,83.43443918566841,NA
MEA,2024,36.4,NA,NA,NA,6265.444452474524,NA,2.975973533061971,63.667781829834,92.90226047809348,83.65755351881529,NA
MEX,2000,27.4,97,96,97,7524.027138009098,319.34719849,2.714,71.6285171508789,91.5623322939428,79.2052351502487,1.631
MEX,2001,26.2,97,95,97,7952.76479510706,364.39672852,2.671,73.8780212402344,92.0447445301781,79.9105993233351,1.519
MEX,2002,25,97,96,98,7983.033983817592,385.61471558,2.633,76.8405380249023,92.5226572701038,80.6059707016954,1.529
MEX,2003,23.9,98,96,98,7434.0746485155005,411.83197021,2.579,81.2989120483398,92.996063481636,81.2915094361491,1.58
MEX,2004,23,98,96,98,7849.667596495654,446.13604736,2.536,82.1962890625,93.4651323429629,81.9676485346638,1.655
MEX,2005,22.1,98,96,98,8671.758918851627,483.97970581,2.495,83.1119232177734,93.9295704021899,82.634046861873,1.768
MEX,2006,21.3,98,96,98,9512.635753466991,514.29864502,2.456,85.4489822387695,94.3895494210949,83.2911380511861,1.886
MEX,2007,20.7,98,96,98,10134.332713811857,558.06530762,2.421,87.0050735473633,94.8449664577953,83.9388749115264,1.929
MEX,2008,20,96,96,96,10523.768540324383,573.11114502,2.391,89.310188293457,95.2791786706115,84.5778681369926,1.957
MEX,2009,19.5,95,96,95,8423.569332147112,492.59887695,2.364,89.4026565551758,95.5850499173434,85.2078679687607,1.987
MEX,2010,18.9,95,95,95,9728.800783770816,534.08520508,2.34,90.5796508789062,95.8874978648844,85.8292495991465,2.007
MEX,2011,18.4,97,98,97,10664.49440323125,565.31738281,2.317,91.5306701660156,96.1869601419422,86.4428801813735,2.109
MEX,2012,17.9,99,99,99,10744.133524268636,582.48297119,2.294,93.8122711181641,96.483147256866,87.0483009641919,2.12
MEX,2013,17.5,83,89,83,11216.800850542808,625.59765625,2.269,96.0909271240234,96.7762637072841,87.6459487223264,2.164
MEX,2014,17,87,98,87,11391.3773497683,609.82232666,2.211,100.276077270508,97.0663144004475,88.2358926764479,2.237
MEX,2015,16.6,87,98,87,10021.238611882723,553.91259766,2.137,104.495323181152,97.3531385567766,88.8179258213353,2.34
MEX,2016,16.2,93,97,93,9097.923976747688,489.92230225,2.086,106.824447631836,97.6369085403618,89.3924181439649,2.345
MEX,2017,15.8,85,76,85,9649.278167724024,512.54974365,2.041,109.083389282227,97.9175037608425,89.9592224609298,2.409
MEX,2018,15.4,88,97,88,10084.793756202112,528.26306152,2.03,110.51097869873,98.1950089060211,90.5185596102805,2.456
MEX,2019,15,82,73,82,10369.555358527135,549.72601318,2.02,110.386650085449,98.46943436997,91.0705197769802,2.46
MEX,2020,14.6,72,92,72,8841.270750398684,535.11669922,1.99,107.480339050293,98.7408072689782,91.6152077254503,2.425
