iso3,year,u5mr,dtp3,mcv1,pol3,gdp_pc,health_exp_pc,fertility,basic_water,basic_sanitation,log_gdp_pc,log_health_exp_pc
BFA,2007,138.1,89,94,93,514.6844511772381,29.72483063,6.11,54.4775122533974,14.9188541884319,6.243553996715776,3.3919827446632196
BFA,2008,132.1,93,94,92,619.4375332562643,30.76880074,6.05,54.1709291046909,15.8385590424802,6.42881186185477,3.426501213598781
BFA,2009,126.5,92,94,91,601.5695206718585,31.26260567,5.992,53.8607620569165,16.7713190117343,6.399542107575346,3.4424226762859895
BFA,2010,121.3,91,92,90,624.9572522247657,33.05819321,5.936,53.5481792484168,17.717348101652,6.4376832509568835,3.4982694390542814
BFA,2011,116.6,91,89,90,725.0247677254749,33.70409393,5.869,53.2337210751368,18.6760821491649,6.58620581665112,3.5176193115823975
BFA,2012,112.3,90,87,90,731.470138867833,33.66717529,5.793,52.9175711215547,19.6465931645733,6.595056397846815,3.5165233356827934
BFA,2013,108.2,88,82,89,759.7620651684981,42.26796341,5.697,52.6002657451869,20.6283173579476,6.633005312116349,3.7440294329117116
BFA,2014,104.3,91,88,91,764.8616751062254,38.24516678,5.595,52.2827255201391,21.6210077487698,6.6396950006225905,3.6440171935958023
BFA,2015,100.8,91,88,91,630.124750752312,32.3375206,5.478,51.9651331528119,22.623723352134,6.445917816849948,3.4762281845432548
BFA,2016,97.4,91,88,91,663.7423648428855,39.50990677,5.331,51.6480569278797,23.6358671659231,6.497894069428422,3.676551444764732
BFA,2017,94.1,91,88,91,709.0915358946953,43.37775803,5.17,51.3308302109352,24.6558918981723,6.5639846238329795,3.76994682195159
BFA,2018,91,91,88,91,777.465618514048,38.48573303,4.921,51.0143648746902,25.6835548762607,6.6560394225149215,3.6502876019661175
BFA,2019,88.1,91,88,91,764.8530777749462,41.06895828,4.681,50.6996167671279,26.7185691114763,6.639683760185426,3.715252563147148
BFA,2020,85.1,91,88,91,825.2370387824751,57.17589188,4.44,50.3862637931321,27.7597483878875,6.715670664802603,4.046132338912671
BFA,2021,82.4,91,88,91,895.5352884429909,63.59171295,4.361,50.0752719507407,28.8068022658045,6.797421627137521,4.152483162328053
BFA,2022,79.8,91,88,91,827.3308434866611,64.38339996,4.275,49.7662606215165,29.8585926182987,6.718204667607621,4.164855835287031
BFA,2023,77.4,91,88,91,873.4825896510025,71.73455048,4.186,49.4606606678806,30.9150753845811,6.772488197665115,4.272972507133563
BWA,2000,79.8,97,91,97,3450.811806229918,206.93144226,3.294,75.45956642678,53.7395555164228,8.146364788498854,5.332387541595998
BWA,2001,79.3,97,91,97,3206.071236898528,203.01203918,3.248,75.7549489796856,54.7451404334018,8.072801552791177,5.313265283588657
BWA,2002,77.9,97,92,97,3117.250871830112,206.11392212,3.175,75.9139062526894,55.6040876882088,8.044706761555897,5.328429035930374
BWA,2003,76.7,96,92,96,4230.123269099257,269.58544922,3.106,76.0519848505784,56.4322629301627,8.349986413246745,5.59688540584572
BWA,2004,75.7,96,93,96,4956.692877352137,297.2512207,3.063,76.1888838062927,57.2488048403831,8.508494038738244,5.694577642206697
BWA,2005,70.8,96,93,96,5391.070766196335,281.38796997,3.082,76.3234089658612,58.0524375220249,8.592499302094568,5.639734393126795
BWA,2006,66,96,94,96,5291.583791448487,258.01873779,3.114,77.3793746447191,58.8441205990319,8.573872873511586,5.553032209377421
BWA,2007,64.3,96,95,96,5529.125746325323,305.22042847,3.127,78.8176379061459,59.9949103231663,8.617784989129653,5.721034231868833
BWA,2008,63.7,96,95,96,5503.073953143129,324.54284668,3.131,80.2083565652811,61.1111581446206,8.613062115665286,5.782417566503254
BWA,2009,60.6,96,96,96,5082.933883324043,336.53146362,3.133,81.548204891568,62.1889472021203,8.533643909950156,5.818691647299127
BWA,2010,58.4,95,96,96,6215.732160779186,389.55178833,3.135,82.8396938380661,63.2298770256248,8.734838802441402,5.964996817524897
BWA,2011,58.8,95,97,96,7287.382953349189,427.70709229,3.103,84.0822411614888,64.2325786938522,8.893899769239773,6.0584385974895785
BWA,2012,53.9,95,97,96,6595.538450154237,418.82244873,3.07,85.1198176551296,65.037275052661,8.79414870702776,6.037447080066982
BWA,2013,50.3,95,97,96,6666.912195834866,433.29150391,3.045,86.1035328726968,65.7908304969597,8.804912092565063,6.071410720683791
BWA,2014,49,95,97,96,7122.364234215034,418.82452393,3.027,87.0620077919626,66.5214936855642,8.87099500465512,6.037452034898952
BWA,2015,46.7,95,97,96,6141.203947266163,374.79058838,3.008,87.9952713631677,67.2288878869323,8.722776084536143,5.926367439003088
BWA,2016,45.1,95,97,96,6749.05994339013,389.3107605,2.99,88.9036684785342,67.9129615984092,8.81715850652203,5.964377894871456
BWA,2017,42.1,95,97,96,7104.964010880272,471.05056763,2.969,89.7870788598082,68.5731443566445,8.868548975195399,6.154965450525264
BWA,2018,41.2,95,97,96,7407.95940141786,447.4473877,2.941,90.6438201661521,69.2069921595304,8.910310295940839,6.103558961417614
BWA,2019,40,95,97,96,7172.089564800282,438.28546143,2.906,91.4749479975469,69.8150599678289,8.877952322767555,6.0828704365118496
BWA,2020,38.9,95,87,96,6323.2974967658965,386.28860474,2.861,91.5461365187927,70.3974291175514,8.751996106891053,5.956584770764457
BWA,2021,37.1,95,97,96,7807.887945704713,492.14276123,2.827,91.6110310251098,70.9542350453954,8.962889776773851,6.198768839504183
BWA,2022,35.7,86,90,86,8328.7090572666,477.77633667,2.785,91.6703014636918,71.4864919930582,9.027463748032948,6.169142708068792
BWA,2023,34.6,95,97,96,7826.353764832983,489.59677124,2.732,91.7236550803662,71.9941392506475,8.965252005535175,6.193582136486829
CAF,2000,165.5,37,36,38,239.1541337260706,9.9123354,5.851,59.0104891106011,20.5939671158027,5.477108255053528,2.293779981526754
CAF,2001,162.5,40,35,40,237.9517025447346,9.20995235,5.807,57.8285760231061,20.5472812527442,5.472067722593989,2.220284676529619
CAF,2002,159,44,42,42,248.63929097840335,10.44132614,5.785,56.6533336515989,20.5005930190466,5.516003215576132,2.345771599291727
CAF,2003,155.6,47,49,44,278.403992150941,12.15000153,5.799,55.4843767503789,20.4536055406808,5.629073267980086,2.4973292957124755
CAF,2004,151.8,51,55,45,303.461321152782,12.96809387,5.784,54.321703276721,20.4063183359002,5.71525415971835,2.5624920229944683
CAF,2005,147.9,54,62,47,311.95002313868673,13.93517494,5.812,53.1725538897854,19.9721484876891,5.742842992731137,2.634416214855828
CAF,2006,143.5,51,61,47,333.94251990303104,15.15495491,5.84,52.0363869925111,19.5450443579564,5.810968882067758,2.7183275352496494
CAF,2007,139.3,48,59,46,380.8870488394754,18.24629021,5.867,50.9129861465533,19.1248924348841,5.9425028714349155,2.9039617832007174
CAF,2008,135.5,45,58,46,437.24827472489,18.02888489,5.902,49.801462843986,18.7110288344225,6.080501168150252,2.891975187826164
CAF,2009,489.3,42,56,45,456.47167389840394,21.37773895,5.936,48.7012778059616,18.3030854351949,6.1235266475038985,3.062350144625546
CAF,2010,150.7,45,53,46,476.8737869507277,17.01008034,5.963,47.6121825064348,17.9009516216973,6.16725185828865,2.833806129500673
CAF,2011,125.1,47,49,47,534.0572814716355,19.62990761,6.009,46.5333196670966,17.5040118095515,6.280503101880797,2.97705430170572
CAF,2012,121.9,47,48,47,544.3958491427853,21.33021736,6.047,45.4644259836138,17.1121597682915,6.299676646102368,3.060124722773579
CAF,2013,134.2,23,25,23,364.3669626083801,17.36794472,6.075,44.4049337595255,16.7250416550218,5.898161498839877,2.8546262497058863
CAF,2014,186.8,45,47,50,409.8504859646996,18.7120266,6.099,43.3540006911393,16.3420825760043,6.015792424811889,2.9291664508285375
CAF,2015,113.7,43,46,51,366.3228539381206,18.44194221,6.126,42.3113468572103,15.9631877672806,5.903515059151972,2.914627538503971
CAF,2016,126.8,42,45,52,387.17620344431776,21.07796097,6.126,41.2766435897443,15.5882414691861,5.958879895467099,3.0482279908163217
CAF,2017,155.2,42,41,48,432.3240256842626,28.81619644,6.127,40.2488145100733,15.2164870297134,6.069175366544409,3.3609376054564497
CAF,2018,120.2,40,39,45,455.2439628595339,51.3541069,6.108,39.2275482962991,14.8478356260426,6.120833457365551,3.938744911754835
CAF,2019,254.7,38,37,43,449.2284676024388,35.76099014,6.09,38.2122663974409,14.481982156805,6.107531594859889,3.5768576384007416
CAF,2020,124.2,37,36,40,462.87907129401145,42.63476563,6.059,37.2024024961025,14.1186349646869,6.137465834861336,3.75267001505213
CAF,2021,178.7,35,34,38,492.26314283050743,46.25038147,6.052,36.1973817854423,13.7575074575386,6.1990134166661255,3.83406971192442
CAF,2022,424.6,33,32,35,467.3598250262383,47.91523361,6.023,36.2950440146654,13.8462941483121,6.147099464251818,3.8694334832925534
CAF,2023,92.6,40,39,42,495.9788972887206,53.81136703,6.012,36.3972597405494,13.939220081887,6.20653338003096,3.9854847279361127
CIV,2000,140.4,65,68,66,936.6365413487983,30.33073425,5.773,68.7946138845833,20.0416175559052,6.842295310881396,3.412161530111717
CIV,2001,136.9,66,71,70,924.7272949620664,30.58369255,5.704,69.1799896467784,20.7171311612942,6.829498877788343,3.4204669437016793
CIV,2002,133.1,65,71,70,967.8158644159912,32.55319595,5.641,69.5630827839749,21.3928455958678,6.8750418464711895,3.482875549702557
CIV,2003,129.2,62,70,68,1111.171350878869,43.81231308,5.572,69.9435023946029,22.0684596804749,7.013170008961323,3.7799148984233684
CIV,2004,125.3,68,78,76,1199.8252452854629,47.04700851,5.527,70.3215551742465,22.7442737383766,7.0899311962423885,3.8511472829260724
CIV,2005,121.2,77,84,87,1197.746169794149,46.69436264,5.499,70.6961620276826,23.5549453716697,7.08819687792397,3.8436234430413934
CIV,2006,117.4,77,73,76,1230.4305683858356,47.08904266,5.448,71.0679891332651,24.3743169320385,7.1151194427095374,3.852040334042435
CIV,2007,113.5,76,67,75,1367.5381772232606,56.15083694,5.403,71.4370073419778,25.2023258965762,7.22076745143717,4.028041586505246
CIV,2008,109,74,63,58,1583.9706670137175,64.67678833,5.357,71.8031717766337,26.0389018909406,7.367690053903485,4.169402378714163
CIV,2009,105.2,81,67,77,1540.45393569596,71.06480408,5.332,72.1658002425728,26.8833706227341,7.339832415412403,4.263592194274489
CIV,2010,101.6,78,64,75,1553.5488704814325,70.04605103,5.292,72.5255308385242,27.736273942075,7.3482971866462705,4.249152897603673
CIV,2011,98.4,61,49,58,1596.6282656599792,67.97618103,5.244,72.8823142494903,28.5975387967836,7.3756493507127505,4.21915736484351
CIV,2012,95.3,82,74,83,1546.9460184731029,69.86203003,5.19,73.2358134121721,29.4667970282772,7.3440379556352875,4.246522297502158
CIV,2013,92,75,70,74,1786.1586203132365,67.13149261,5.135,73.5860051813631,30.3439798658214,7.4878225706580945,4.20665327232287
CIV,2014,88.6,73,59,71,1991.3653942340416,74.3581543,5.071,73.932866465233,31.2290182892459,7.5965758101963035,4.308893341404795
CIV,2015,85.5,79,67,77,1814.7185508801672,58.43181992,4.97,74.2789991723986,32.1245714539308,7.503685666289023,4.067860603094808
CIV,2016,83,87,73,81,1862.5959708128676,61.85705566,4.873,74.623678155198,33.0299664803717,7.5297264768794125,4.124826169292604
CIV,2017,80.5,83,70,82,1964.299303383425,63.77943039,4.757,74.9670485097416,33.945429522791,7.582890872101581,4.155430730685963
CIV,2018,77.9,83,74,83,2130.866193811438,65.87952423,4.596,75.3089683562102,34.8708875943719,7.664283839799412,4.187827683516514
