iso3,year,physicians_per_1000
MLI,2024,NA
MLT,2000,2.561
MLT,2001,3.031
MLT,2002,3.21
MLT,2003,3.072
MLT,2004,3.369
MLT,2005,3.404
MLT,2006,3.764
MLT,2007,3.253
MLT,2008,3.279
MLT,2009,2.987
MLT,2010,3.026
MLT,2011,3.107
MLT,2012,3.237
MLT,2013,3.421
MLT,2014,3.604
MLT,2015,3.676
MLT,2016,3.828
MLT,2017,3.965
MLT,2018,3.972
MLT,2019,4.026
MLT,2020,4.164
MLT,2021,4.294
MLT,2022,4.513
MLT,2023,NA
MLT,2024,NA
MMR,2000,0.302
MMR,2001,NA
MMR,2002,NA
MMR,2003,NA
MMR,2004,0.378
MMR,2005,0.392
MMR,2006,0.429
MMR,2007,0.453
MMR,2008,0.49
MMR,2009,0.504
MMR,2010,0.539
MMR,2011,0.568
MMR,2012,0.599
MMR,2013,NA
MMR,2014,NA
MMR,2015,NA
MMR,2016,0.638
MMR,2017,0.889
MMR,2018,0.696
MMR,2019,0.757
MMR,2020,NA
MMR,2021,NA
MMR,2022,NA
MMR,2023,NA
MMR,2024,NA
MNA,2000,0.767982340767799
MNA,2001,NA
MNA,2002,NA
MNA,2003,NA
MNA,2004,NA
MNA,2005,NA
MNA,2006,NA
MNA,2007,NA
MNA,2008,NA
MNA,2009,NA
MNA,2010,NA
MNA,2011,NA
MNA,2012,NA
MNA,2013,NA
MNA,2014,NA
MNA,2015,NA
MNA,2016,NA
MNA,2017,NA
MNA,2018,NA
MNA,2019,NA
MNA,2020,NA
MNA,2021,NA
MNA,2022,1.1286223070965629
MNA,2023,NA
MNA,2024,NA
MNE,2000,1.823
MNE,2001,1.85
MNE,2002,1.84
MNE,2003,1.798
MNE,2004,1.879
MNE,2005,1.897
MNE,2006,1.942
MNE,2007,1.947
MNE,2008,2.073
MNE,2009,2.072
MNE,2010,2.019
MNE,2011,1.99
MNE,2012,2.014
MNE,2013,2.129
MNE,2014,2.17
MNE,2015,2.372
MNE,2016,2.589
MNE,2017,2.675
MNE,2018,2.809
MNE,2019,2.792
MNE,2020,2.831
MNE,2021,2.878
MNE,2022,2.808
MNE,2023,2.783
MNE,2024,NA
MNG,2000,2.647
MNG,2001,2.68
MNG,2002,2.729
MNG,2003,2.632
MNG,2004,2.592
MNG,2005,2.648
MNG,2006,2.739
MNG,2007,2.813
MNG,2008,2.879
MNG,2009,2.679
MNG,2010,2.775
MNG,2011,2.893
MNG,2012,3.075
MNG,2013,3.125
MNG,2014,3.193
MNG,2015,3.243
MNG,2016,3.289
MNG,2017,3.407
MNG,2018,3.526
MNG,2019,3.647
MNG,2020,3.778
MNG,2021,3.884
MNG,2022,4.13
MNG,2023,NA
MNG,2024,NA
MNP,2000,NA
MNP,2001,NA
MNP,2002,NA
MNP,2003,NA
MNP,2004,NA
MNP,2005,NA
MNP,2006,NA
MNP,2007,NA
MNP,2008,NA
MNP,2009,NA
MNP,2010,NA
MNP,2011,NA
MNP,2012,NA
MNP,2013,NA
MNP,2014,NA
MNP,2015,NA
MNP,2016,NA
MNP,2017,NA
MNP,2018,NA
MNP,2019,NA
MNP,2020,NA
MNP,2021,NA
MNP,2022,NA
MNP,2023,NA
MNP,2024,NA
MOZ,2000,0.024
MOZ,2001,NA
MOZ,2002,NA
MOZ,2003,NA
MOZ,2004,0.026
MOZ,2005,NA
MOZ,2006,0.026
MOZ,2007,NA
MOZ,2008,NA
MOZ,2009,0.047
MOZ,2010,0.05
MOZ,2011,0.054
MOZ,2012,0.056
MOZ,2013,0.058
MOZ,2014,NA
MOZ,2015,NA
MOZ,2016,NA
MOZ,2017,0.077
MOZ,2018,0.085
MOZ,2019,0.086
MOZ,2020,0.084
MOZ,2021,0.082
MOZ,2022,0.175
MOZ,2023,NA
MOZ,2024,NA
MRT,2000,NA
MRT,2001,NA
MRT,2002,NA
MRT,2003,NA
MRT,2004,0.109
MRT,2005,NA
MRT,2006,NA
MRT,2007,NA
MRT,2008,NA
MRT,2009,0.136
MRT,2010,0.161
MRT,2011,NA
MRT,2012,NA
MRT,2013,NA
MRT,2014,0.162
MRT,2015,0.175
MRT,2016,NA
MRT,2017,0.188
MRT,2018,0.196
MRT,2019,0.201
MRT,2020,0.203
MRT,2021,0.219
MRT,2022,0.261
MRT,2023,NA
MRT,2024,NA
MUS,2000,0.888
MUS,2001,0.903
MUS,2002,0.961
MUS,2003,0.944
MUS,2004,1.043
MUS,2005,1.068
MUS,2006,1.108
MUS,2007,1.123
MUS,2008,1.138
MUS,2009,1.153
MUS,2010,1.169
MUS,2011,1.407
MUS,2012,1.336
MUS,2013,1.585
MUS,2014,1.88
MUS,2015,1.973
MUS,2016,2.144
MUS,2017,2.268
MUS,2018,1.858
MUS,2019,2.558
MUS,2020,2.689
MUS,2021,NA
MUS,2022,1.436
MUS,2023,NA
MUS,2024,NA
MWI,2000,NA
MWI,2001,NA
MWI,2002,NA
MWI,2003,0.021
MWI,2004,0.021
MWI,2005,NA
MWI,2006,NA
MWI,2007,NA
MWI,2008,0.018
MWI,2009,0.018
MWI,2010,NA
MWI,2011,NA
MWI,2012,NA
MWI,2013,0.012
MWI,2014,NA
MWI,2015,NA
MWI,2016,0.031
MWI,2017,NA
MWI,2018,0.15
MWI,2019,NA
MWI,2020,0.049
MWI,2021,NA
MWI,2022,0.054
MWI,2023,NA
MWI,2024,NA
MYS,2000,0.68
MYS,2001,0.686
MYS,2002,0.724
MYS,2003,0.737
MYS,2004,0.722
MYS,2005,0.778
MYS,2006,0.83
MYS,2007,0.879
MYS,2008,0.911
MYS,2009,1.086
MYS,2010,1.151
MYS,2011,1.255
MYS,2012,1.305
MYS,2013,1.555
MYS,2014,1.484
MYS,2015,1.489
MYS,2016,1.576
MYS,2017,1.787
MYS,2018,1.858
MYS,2019,2.021
MYS,2020,2.183
MYS,2021,2.268
MYS,2022,2.29
MYS,2023,2.341
MYS,2024,NA
NAC,2000,2.5264674979769177
NAC,2001,NA
NAC,2002,NA
NAC,2003,NA
NAC,2004,NA
NAC,2005,NA
NAC,2006,NA
NAC,2007,NA
NAC,2008,NA
NAC,2009,NA
NAC,2010,NA
NAC,2011,NA
NAC,2012,NA
NAC,2013,NA
NAC,2014,NA
NAC,2015,NA
NAC,2016,NA
NAC,2017,NA
NAC,2018,NA
NAC,2019,NA
NAC,2020,NA
NAC,2021,NA
NAC,2022,3.5910080917432943
NAC,2023,NA
NAC,2024,NA
NAM,2000,NA
NAM,2001,NA
NAM,2002,NA
NAM,2003,NA
NAM,2004,0.308
NAM,2005,NA
NAM,2006,NA
NAM,2007,0.383
NAM,2008,NA
NAM,2009,NA
NAM,2010,NA
NAM,2011,NA
NAM,2012,NA
NAM,2013,NA
NAM,2014,NA
NAM,2015,NA
NAM,2016,NA
NAM,2017,0.567
NAM,2018,0.335
NAM,2019,0.368
NAM,2020,0.38
NAM,2021,0.42
NAM,2022,0.553
NAM,2023,NA
NAM,2024,NA
NCL,2000,NA
NCL,2001,NA
NCL,2002,NA
NCL,2003,NA
NCL,2004,NA
NCL,2005,NA
NCL,2006,NA
NCL,2007,NA
NCL,2008,NA
NCL,2009,NA
NCL,2010,NA
NCL,2011,NA
NCL,2012,NA
NCL,2013,NA
NCL,2014,NA
NCL,2015,NA
NCL,2016,NA
NCL,2017,NA
NCL,2018,NA
NCL,2019,NA
NCL,2020,NA
NCL,2021,NA
NCL,2022,NA
NCL,2023,NA
NCL,2024,NA
NER,2000,NA
NER,2001,NA
NER,2002,0.033
NER,2003,NA
NER,2004,0.022
NER,2005,NA
NER,2006,NA
NER,2007,NA
NER,2008,0.019
NER,2009,0.028
NER,2010,NA
NER,2011,NA
NER,2012,0.053
NER,2013,0.051
NER,2014,0.027
NER,2015,0.032
NER,2016,0.033
NER,2017,0.022
NER,2018,0.037
NER,2019,0.039
NER,2020,0.035
NER,2021,NA
NER,2022,0.028
NER,2023,0.038
NER,2024,NA
NGA,2000,0.269
NGA,2001,NA
NGA,2002,NA
NGA,2003,0.255
NGA,2004,NA
NGA,2005,0.27
NGA,2006,0.333
NGA,2007,0.361
NGA,2008,0.359
NGA,2009,0.36
NGA,2010,NA
NGA,2011,NA
NGA,2012,NA
NGA,2013,0.363
NGA,2014,NA
NGA,2015,NA
NGA,2016,0.428
NGA,2017,NA
NGA,2018,0.364
NGA,2019,0.356
NGA,2020,NA
NGA,2021,0.386
NGA,2022,0.386
NGA,2023,0.38
NGA,2024,NA
NIC,2000,NA
NIC,2001,NA
NIC,2002,NA
NIC,2003,0.392
NIC,2004,NA
NIC,2005,0.509
NIC,2006,0.501
NIC,2007,0.535
NIC,2008,0.659
NIC,2009,0.714
NIC,2010,0.739
NIC,2011,0.825
NIC,2012,0.872
NIC,2013,0.91
NIC,2014,0.906
NIC,2015,0.942
NIC,2016,0.965
NIC,2017,1
NIC,2018,0.682
NIC,2019,NA
NIC,2020,NA
NIC,2021,NA
NIC,2022,NA
NIC,2023,NA
NIC,2024,NA
NLD,2000,2.423
NLD,2001,2.494
NLD,2002,2.553
NLD,2003,2.594
NLD,2004,2.625
NLD,2005,2.684
NLD,2006,2.77
NLD,2007,2.768
NLD,2008,2.844
NLD,2009,2.896
NLD,2010,2.936
NLD,2011,3.103
NLD,2012,3.223
NLD,2013,3.282
NLD,2014,3.392
NLD,2015,3.457
NLD,2016,3.501
NLD,2017,3.565
NLD,2018,3.632
NLD,2019,3.713
NLD,2020,3.805
NLD,2021,3.875
NLD,2022,3.876
NLD,2023,NA
NLD,2024,NA
NOR,2000,3.38
NOR,2001,3.54
NOR,2002,3.218
NOR,2003,3.23
NOR,2004,3.401
NOR,2005,3.563
NOR,2006,3.732
NOR,2007,3.844
NOR,2008,3.955
NOR,2009,4.048
NOR,2010,4.114
NOR,2011,4.188
NOR,2012,4.232
NOR,2013,4.306
NOR,2014,4.429
NOR,2015,4.091
NOR,2016,4.22
NOR,2017,4.346
NOR,2018,4.466
NOR,2019,4.578
NOR,2020,4.682
NOR,2021,4.768
NOR,2022,4.908
NOR,2023,4.975
NOR,2024,NA
NPL,2000,NA
NPL,2001,0.052
NPL,2002,NA
NPL,2003,NA
NPL,2004,0.207
NPL,2005,NA
NPL,2006,NA
NPL,2007,NA
NPL,2008,NA
NPL,2009,NA
NPL,2010,NA
NPL,2011,NA
NPL,2012,0.506
NPL,2013,0.55
NPL,2014,NA
NPL,2015,NA
NPL,2016,NA
NPL,2017,0.681
NPL,2018,0.749
NPL,2019,0.815
NPL,2020,0.857
NPL,2021,0.884
NPL,2022,NA
NPL,2023,1.011
NPL,2024,NA
NRU,2000,NA
NRU,2001,NA
NRU,2002,NA
NRU,2003,NA
NRU,2004,0.99
NRU,2005,NA
NRU,2006,NA
NRU,2007,NA
NRU,2008,1
NRU,2009,1
NRU,2010,1.1
NRU,2011,1.386
NRU,2012,NA
NRU,2013,NA
NRU,2014,NA
NRU,2015,1.273
NRU,2016,NA
NRU,2017,NA
NRU,2018,NA
NRU,2019,NA
NRU,2020,NA
NRU,2021,NA
NRU,2022,NA
NRU,2023,NA
NRU,2024,NA
NZL,2000,2.233
NZL,2001,2.182
NZL,2002,2.124
NZL,2003,2.177
NZL,2004,2.19
NZL,2005,2.105
NZL,2006,2.273
NZL,2007,2.298
NZL,2008,2.463
NZL,2009,2.58
NZL,2010,2.625
NZL,2011,2.655
NZL,2012,2.713
NZL,2013,2.822
NZL,2014,2.889
NZL,2015,3.031
NZL,2016,3.115
NZL,2017,3.253
NZL,2018,3.311
NZL,2019,3.37
NZL,2020,3.442
NZL,2021,3.531
NZL,2022,3.611
NZL,2023,NA
NZL,2024,NA
OED,2000,2.3952140732296
OED,2001,NA
OED,2002,NA
OED,2003,NA
OED,2004,NA
OED,2005,NA
OED,2006,NA
OED,2007,NA
OED,2008,NA
OED,2009,NA
OED,2010,2.729381353244366
OED,2011,NA
OED,2012,NA
OED,2013,NA
OED,2014,NA
OED,2015,NA
OED,2016,NA
OED,2017,NA
OED,2018,NA
OED,2019,NA
OED,2020,NA
OED,2021,NA
OED,2022,3.4295865778435455
OED,2023,NA
OED,2024,NA
OMN,2000,1.428
OMN,2001,1.47
OMN,2002,1.513
OMN,2003,1.576
OMN,2004,1.61
OMN,2005,1.7
OMN,2006,1.821
OMN,2007,1.91
OMN,2008,1.978
OMN,2009,2.072
OMN,2010,2.126
OMN,2011,2.057
OMN,2012,1.989
OMN,2013,2.001
OMN,2014,2.162
OMN,2015,2.13
OMN,2016,1.964
OMN,2017,2.013
OMN,2018,2.104
OMN,2019,2.091
OMN,2020,2.003
OMN,2021,2.006
OMN,2022,1.992
OMN,2023,NA
OMN,2024,NA
OSS,2000,1.4191870861750586
OSS,2001,NA
OSS,2002,NA
OSS,2003,NA
OSS,2004,NA
OSS,2005,NA
OSS,2006,NA
OSS,2007,NA
OSS,2008,NA
OSS,2009,NA
OSS,2010,1.3975516011188738
OSS,2011,NA
OSS,2012,NA
OSS,2013,NA
OSS,2014,NA
OSS,2015,NA
OSS,2016,NA
OSS,2017,NA
OSS,2018,NA
OSS,2019,NA
OSS,2020,NA
OSS,2021,NA
OSS,2022,1.8289046808785412
OSS,2023,NA
OSS,2024,NA
PAK,2000,0.593
PAK,2001,0.604
PAK,2002,NA
PAK,2003,NA
PAK,2004,0.679
PAK,2005,0.72
PAK,2006,NA
PAK,2007,0.693
PAK,2008,0.707
PAK,2009,0.718
PAK,2010,0.727
PAK,2011,0.748
PAK,2012,0.775
PAK,2013,0.795
PAK,2014,0.818
PAK,2015,0.85
PAK,2016,0.89
PAK,2017,0.932
PAK,2018,0.917
PAK,2019,1.049
PAK,2020,NA
PAK,2021,1.16
PAK,2022,NA
PAK,2023,NA
PAK,2024,NA
PAN,2000,NA
PAN,2001,1.252
PAN,2002,1.343
PAN,2003,1.348
PAN,2004,1.329
PAN,2005,1.355
PAN,2006,1.356
PAN,2007,1.309
PAN,2008,1.387
PAN,2009,1.315
PAN,2010,1.411
PAN,2011,1.503
PAN,2012,1.603
PAN,2013,1.586
PAN,2014,1.588
PAN,2015,1.579
PAN,2016,1.573
PAN,2017,1.589
PAN,2018,1.609
PAN,2019,1.637
PAN,2020,1.63
PAN,2021,1.737
PAN,2022,1.625
PAN,2023,NA
PAN,2024,NA
PER,2000,NA
PER,2001,NA
PER,2002,NA
PER,2003,NA
PER,2004,NA
PER,2005,NA
PER,2006,NA
PER,2007,1.653
PER,2008,NA
PER,2009,0.944
PER,2010,NA
PER,2011,NA
PER,2012,1.139
PER,2013,NA
PER,2014,NA
PER,2015,NA
PER,2016,1.307
PER,2017,NA
PER,2018,1.373
PER,2019,1.354
PER,2020,1.436
PER,2021,1.673
PER,2022,1.649
PER,2023,1.688
PER,2024,NA
PHL,2000,1.194
PHL,2001,1.194
PHL,2002,1.088
PHL,2003,1.201
PHL,2004,1.086
PHL,2005,1.205
PHL,2006,1.214
PHL,2007,1.221
PHL,2008,1.232
PHL,2009,1.237
PHL,2010,0.543
PHL,2011,0.554
PHL,2012,0.564
PHL,2013,0.574
PHL,2014,0.589
PHL,2015,0.609
PHL,2016,0.631
PHL,2017,0.66
PHL,2018,0.695
PHL,2019,0.732
PHL,2020,0.752
PHL,2021,0.792
PHL,2022,NA
PHL,2023,NA
PHL,2024,NA
PLW,2000,NA
PLW,2001,NA
PLW,2002,NA
PLW,2003,NA
PLW,2004,NA
PLW,2005,NA
PLW,2006,1.327
PLW,2007,NA
PLW,2008,NA
PLW,2009,1.551
PLW,2010,1.576
PLW,2011,NA
PLW,2012,NA
PLW,2013,NA
PLW,2014,1.412
PLW,2015,NA
PLW,2016,NA
PLW,2017,1.91
PLW,2018,1.573
PLW,2019,2.191
PLW,2020,1.798
PLW,2021,2.809
PLW,2022,2.472
PLW,2023,1.808
PLW,2024,NA
PNG,2000,0.05
PNG,2001,NA
PNG,2002,NA
PNG,2003,NA
PNG,2004,NA
PNG,2005,NA
PNG,2006,NA
PNG,2007,NA
PNG,2008,0.046
PNG,2009,NA
PNG,2010,0.049
PNG,2011,NA
PNG,2012,NA
PNG,2013,NA
PNG,2014,NA
PNG,2015,NA
PNG,2016,NA
PNG,2017,NA
PNG,2018,0.064
PNG,2019,0.06
PNG,2020,NA
PNG,2021,0.063
PNG,2022,NA
PNG,2023,0.061
PNG,2024,NA
POL,2000,2.223
POL,2001,2.267
POL,2002,2.304
POL,2003,2.434
POL,2004,2.291
POL,2005,2.14
POL,2006,2.183
POL,2007,2.197
POL,2008,2.169
POL,2009,2.179
POL,2010,2.184
POL,2011,2.204
POL,2012,2.223
POL,2013,2.228
POL,2014,2.292
POL,2015,2.311
POL,2016,2.397
POL,2017,2.36
POL,2018,2.341
POL,2019,3.279
POL,2020,3.303
POL,2021,3.415
POL,2022,3.424
POL,2023,4.031
POL,2024,NA
PRE,2000,0.1746846063002871
PRE,2001,NA
PRE,2002,NA
PRE,2003,NA
PRE,2004,NA
PRE,2005,NA
PRE,2006,NA
PRE,2007,NA
PRE,2008,NA
PRE,2009,NA
PRE,2010,0.19126651303136277
PRE,2011,NA
PRE,2012,NA
PRE,2013,NA
PRE,2014,NA
PRE,2015,NA
PRE,2016,NA
PRE,2017,NA
PRE,2018,NA
PRE,2019,NA
PRE,2020,NA
PRE,2021,NA
PRE,2022,0.2647312805293431
PRE,2023,NA
PRE,2024,NA
PRI,2000,NA
PRI,2001,NA
PRI,2002,NA
PRI,2003,NA
PRI,2004,NA
PRI,2005,NA
PRI,2006,NA
PRI,2007,NA
PRI,2008,NA
PRI,2009,NA
PRI,2010,NA
PRI,2011,NA
PRI,2012,NA
PRI,2013,NA
PRI,2014,NA
PRI,2015,NA
PRI,2016,NA
PRI,2017,NA
PRI,2018,NA
PRI,2019,NA
PRI,2020,NA
PRI,2021,NA
PRI,2022,NA
PRI,2023,NA
PRI,2024,NA
PRK,2000,NA
PRK,2001,NA
PRK,2002,NA
PRK,2003,3.097
PRK,2004,NA
PRK,2005,NA
PRK,2006,NA
PRK,2007,NA
PRK,2008,3.228
PRK,2009,NA
PRK,2010,NA
PRK,2011,NA
PRK,2012,3.39
PRK,2013,NA
PRK,2014,3.451
PRK,2015,NA
PRK,2016,3.645
PRK,2017,3.628
PRK,2018,NA
PRK,2019,NA
PRK,2020,NA
PRK,2021,NA
PRK,2022,NA
PRK,2023,NA
PRK,2024,NA
PRT,2000,3.207
PRT,2001,3.258
PRT,2002,3.291
PRT,2003,3.342
PRT,2004,3.417
PRT,2005,3.502
PRT,2006,3.572
PRT,2007,3.657
PRT,2008,3.752
PRT,2009,3.858
PRT,2010,3.982
PRT,2011,4.123
PRT,2012,4.241
PRT,2013,4.399
PRT,2014,4.562
PRT,2015,4.748
PRT,2016,4.93
PRT,2017,5.103
PRT,2018,5.276
PRT,2019,5.422
PRT,2020,5.576
PRT,2021,5.711
PRT,2022,5.851
PRT,2023,NA
PRT,2024,NA
PRY,2000,1.17
PRY,2001,NA
PRY,2002,1.208
PRY,2003,NA
PRY,2004,NA
PRY,2005,NA
PRY,2006,NA
PRY,2007,NA
PRY,2008,NA
PRY,2009,NA
PRY,2010,NA
PRY,2011,NA
PRY,2012,1.391
PRY,2013,NA
PRY,2014,NA
PRY,2015,NA
PRY,2016,NA
PRY,2017,NA
PRY,2018,1.466
PRY,2019,NA
PRY,2020,1.296
PRY,2021,3.252
PRY,2022,3.893
PRY,2023,NA
PRY,2024,NA
PSE,2000,NA
PSE,2001,0.837
PSE,2002,NA
PSE,2003,NA
PSE,2004,NA
PSE,2005,NA
PSE,2006,NA
PSE,2007,NA
PSE,2008,NA
PSE,2009,NA
PSE,2010,NA
PSE,2011,NA
PSE,2012,NA
PSE,2013,NA
PSE,2014,NA
PSE,2015,NA
PSE,2016,NA
PSE,2017,1.774
PSE,2018,2.168
PSE,2019,NA
PSE,2020,NA
PSE,2021,NA
PSE,2022,NA
PSE,2023,NA
PSE,2024,NA
PSS,2000,0.354085182664357
PSS,2001,NA
PSS,2002,NA
PSS,2003,NA
PSS,2004,NA
PSS,2005,NA
PSS,2006,NA
PSS,2007,NA
PSS,2008,NA
PSS,2009,NA
PSS,2010,0.3452722465590315
PSS,2011,NA
PSS,2012,NA
PSS,2013,NA
PSS,2014,NA
PSS,2015,NA
PSS,2016,NA
PSS,2017,NA
PSS,2018,NA
PSS,2019,NA
PSS,2020,NA
PSS,2021,NA
PSS,2022,NA
PSS,2023,NA
PSS,2024,NA
PST,2000,2.6793332889314003
PST,2001,NA
PST,2002,NA
PST,2003,NA
PST,2004,NA
PST,2005,NA
PST,2006,NA
PST,2007,NA
PST,2008,NA
PST,2009,NA
PST,2010,3.1497098953936633
PST,2011,NA
PST,2012,NA
PST,2013,NA
PST,2014,NA
PST,2015,NA
PST,2016,NA
PST,2017,NA
PST,2018,NA
PST,2019,NA
PST,2020,NA
PST,2021,NA
PST,2022,3.7157316005802414
PST,2023,NA
PST,2024,NA
PYF,2000,1.697
PYF,2001,NA
PYF,2002,NA
PYF,2003,NA
PYF,2004,NA
PYF,2005,NA
PYF,2006,NA
PYF,2007,NA
PYF,2008,NA
PYF,2009,NA
PYF,2010,NA
PYF,2011,NA
PYF,2012,NA
PYF,2013,NA
PYF,2014,NA
PYF,2015,NA
PYF,2016,NA
PYF,2017,NA
PYF,2018,NA
PYF,2019,NA
PYF,2020,NA
PYF,2021,NA
PYF,2022,NA
PYF,2023,NA
PYF,2024,NA
QAT,2000,NA
QAT,2001,2.217
QAT,2002,NA
QAT,2003,NA
QAT,2004,NA
QAT,2005,2.605
QAT,2006,2.378
QAT,2007,NA
QAT,2008,3.231
QAT,2009,3.232
QAT,2010,4.048
QAT,2011,NA
QAT,2012,NA
QAT,2013,NA
QAT,2014,1.927
QAT,2015,NA
QAT,2016,2.751
QAT,2017,NA
QAT,2018,2.504
QAT,2019,NA
QAT,2020,NA
QAT,2021,NA
QAT,2022,NA
QAT,2023,3.022
QAT,2024,NA
ROU,2000,1.961
ROU,2001,1.988
ROU,2002,2.104
ROU,2003,2.007
ROU,2004,2.25
ROU,2005,2.234
ROU,2006,2.231
ROU,2007,2.309
ROU,2008,2.426
ROU,2009,2.449
ROU,2010,2.485
ROU,2011,2.522
ROU,2012,2.598
ROU,2013,2.633
ROU,2014,2.69
ROU,2015,2.758
ROU,2016,2.83
ROU,2017,2.912
ROU,2018,3.028
ROU,2019,3.165
ROU,2020,3.307
ROU,2021,3.486
ROU,2022,3.625
ROU,2023,NA
ROU,2024,NA
RUS,2000,4.636
RUS,2001,4.639
RUS,2002,4.676
RUS,2003,4.705
RUS,2004,4.74
RUS,2005,4.774
RUS,2006,4.873
RUS,2007,4.917
RUS,2008,4.894
RUS,2009,4.944
RUS,2010,4.973
RUS,2011,4.22
RUS,2012,4.003
RUS,2013,3.987
RUS,2014,4.12
RUS,2015,3.925
RUS,2016,3.964
RUS,2017,4.058
RUS,2018,4.097
RUS,2019,4.165
RUS,2020,3.807
RUS,2021,5.087
RUS,2022,5.111
RUS,2023,NA
RUS,2024,NA
RWA,2000,NA
RWA,2001,NA
RWA,2002,0.019
RWA,2003,NA
RWA,2004,0.049
RWA,2005,0.024
RWA,2006,NA
RWA,2007,NA
RWA,2008,0.052
RWA,2009,0.055
RWA,2010,0.055
RWA,2011,0.0129
RWA,2012,NA
RWA,2013,0.1
RWA,2014,0.089
RWA,2015,0.11
RWA,2016,0.12
RWA,2017,0.135
RWA,2018,0.132
RWA,2019,0.117
RWA,2020,0.116
RWA,2021,0.121
RWA,2022,0.09
RWA,2023,NA
RWA,2024,NA
SAS,2000,NA
SAS,2001,NA
SAS,2002,NA
SAS,2003,NA
SAS,2004,NA
SAS,2005,NA
SAS,2006,NA
SAS,2007,NA
SAS,2008,NA
SAS,2009,NA
SAS,2010,NA
SAS,2011,NA
SAS,2012,NA
SAS,2013,NA
SAS,2014,NA
SAS,2015,NA
SAS,2016,NA
SAS,2017,NA
SAS,2018,NA
SAS,2019,NA
SAS,2020,NA
SAS,2021,NA
SAS,2022,0.7340491510181254
SAS,2023,NA
SAS,2024,NA
SAU,2000,0.924
SAU,2001,0.849
SAU,2002,NA
SAU,2003,NA
SAU,2004,NA
SAU,2005,NA
SAU,2006,NA
SAU,2007,NA
SAU,2008,1.971
SAU,2009,1.937
SAU,2010,2.244
SAU,2011,2.27
SAU,2012,2.273
SAU,2013,2.426
SAU,2014,2.371
SAU,2015,2.444
SAU,2016,2.466
SAU,2017,2.676
SAU,2018,2.899
SAU,2019,2.633
SAU,2020,3.076
SAU,2021,3.2
SAU,2022,3.482
SAU,2023,3.406
SAU,2024,NA
SDN,2000,0.158
SDN,2001,NA
SDN,2002,NA
SDN,2003,NA
SDN,2004,0.247
SDN,2005,NA
SDN,2006,0.346
SDN,2007,0.346
SDN,2008,0.322
SDN,2009,NA
SDN,2010,NA
SDN,2011,NA
SDN,2012,NA
SDN,2013,NA
SDN,2014,NA
SDN,2015,0.396
SDN,2016,NA
SDN,2017,0.25
SDN,2018,NA
SDN,2019,NA
SDN,2020,NA
SDN,2021,NA
SDN,2022,NA
SDN,2023,NA
SDN,2024,NA
SEN,2000,NA
SEN,2001,NA
SEN,2002,NA
SEN,2003,NA
SEN,2004,0.054
SEN,2005,NA
SEN,2006,NA
SEN,2007,NA
SEN,2008,0.062
SEN,2009,NA
SEN,2010,NA
SEN,2011,NA
SEN,2012,NA
SEN,2013,0.3179
SEN,2014,NA
SEN,2015,0.2074
SEN,2016,0.077
SEN,2017,0.069
SEN,2018,NA
SEN,2019,0.088
SEN,2020,0.082
SEN,2021,0.099
SEN,2022,0.124
SEN,2023,0.109
SEN,2024,NA
SGP,2000,1.382
SGP,2001,1.439
SGP,2002,1.454
SGP,2003,1.521
SGP,2004,1.556
SGP,2005,1.581
SGP,2006,1.573
SGP,2007,1.606
SGP,2008,1.631
SGP,2009,1.675
SGP,2010,1.779
SGP,2011,1.861
SGP,2012,1.932
SGP,2013,2.034
SGP,2014,2.15
SGP,2015,2.255
SGP,2016,2.325
SGP,2017,2.389
SGP,2018,2.443
SGP,2019,2.519
SGP,2020,2.638
SGP,2021,2.781
SGP,2022,2.834
SGP,2023,NA
SGP,2024,NA
SLB,2000,NA
SLB,2001,NA
SLB,2002,NA
SLB,2003,0.129
SLB,2004,NA
SLB,2005,0.184
SLB,2006,NA
SLB,2007,NA
SLB,2008,0.175
SLB,2009,NA
SLB,2010,NA
SLB,2011,0.197
SLB,2012,0.15
SLB,2013,0.18
SLB,2014,NA
SLB,2015,NA
SLB,2016,0.181
SLB,2017,NA
SLB,2018,NA
SLB,2019,NA
SLB,2020,NA
SLB,2021,NA
SLB,2022,NA
SLB,2023,0.238
SLB,2024,NA
SLE,2000,NA
SLE,2001,NA
SLE,2002,NA
SLE,2003,NA
SLE,2004,0.031
SLE,2005,NA
SLE,2006,NA
SLE,2007,NA
SLE,2008,0.0155
SLE,2009,NA
SLE,2010,0.022
SLE,2011,0.026
SLE,2012,NA
SLE,2013,NA
SLE,2014,NA
SLE,2015,NA
SLE,2016,NA
SLE,2017,NA
SLE,2018,0.075
SLE,2019,0.033
SLE,2020,0.073
SLE,2021,NA
SLE,2022,0.134
SLE,2023,NA
SLE,2024,NA
SLV,2000,NA
SLV,2001,NA
SLV,2002,1.326
SLV,2003,NA
SLV,2004,NA
SLV,2005,1.724
SLV,2006,NA
SLV,2007,NA
SLV,2008,1.914
SLV,2009,NA
SLV,2010,NA
SLV,2011,NA
SLV,2012,NA
SLV,2013,NA
SLV,2014,NA
SLV,2015,NA
SLV,2016,1.5662
SLV,2017,NA
SLV,2018,2.963
SLV,2019,NA
SLV,2020,NA
SLV,2021,2.94
SLV,2022,1.566
SLV,2023,1.616
SLV,2024,NA
SMR,2000,NA
SMR,2001,NA
SMR,2002,NA
SMR,2003,NA
SMR,2004,NA
SMR,2005,NA
SMR,2006,NA
SMR,2007,NA
