iso3,year,health_exp_pc
ABW,2000,NA
ABW,2001,NA
ABW,2002,NA
ABW,2003,NA
ABW,2004,NA
ABW,2005,NA
ABW,2006,NA
ABW,2007,NA
ABW,2008,NA
ABW,2009,NA
ABW,2010,NA
ABW,2011,NA
ABW,2012,NA
ABW,2013,NA
ABW,2014,NA
ABW,2015,NA
ABW,2016,NA
ABW,2017,NA
ABW,2018,NA
ABW,2019,NA
ABW,2020,NA
ABW,2021,NA
ABW,2022,NA
ABW,2023,NA
ABW,2024,NA
AFE,2000,42.76497362237393
AFE,2001,37.84518362660127
AFE,2002,35.026466820076905
AFE,2003,50.30851499810155
AFE,2004,61.88460717514852
AFE,2005,68.72590307017435
AFE,2006,75.1738953911871
AFE,2007,84.20363956576713
AFE,2008,86.60613295014304
AFE,2009,90.30513198426314
AFE,2010,104.35372365398241
AFE,2011,112.50023556963257
AFE,2012,109.27654986182299
AFE,2013,104.979280345368
AFE,2014,98.49273540145502
AFE,2015,90.79809233067961
AFE,2016,85.68745981263922
AFE,2017,89.86726048997079
AFE,2018,89.96936937361289
AFE,2019,87.03987731567592
AFE,2020,81.44614015948075
AFE,2021,92.3503331753643
AFE,2022,92.0352883967091
AFE,2023,88.48558529144995
AFE,2024,NA
AFG,2000,NA
AFG,2001,NA
AFG,2002,16.70697403
AFG,2003,17.74602509
AFG,2004,21.42300415
AFG,2005,25.11388779
AFG,2006,28.9412632
AFG,2007,32.70893097
AFG,2008,39.88624954
AFG,2009,43.13351822
AFG,2010,46.42438889
AFG,2011,52.18721771
AFG,2012,52.45247269
AFG,2013,56.16043472
AFG,2014,60.04951096
AFG,2015,59.91960526
AFG,2016,61.37234497
AFG,2017,66.82388306
AFG,2018,71.22509003
AFG,2019,74.0642395
AFG,2020,80.0892334
AFG,2021,81.52112579
AFG,2022,80.6516037
AFG,2023,59.06770706
AFG,2024,NA
AFW,2000,18.146916302715336
AFW,2001,18.71238121072394
AFW,2002,19.719471964837915
AFW,2003,31.626171367201874
AFW,2004,36.11329810632741
AFW,2005,41.82281390644285
AFW,2006,48.64826704797708
AFW,2007,52.77762009104631
AFW,2008,60.55427263030724
AFW,2009,55.503325674102754
AFW,2010,59.57979151254884
AFW,2011,65.36475037600981
AFW,2012,67.95899074530048
AFW,2013,75.49070815622188
AFW,2014,78.73660535774239
AFW,2015,70.70500188571432
AFW,2016,61.700242853363534
AFW,2017,58.50981704852717
AFW,2018,56.28604087361505
AFW,2019,59.26713425842115
AFW,2020,64.62418988456379
AFW,2021,72.6328495675799
AFW,2022,74.44125282360609
AFW,2023,65.88685419848245
AFW,2024,NA
AGO,2000,13.15998554
AGO,2001,29.26095772
AGO,2002,29.37077141
AGO,2003,35.2206955
AGO,2004,50.23310852
AGO,2005,54.66142273
AGO,2006,70.28185272
AGO,2007,93.42698669
AGO,2008,136.34094238
AGO,2009,120.5289917
AGO,2010,96.95197296
AGO,2011,122.11888123
AGO,2012,121.84848022
AGO,2013,142.78450012
AGO,2014,130.5861969
AGO,2015,107.52857208
AGO,2016,94.01481628
AGO,2017,112.75364685
AGO,2018,83.87555695
AGO,2019,64.4466095
AGO,2020,56.01641846
AGO,2021,66.94487
AGO,2022,103.94506073
AGO,2023,76.07118225
AGO,2024,NA
ALB,2000,65.47674561
ALB,2001,73.92171478
ALB,2002,78.72909546
ALB,2003,105.43667603
ALB,2004,136.50724792
ALB,2005,149.97515869
ALB,2006,164.22090149
ALB,2007,209.31910706
ALB,2008,237.10340881
ALB,2009,236.94244385
ALB,2010,253.98246765
ALB,2011,273.75292969
ALB,2012,260.68319702
ALB,2013,276.0765686
ALB,2014,293.1267395
ALB,2015,253.93347168
ALB,2016,275.43676758
ALB,2017,295.52346802
ALB,2018,349.21127319
ALB,2019,366.34014893
ALB,2020,396.17477417
ALB,2021,465.57043457
ALB,2022,506.86920166
ALB,2023,590.62799072
ALB,2024,NA
AND,2000,1294.09118652
AND,2001,1378.70837402
AND,2002,1590.68554688
AND,2003,1888.13574219
AND,2004,2060.26928711
AND,2005,2279.53051758
AND,2006,2151.95092773
AND,2007,2388.17407227
AND,2008,2790.11254883
AND,2009,2679.67358398
AND,2010,3286.52954102
AND,2011,3555.52319336
AND,2012,2788.69238281
AND,2013,2886.97241211
AND,2014,3005.21557617
AND,2015,2672.49731445
AND,2016,2785.64599609
AND,2017,2876.24194336
AND,2018,3159.16162109
AND,2019,3021.078125
AND,2020,3282.02587891
AND,2021,3668.44750977
AND,2022,3190.11328125
AND,2023,3605.19799805
AND,2024,NA
ARB,2000,111.85937494468173
ARB,2001,114.54145607815055
ARB,2002,113.33566633125908
ARB,2003,109.51930749439154
ARB,2004,120.20836476927124
ARB,2005,133.7195052104741
ARB,2006,153.25551953064542
ARB,2007,179.23883926170674
ARB,2008,210.95430393983156
ARB,2009,227.07611166212754
ARB,2010,234.6409520209338
ARB,2011,266.866553538312
ARB,2012,295.080643944446
ARB,2013,303.5901986162562
ARB,2014,326.49975102855353
ARB,2015,312.6098831460769
ARB,2016,311.9479785070944
ARB,2017,307.12661787728194
ARB,2018,325.5921645850569
ARB,2019,326.6709456612558
ARB,2020,327.06962558870384
ARB,2021,336.5871947336939
ARB,2022,348.7672622385452
ARB,2023,363.4651244231466
ARB,2024,NA
ARE,2000,706.03112793
ARE,2001,689.29278564
ARE,2002,754.26220703
ARE,2003,784.89343262
ARE,2004,821.74920654
ARE,2005,898.36480713
ARE,2006,1031.14904785
ARE,2007,1176.49328613
ARE,2008,1465.82446289
ARE,2009,1531.02209473
ARE,2010,1619.98864746
ARE,2011,1787.59997559
ARE,2012,1711.38525391
ARE,2013,1789.68579102
ARE,2014,1776.7310791
ARE,2015,1479.49743652
ARE,2016,1592.91906738
ARE,2017,1695.203125
ARE,2018,1872.58422852
ARE,2019,1962.46728516
ARE,2020,2154.41113281
ARE,2021,2249.96313477
ARE,2022,2240.9050293
ARE,2023,2401.52026367
ARE,2024,NA
ARG,2000,702.23309326
ARG,2001,660.63378906
ARG,2002,219.96408081
ARG,2003,261.2038269
ARG,2004,303.31906128
ARG,2005,395.64596558
ARG,2006,456.06246948
ARG,2007,569.27264404
ARG,2008,745.40356445
ARG,2009,787.78051758
ARG,2010,979.7689209
ARG,2011,1208.23120117
ARG,2012,1363.21618652
ARG,2013,1428.91125488
ARG,2014,1291.32458496
ARG,2015,1523.90979004
ARG,2016,1276.79785156
ARG,2017,1491.11877441
ARG,2018,1195.59973145
ARG,2019,1007.45629883
ARG,2020,910.9586792
ARG,2021,1182.15930176
ARG,2022,1415.79577637
ARG,2023,1456.98596191
ARG,2024,NA
ARM,2000,25.6606369
ARM,2001,31.90725899
ARM,2002,59.20983887
ARM,2003,66.31577301
ARM,2004,71.65074158
ARM,2005,95.55093384
ARM,2006,124.8989563
ARM,2007,170.15332031
ARM,2008,261.59963989
ARM,2009,247.90641785
ARM,2010,291.77758789
ARM,2011,325.29086304
ARM,2012,331.91378784
ARM,2013,392.85253906
ARM,2014,404.33874512
ARM,2015,365.51950073
ARM,2016,359.58227539
ARM,2017,409.80145264
ARM,2018,428.34579468
ARM,2019,533.69952393
ARM,2020,535.2723999
ARM,2021,595.83544922
ARM,2022,674.78619385
ARM,2023,766.95874023
ARM,2024,NA
ASM,2000,NA
ASM,2001,NA
ASM,2002,NA
ASM,2003,NA
ASM,2004,NA
ASM,2005,NA
ASM,2006,NA
ASM,2007,NA
ASM,2008,NA
ASM,2009,NA
ASM,2010,NA
ASM,2011,NA
ASM,2012,NA
ASM,2013,NA
ASM,2014,NA
ASM,2015,NA
ASM,2016,NA
ASM,2017,NA
ASM,2018,NA
ASM,2019,NA
ASM,2020,NA
ASM,2021,NA
ASM,2022,NA
ASM,2023,NA
ASM,2024,NA
ATG,2000,520.12213135
ATG,2001,572.20776367
ATG,2002,559.08331299
ATG,2003,613.65112305
ATG,2004,597.74902344
ATG,2005,641.3157959
ATG,2006,665.11560059
ATG,2007,714.27496338
ATG,2008,694.03344727
ATG,2009,609.50390625
ATG,2010,724.08880615
ATG,2011,717.28186035
ATG,2012,753.50183105
ATG,2013,739.10491943
ATG,2014,826.75598145
ATG,2015,789.30975342
ATG,2016,817.88891602
ATG,2017,791.12322998
ATG,2018,856.37127686
ATG,2019,808.14996338
ATG,2020,873.5246582
ATG,2021,835.06512451
ATG,2022,891.00323486
ATG,2023,841.24884033
ATG,2024,NA
AUS,2000,1626.73388672
AUS,2001,1550.37390137
AUS,2002,1752.93896484
AUS,2003,2227.12768555
AUS,2004,2744.08105469
AUS,2005,2995.87255859
AUS,2006,3174.86865234
AUS,2007,3792.80981445
AUS,2008,4083.42944336
AUS,2009,3989.44116211
AUS,2010,4947.96337891
AUS,2011,5876.88525391
AUS,2012,6038.87158203
AUS,2013,5811.86865234
AUS,2014,6098.25439453
AUS,2015,5271.93310547
AUS,2016,5418.43652344
AUS,2017,5770.69042969
AUS,2018,5843.64794922
AUS,2019,5543.37841797
AUS,2020,5968.00341797
AUS,2021,7092.13476563
AUS,2022,6723.98242188
AUS,2023,6980.38525391
AUS,2024,NA
AUT,2000,2301.89208984
AUT,2001,2315.42285156
AUT,2002,2531.61938477
AUT,2003,3122.31201172
AUT,2004,3606.77856445
AUT,2005,3720.02441406
AUT,2006,3899.90722656
AUT,2007,4484.81640625
AUT,2008,5080.83740234
AUT,2009,4939.75878906
AUT,2010,4815.26953125
AUT,2011,5191.92333984
AUT,2012,4983.67724609
AUT,2013,5251.96826172
AUT,2014,5418.47558594
AUT,2015,4649.59667969
AUT,2016,4758.89892578
AUT,2017,4999.86962891
AUT,2018,5394.55908203
AUT,2019,5313.19287109
AUT,2020,5569.84130859
AUT,2021,6554.14257813
AUT,2022,5897.97607422
AUT,2023,6267.93164063
AUT,2024,6739.30908203
AZE,2000,19.01968193
AZE,2001,19.19010162
AZE,2002,20.45606041
AZE,2003,23.62244987
AZE,2004,27.1906395
AZE,2005,34.35204697
AZE,2006,49.87102127
AZE,2007,74.65649414
AZE,2008,111.88427734
AZE,2009,135.40127563
AZE,2010,153.0665741
AZE,2011,184.93493652
AZE,2012,234.60324097
AZE,2013,251.67863464
AZE,2014,280.22314453
AZE,2015,236.25979614
AZE,2016,169.69596863
AZE,2017,167.01565552
AZE,2018,180.03610229
AZE,2019,199.25746155
AZE,2020,245.21949768
AZE,2021,250.9887085
AZE,2022,261.44659424
AZE,2023,299.81060791
AZE,2024,NA
BDI,2000,5.67927122
BDI,2001,7.50815582
BDI,2002,6.46998882
BDI,2003,5.87316799
BDI,2004,8.88248062
BDI,2005,11.13118172
BDI,2006,14.10514736
BDI,2007,15.26294613
BDI,2008,14.67025566
BDI,2009,18.31996346
BDI,2010,24.45114708
BDI,2011,23.16802216
BDI,2012,20.01195908
BDI,2013,20.26322556
BDI,2014,18.06601143
BDI,2015,17.67629051
BDI,2016,18.59472847
BDI,2017,19.16676521
BDI,2018,18.67819214
BDI,2019,22.2435379
BDI,2020,26.21934319
BDI,2021,23.11420059
BDI,2022,25.52155113
BDI,2023,28.14028931
BDI,2024,NA
BEL,2000,1849.91601563
BEL,2001,1879.93457031
BEL,2002,2084.7199707
BEL,2003,2822.50341797
BEL,2004,3322.28857422
BEL,2005,3415.64599609
BEL,2006,3547.06835938
BEL,2007,4066.2121582
BEL,2008,4656.04150391
BEL,2009,4755.80859375
BEL,2010,4626.02685547
BEL,2011,4990.35595703
BEL,2012,4763.93505859
BEL,2013,5005.64990234
BEL,2014,5110.17333984
BEL,2015,4465.45556641
BEL,2016,4569.640625
BEL,2017,4827.59326172
BEL,2018,5233.68261719
BEL,2019,5087.45654297
BEL,2020,5269.40625
BEL,2021,5847.17333984
BEL,2022,5487.59277344
BEL,2023,5931.01464844
BEL,2024,NA
BEN,2000,14.42371464
BEN,2001,16.26979828
BEN,2002,16.9179287
BEN,2003,21.06955719
BEN,2004,24.52665329
BEN,2005,25.12485313
BEN,2006,26.60264206
BEN,2007,26.79680061
BEN,2008,28.12486076
BEN,2009,29.69425583
BEN,2010,29.37720871
BEN,2011,31.76816368
BEN,2012,32.95616913
BEN,2013,33.53426743
BEN,2014,32.41182327
BEN,2015,27.34733391
BEN,2016,36.58565903
BEN,2017,38.75862122
BEN,2018,39.54786301
BEN,2019,33.9457283
BEN,2020,36.62052536
BEN,2021,38.45053101
BEN,2022,37.76291275
BEN,2023,46.52822113
BEN,2024,NA
BFA,2000,10.00902748
BFA,2001,10.27519512
BFA,2002,11.93992615
BFA,2003,16.02656555
BFA,2004,21.12279129
BFA,2005,21.34285545
BFA,2006,23.55202866
BFA,2007,29.72483063
BFA,2008,30.76880074
BFA,2009,31.26260567
BFA,2010,33.05819321
BFA,2011,33.70409393
BFA,2012,33.66717529
BFA,2013,42.26796341
BFA,2014,38.24516678
BFA,2015,32.3375206
BFA,2016,39.50990677
BFA,2017,43.37775803
BFA,2018,38.48573303
BFA,2019,41.06895828
BFA,2020,57.17589188
BFA,2021,63.59171295
BFA,2022,64.38339996
BFA,2023,71.73455048
BFA,2024,NA
BGD,2000,8.27585602
BGD,2001,8.10025787
BGD,2002,9.05402279
BGD,2003,9.98434258
BGD,2004,10.78997898
BGD,2005,11.31403732
BGD,2006,12.05988026
BGD,2007,14.03898716
BGD,2008,15.5619669
BGD,2009,17.7030201
BGD,2010,20.62105751
BGD,2011,22.77348328
BGD,2012,23.43771553
BGD,2013,26.96918297
BGD,2014,29.91152382
BGD,2015,33.20998764
BGD,2016,39.30647659
BGD,2017,42.17510986
BGD,2018,44.78892899
BGD,2019,45.07677078
BGD,2020,49.0274353
BGD,2021,56.09640121
BGD,2022,56.62142181
BGD,2023,53.46432495
BGD,2024,NA
BGR,2000,94.51976013
BGR,2001,119.82997894
BGR,2002,148.1479187
BGR,2003,195.74369812
BGR,2004,233.11332703
BGR,2005,267.74139404
BGR,2006,294.10891724
BGR,2007,361.23498535
BGR,2008,455.54058838
BGR,2009,459.30020142
BGR,2010,484.75228882
BGR,2011,555.86419678
BGR,2012,558.64794922
BGR,2013,553.68725586
BGR,2014,616.16296387
BGR,2015,534.21466064
BGR,2016,579.76715088
BGR,2017,647.56402588
BGR,2018,719.78033447
BGR,2019,733.06878662
BGR,2020,906.54833984
BGR,2021,1109.10290527
BGR,2022,1066.69189453
BGR,2023,1257.87597656
BGR,2024,NA
BHR,2000,451.50253296
BHR,2001,457.59741211
BHR,2002,469.15478516
BHR,2003,530.5446167
BHR,2004,527.82989502
BHR,2005,557.9574585
BHR,2006,578.29705811
BHR,2007,677.16290283
BHR,2008,734.99511719
BHR,2009,838.52880859
BHR,2010,866.67224121
BHR,2011,921.72064209
BHR,2012,1038.1661377
BHR,2013,1115.16906738
BHR,2014,1122.16040039
BHR,2015,1128.24291992
BHR,2016,1095.92541504
BHR,2017,1080.08898926
BHR,2018,1041.8560791
BHR,2019,1030.26379395
BHR,2020,1101.14025879
BHR,2021,1176.92102051
BHR,2022,1178.80664063
BHR,2023,1175.81628418
BHR,2024,NA
BHS,2000,948.88244629
BHS,2001,995.71844482
BHS,2002,1021.03601074
BHS,2003,1062.43786621
BHS,2004,1078.31152344
BHS,2005,1153.21594238
BHS,2006,1257.64587402
BHS,2007,1351.08203125
BHS,2008,1429.23681641
BHS,2009,1416.92468262
BHS,2010,1444.0065918
BHS,2011,1442.24768066
BHS,2012,1518.64953613
BHS,2013,1559.34985352
BHS,2014,1619.36669922
BHS,2015,1588.57775879
BHS,2016,1711.60510254
BHS,2017,2069.44555664
BHS,2018,1875.74035645
BHS,2019,1881.40393066
BHS,2020,1861.0637207
BHS,2021,1946.21960449
BHS,2022,2327.20117188
BHS,2023,2262.33447266
BHS,2024,NA
BIH,2000,106.5786972
BIH,2001,105.10999298
BIH,2002,118.87058258
BIH,2003,168.42216492
BIH,2004,222.27758789
BIH,2005,241.64047241
BIH,2006,281.26403809
BIH,2007,363.86224365
BIH,2008,459.29174805
BIH,2009,409.29098511
BIH,2010,406.13046265
BIH,2011,456.96905518
BIH,2012,444.93655396
BIH,2013,475.07409668
BIH,2014,493.07333374
BIH,2015,430.83413696
BIH,2016,450.44155884
BIH,2017,471.32647705
BIH,2018,529.85546875
BIH,2019,546.4508667
BIH,2020,594.8225708
BIH,2021,697.07427979
BIH,2022,667.29681396
BIH,2023,772.88568115
BIH,2024,NA
BLR,2000,57.02944183
BLR,2001,73.3659668
BLR,2002,85.97066498
BLR,2003,108.51013947
BLR,2004,140.99655151
BLR,2005,196.13806152
BLR,2006,221.70170593
BLR,2007,278.63424683
BLR,2008,348.92633057
BLR,2009,288.44775391
BLR,2010,341.13800049
BLR,2011,317.82492065
BLR,2012,364.09957886
BLR,2013,454.51959229
BLR,2014,448.27426147
BLR,2015,360.91937256
BLR,2016,296.94720459
BLR,2017,331.94082642
BLR,2018,349.99176025
BLR,2019,400.11621094
BLR,2020,420.43655396
BLR,2021,484.03930664
BLR,2022,529.01873779
BLR,2023,558.22644043
BLR,2024,NA
BLZ,2000,139.00151062
BLZ,2001,163.11247253
BLZ,2002,172.81750488
BLZ,2003,175.13619995
BLZ,2004,176.26716614
BLZ,2005,181.24623108
BLZ,2006,196.13124084
BLZ,2007,233.67915344
BLZ,2008,257.84707642
BLZ,2009,243.3110199
BLZ,2010,244.02867126
BLZ,2011,252.81436157
BLZ,2012,247.97563171
BLZ,2013,263.10794067
BLZ,2014,298.51965332
BLZ,2015,286.78604126
BLZ,2016,293.09829712
BLZ,2017,280.71743774
BLZ,2018,286.83633423
BLZ,2019,298.14306641
BLZ,2020,279.10131836
BLZ,2021,308.93920898
BLZ,2022,298.01553345
BLZ,2023,309.40835571
BLZ,2024,NA
BMU,2000,NA
BMU,2001,NA
BMU,2002,NA
BMU,2003,NA
BMU,2004,NA
BMU,2005,NA
BMU,2006,NA
BMU,2007,NA
BMU,2008,NA
BMU,2009,NA
BMU,2010,NA
BMU,2011,NA
BMU,2012,NA
BMU,2013,NA
BMU,2014,NA
BMU,2015,NA
BMU,2016,NA
BMU,2017,NA
BMU,2018,NA
BMU,2019,NA
BMU,2020,NA
BMU,2021,NA
BMU,2022,NA
BMU,2023,NA
BMU,2024,NA
BOL,2000,42.89028168
BOL,2001,44.88241577
BOL,2002,43.49106216
BOL,2003,46.41044998
BOL,2004,46.35359192
BOL,2005,51.76200867
BOL,2006,56.05701447
BOL,2007,63.62155914
BOL,2008,77.9777298
BOL,2009,89.57923889
BOL,2010,100.39356232
BOL,2011,119.78379059
BOL,2012,135.32060242
BOL,2013,159.99380493
BOL,2014,179.3274231
BOL,2015,196.25799561
BOL,2016,207.4511261
BOL,2017,214.58572388
BOL,2018,231.18806458
BOL,2019,241.34619141
BOL,2020,248.69514465
BOL,2021,276.20880127
BOL,2022,260.88070679
BOL,2023,255.04104614
BOL,2024,NA
BRA,2000,313.92590332
BRA,2001,271.56121826
BRA,2002,248.37753296
BRA,2003,253.08970642
BRA,2004,297.68243408
BRA,2005,387.93121338
BRA,2006,489.53884888
BRA,2007,607.73022461
BRA,2008,713.67193604
BRA,2009,728.55639648
BRA,2010,906.0098877
BRA,2011,1043.3548584
BRA,2012,968.7277832
BRA,2013,993.79608154
BRA,2014,1030.66271973
BRA,2015,796.15252686
BRA,2016,810.20037842
BRA,2017,954.75012207
BRA,2018,880.28430176
BRA,2019,868.17248535
BRA,2020,680.76843262
BRA,2021,768.27075195
BRA,2022,871.27526855
BRA,2023,1009.83563232
BRA,2024,NA
BRB,2000,622.47875977
BRB,2001,643.1159668
BRB,2002,689.30773926
BRB,2003,808.06054688
BRB,2004,942.37701416
BRB,2005,963.07849121
BRB,2006,1028.39282227
BRB,2007,1043.49401855
BRB,2008,1136.53637695
BRB,2009,1163.96875
BRB,2010,1114.3729248
BRB,2011,1163.2668457
BRB,2012,1294.78674316
BRB,2013,1246.16491699
BRB,2014,1175.44348145
BRB,2015,1154.62719727
BRB,2016,1181.14257813
BRB,2017,1182.00366211
BRB,2018,1169.35559082
BRB,2019,1168.11938477
BRB,2020,1234.30041504
BRB,2021,1391.49853516
BRB,2022,1302.0592041
BRB,2023,1286.47680664
BRB,2024,NA
BRN,2000,519.05047607
BRN,2001,474.11706543
BRN,2002,482.52624512
BRN,2003,545.55560303
BRN,2004,630.73266602
BRN,2005,657.31945801
BRN,2006,664.74499512
BRN,2007,710.42297363
BRN,2008,792.01367188
BRN,2009,739.28015137
BRN,2010,795.97766113
BRN,2011,864.63787842
BRN,2012,869.36553955
BRN,2013,835.32452393
BRN,2014,785.41210938
BRN,2015,731.04980469
BRN,2016,679.46929932
BRN,2017,636.22973633
BRN,2018,748.69073486
BRN,2019,678.81982422
BRN,2020,658.38983154
BRN,2021,665.87030029
BRN,2022,648.55499268
BRN,2023,733.00543213
BRN,2024,NA
BTN,2000,30.5911293
BTN,2001,35.08880234
BTN,2002,32.9380188
BTN,2003,37.15467834
BTN,2004,46.06135941
BTN,2005,46.79434204
BTN,2006,54.21236038
BTN,2007,64.72015381
BTN,2008,57.59343338
BTN,2009,59.74616623
BTN,2010,72.38789368
BTN,2011,77.75431824
BTN,2012,84.0940094
BTN,2013,86.41462708
BTN,2014,87.19132233
BTN,2015,96.86671448
BTN,2016,97.42939758
BTN,2017,103.63583374
BTN,2018,102.01222992
BTN,2019,115.71811676
BTN,2020,134.13723755
BTN,2021,161.46617126
BTN,2022,138.00679016
BTN,2023,162.19680786
BTN,2024,NA
BWA,2000,206.93144226
BWA,2001,203.01203918
BWA,2002,206.11392212
BWA,2003,269.58544922
BWA,2004,297.2512207
BWA,2005,281.38796997
BWA,2006,258.01873779
BWA,2007,305.22042847
BWA,2008,324.54284668
BWA,2009,336.53146362
BWA,2010,389.55178833
BWA,2011,427.70709229
BWA,2012,418.82244873
BWA,2013,433.29150391
BWA,2014,418.82452393
BWA,2015,374.79058838
BWA,2016,389.3107605
BWA,2017,471.05056763
BWA,2018,447.4473877
BWA,2019,438.28546143
BWA,2020,386.28860474
BWA,2021,492.14276123
BWA,2022,477.77633667
BWA,2023,489.59677124
BWA,2024,NA
CAF,2000,9.9123354
CAF,2001,9.20995235
CAF,2002,10.44132614
CAF,2003,12.15000153
CAF,2004,12.96809387
CAF,2005,13.93517494
CAF,2006,15.15495491
CAF,2007,18.24629021
CAF,2008,18.02888489
CAF,2009,21.37773895
CAF,2010,17.01008034
CAF,2011,19.62990761
CAF,2012,21.33021736
CAF,2013,17.36794472
CAF,2014,18.7120266
CAF,2015,18.44194221
CAF,2016,21.07796097
CAF,2017,28.81619644
CAF,2018,51.3541069
CAF,2019,35.76099014
CAF,2020,42.63476563
CAF,2021,46.25038147
CAF,2022,47.91523361
CAF,2023,53.81136703
CAF,2024,NA
CAN,2000,1988.15942383
CAN,2001,2041.87512207
CAN,2002,2134.84960938
CAN,2003,2534.86474609
CAN,2004,2896.19335938
CAN,2005,3268.46850586
CAN,2006,3758.35961914
CAN,2007,4187.87255859
CAN,2008,4454.11621094
CAN,2009,4355.83056641
CAN,2010,5060.88818359
CAN,2011,5399.98779297
CAN,2012,5518.5703125
CAN,2013,5460.03173828
CAN,2014,5209.93164063
CAN,2015,4658.83789063
CAN,2016,4647.14892578
CAN,2017,4894.7734375
CAN,2018,5052.90185547
CAN,2019,5098.88720703
CAN,2020,5646.19433594
CAN,2021,6511.46972656
CAN,2022,6252.34033203
CAN,2023,6186.65234375
CAN,2024,6377.96875
CEB,2000,221.7521694417335
CEB,2001,252.15549633454464
CEB,2002,298.23143603493594
CEB,2003,373.19114431979284
CEB,2004,446.9600804895369
CEB,2005,522.8012586597889
CEB,2006,580.3377018885029
CEB,2007,729.697767570638
CEB,2008,927.6774740226574
CEB,2009,842.5805082182175
CEB,2010,869.1719164759877
CEB,2011,920.709058276828
CEB,2012,863.7558953691542
CEB,2013,911.4203380864745
CEB,2014,932.8184687134403
CEB,2015,817.1421048562432
CEB,2016,854.458742634355
CEB,2017,941.309979111415
CEB,2018,1057.7859181411804
CEB,2019,1095.4614214138965
CEB,2020,1187.604626144713
CEB,2021,1412.782144535026
CEB,2022,1374.1600690946045
CEB,2023,1626.967485300391
CEB,2024,NA
CHE,2000,3550.12597656
CHE,2001,3751.75244141
CHE,2002,4198.36376953
CHE,2003,5005.11816406
CHE,2004,5593.4765625
CHE,2005,5661.17431641
CHE,2006,5657.28222656
CHE,2007,6124.81445313
CHE,2008,7075.70751953
CHE,2009,7263.62695313
CHE,2010,7645.25732422
CHE,2011,9139.43066406
CHE,2012,8868.98144531
CHE,2013,9247.28417969
CHE,2014,9469.6640625
CHE,2015,9200.10058594
CHE,2016,9201.47460938
CHE,2017,9354.22070313
CHE,2018,9541.07421875
CHE,2019,9609.80273438
CHE,2020,10294.578125
CHE,2021,11197.76464844
CHE,2022,10930.13964844
CHE,2023,11783.66992188
CHE,2024,NA
CHI,2000,NA
CHI,2001,NA
CHI,2002,NA
CHI,2003,NA
CHI,2004,NA
CHI,2005,NA
CHI,2006,NA
CHI,2007,NA
CHI,2008,NA
CHI,2009,NA
CHI,2010,NA
CHI,2011,NA
CHI,2012,NA
CHI,2013,NA
CHI,2014,NA
CHI,2015,NA
CHI,2016,NA
CHI,2017,NA
CHI,2018,NA
CHI,2019,NA
CHI,2020,NA
CHI,2021,NA
CHI,2022,NA
CHI,2023,NA
CHI,2024,NA
CHL,2000,353.25033569
CHL,2001,323.63336182
CHL,2002,319.53222656
CHL,2003,346.1635437
CHL,2004,422.96481323
CHL,2005,495.56002808
CHL,2006,565.8493042
CHL,2007,643.05963135
CHL,2008,719.07501221
CHL,2009,730.63336182
CHL,2010,861.72436523
CHL,2011,984.4486084
CHL,2012,1070.51293945
CHL,2013,1171.77038574
CHL,2014,1138.66113281
CHL,2015,1122.13378906
CHL,2016,1167.89306641
CHL,2017,1353.69274902
CHL,2018,1430.70263672
CHL,2019,1348.99401855
CHL,2020,1270.97814941
CHL,2021,1576.69287109
CHL,2022,1541.37927246
CHL,2023,1736.52038574
CHL,2024,1759.70605469
CHN,2000,42.80797577
CHN,2001,44.36042023
CHN,2002,49.92394638
CHN,2003,56.54468155
CHN,2004,64.28150177
CHN,2005,73.00266266
CHN,2006,82.48256683
CHN,2007,98.5569458
CHN,2008,133.83999634
CHN,2009,164.87619019
CHN,2010,188.87156677
CHN,2011,239.19824219
CHN,2012,284.69760132
CHN,2013,329.08572388
CHN,2014,362.28695679
CHN,2015,393.09768677
CHN,2016,398.17489624
CHN,2017,439.94006348
CHN,2018,504.10980225
CHN,2019,538.99157715
CHN,2020,582.95092773
CHN,2021,670.25897217
CHN,2022,755.43597412
CHN,2023,763.37762451
CHN,2024,NA
CIV,2000,30.33073425
CIV,2001,30.58369255
CIV,2002,32.55319595
CIV,2003,43.81231308
CIV,2004,47.04700851
CIV,2005,46.69436264
CIV,2006,47.08904266
CIV,2007,56.15083694
CIV,2008,64.67678833
CIV,2009,71.06480408
CIV,2010,70.04605103
CIV,2011,67.97618103
CIV,2012,69.86203003
CIV,2013,67.13149261
CIV,2014,74.3581543
CIV,2015,58.43181992
CIV,2016,61.85705566
CIV,2017,63.77943039
CIV,2018,65.87952423
CIV,2019,68.30471039
CIV,2020,78.97766876
CIV,2021,92.39588928
CIV,2022,84.89915466
CIV,2023,87.68105316
CIV,2024,NA
CMR,2000,30.438097
CMR,2001,29.82297325
CMR,2002,31.79577446
CMR,2003,38.56394196
CMR,2004,42.25278473
CMR,2005,43.10830688
CMR,2006,44.52022934
CMR,2007,50.30911255
CMR,2008,54.58909225
CMR,2009,51.14823914
CMR,2010,50.03335571
CMR,2011,58.33031845
CMR,2012,56.96441269
CMR,2013,57.22771454
CMR,2014,71.61038208
CMR,2015,58.38298035
CMR,2016,57.99372482
CMR,2017,56.7457695
CMR,2018,58.32909393
CMR,2019,56.79493713
CMR,2020,66.17185211
CMR,2021,72.59731293
CMR,2022,72.12950897
CMR,2023,79.09996796
