iso3,year,female_secondary_enrollment
SST,2011,70.9572906494141
SST,2012,71.8961410522461
SST,2013,72.3302307128906
SST,2014,73.2717437744141
SST,2015,73.7108535766602
SST,2016,74.6144866943359
SST,2017,75.3346328735352
SST,2018,75.903190612793
SST,2019,76.7563323974609
SST,2020,76.861701965332
SST,2021,77.3530426025391
SST,2022,77.6589813232422
SST,2023,78.010009765625
SST,2024,79.3243103027344
STP,2000,NA
STP,2001,NA
STP,2002,NA
STP,2003,39.3140983581543
STP,2004,40.7657203674316
STP,2005,44.7436714172363
STP,2006,NA
STP,2007,48.4593505859375
STP,2008,45.365550994873
STP,2009,52.2087516784668
STP,2010,50.9835586547852
STP,2011,52.2642288208008
STP,2012,59.7818183898926
STP,2013,66.1306762695312
STP,2014,77.0031433105469
STP,2015,85.4740676879883
STP,2016,87.7800827026367
STP,2017,95.1290435791016
STP,2018,NA
STP,2019,NA
STP,2020,NA
STP,2021,NA
STP,2022,NA
STP,2023,NA
STP,2024,NA
SUR,2000,NA
SUR,2001,75.541130065918
SUR,2002,83.0842208862305
SUR,2003,NA
SUR,2004,NA
SUR,2005,78.6488189697266
SUR,2006,81.0094223022461
SUR,2007,81.8407363891602
SUR,2008,80.975456237793
SUR,2009,76.6016998291016
SUR,2010,78.9992418498863
SUR,2011,77.7834641191857
SUR,2012,77.8469800143941
SUR,2013,77.4462459869965
SUR,2014,76.9391174316406
SUR,2015,78.6041488647461
SUR,2016,84.818447575667
SUR,2017,NA
SUR,2018,NA
SUR,2019,82.830275343503
SUR,2020,NA
SUR,2021,70.7176818847656
SUR,2022,78.089997077636
SUR,2023,NA
SUR,2024,NA
SVK,2000,NA
SVK,2001,88.1246337890625
SVK,2002,89.0171585083008
SVK,2003,91.3358383178711
SVK,2004,94.4136505126953
SVK,2005,95.744010925293
SVK,2006,95.871223449707
SVK,2007,95.7360076904297
SVK,2008,95.2825317382812
SVK,2009,95.0532531738281
SVK,2010,95.2302780151367
SVK,2011,95.2902526855469
SVK,2012,95.3833312988281
SVK,2013,94.3745574951172
SVK,2014,93.4395599365234
SVK,2015,92.5494537353516
SVK,2016,92.0748672485352
SVK,2017,91.9410705566406
SVK,2018,92.4617462158203
SVK,2019,92.1884994506836
SVK,2020,91.6913375854492
SVK,2021,91.8019866943359
SVK,2022,92.8732299804688
SVK,2023,93.5071716308594
SVK,2024,93.8056869506836
SVN,2000,NA
SVN,2001,109.847099304199
SVN,2002,109.827102661133
SVN,2003,110.677322387695
SVN,2004,98.9839782714844
SVN,2005,98.4201812744141
SVN,2006,97.2961807250977
SVN,2007,99.123893737793
SVN,2008,99.6752166748047
SVN,2009,98.8639907836914
SVN,2010,98.0620422363281
SVN,2011,97.9105606079102
SVN,2012,97.7083282470703
SVN,2013,110.404258728027
SVN,2014,110.249092102051
SVN,2015,109.984649658203
SVN,2016,116.400497436523
SVN,2017,115.774978637695
SVN,2018,114.688491821289
SVN,2019,112.492553710938
SVN,2020,111.227478027344
SVN,2021,108.541328430176
SVN,2022,108.789093017578
SVN,2023,108.57103729248
SVN,2024,NA
SWE,2000,NA
SWE,2001,165.631896972656
SWE,2002,158.776672363281
SWE,2003,148.485015869141
SWE,2004,103.179138183594
SWE,2005,101.34204864502
SWE,2006,101.008438110352
SWE,2007,100.787086486816
SWE,2008,101.293617248535
SWE,2009,101.153099060059
SWE,2010,101.71981048584
SWE,2011,101.528671264648
SWE,2012,102.479888916016
SWE,2013,141.469116210938
SWE,2014,142.575439453125
SWE,2015,146.889114379883
SWE,2016,145.599060058594
SWE,2017,148.528549194336
SWE,2018,147.598724365234
SWE,2019,142.982864379883
SWE,2020,143.369766235352
SWE,2021,146.834045410156
SWE,2022,148.988021850586
SWE,2023,143.316436767578
SWE,2024,141.029846191406
SWZ,2000,42.7815818786621
SWZ,2001,42.9482002258301
SWZ,2002,43.8290100097656
SWZ,2003,43.1537284851074
SWZ,2004,45.834659576416
SWZ,2005,48.8366012573242
SWZ,2006,52.9540214538574
SWZ,2007,53.4239311218262
SWZ,2008,NA
SWZ,2009,57.9981803894043
SWZ,2010,62.7447319030762
SWZ,2011,64.7975387573242
SWZ,2012,66.9680328369141
SWZ,2013,69.7378005981445
SWZ,2014,73.5833206176758
SWZ,2015,76.7041397094727
SWZ,2016,82.1736533366008
SWZ,2017,NA
SWZ,2018,NA
SWZ,2019,NA
SWZ,2020,NA
SWZ,2021,NA
SWZ,2022,NA
SWZ,2023,NA
SWZ,2024,NA
SXM,2000,NA
SXM,2001,NA
SXM,2002,NA
SXM,2003,NA
SXM,2004,NA
SXM,2005,NA
SXM,2006,NA
SXM,2007,NA
SXM,2008,NA
SXM,2009,NA
SXM,2010,NA
SXM,2011,NA
SXM,2012,121.167315175097
SXM,2013,NA
SXM,2014,106.940063091483
SXM,2015,NA
SXM,2016,NA
SXM,2017,NA
SXM,2018,NA
SXM,2019,NA
SXM,2020,NA
SXM,2021,NA
SXM,2022,NA
SXM,2023,NA
SXM,2024,NA
SYC,2000,89.2084808349609
SYC,2001,80.8181381225586
SYC,2002,76.393440246582
SYC,2003,79.4021224975586
SYC,2004,80.9912414550781
SYC,2005,87.5332717895508
SYC,2006,80.9504013061523
SYC,2007,90.0347366333008
SYC,2008,88.1114273071289
SYC,2009,87.4722290039062
SYC,2010,77.6830291748047
SYC,2011,76.9048643994834
SYC,2012,84.1715316772461
SYC,2013,89.2255892255892
SYC,2014,90.5354919053549
SYC,2015,94.5454545454545
SYC,2016,101.458499071864
SYC,2017,113.519952352591
SYC,2018,106.99716713881
SYC,2019,100.954458685574
SYC,2020,102.862543883338
SYC,2021,104.61993016384601
SYC,2022,78.1369548584545
SYC,2023,75.8835758835759
SYC,2024,73.0632629394531
SYR,2000,41.8427505493164
SYR,2001,42.4856414794922
SYR,2002,43.8788604736328
SYR,2003,58.0821113586426
SYR,2004,60.973819732666
SYR,2005,64.111328125
SYR,2006,65.7816696166992
SYR,2007,67.0424194335938
SYR,2008,67.7757873535156
SYR,2009,69.3705520629883
SYR,2010,70.5109329223633
SYR,2011,71.8534393310547
SYR,2012,72.8255767822266
SYR,2013,47.3244400024414
SYR,2014,NA
SYR,2015,NA
SYR,2016,NA
SYR,2017,NA
SYR,2018,NA
SYR,2019,NA
SYR,2020,40.9866714477539
SYR,2021,41.2969818115234
SYR,2022,42.0501708984375
SYR,2023,42.0292587280273
SYR,2024,41.8100318908691
TCA,2000,83.0188674926758
TCA,2001,NA
TCA,2002,NA
TCA,2003,80.0256118774414
TCA,2004,85.5878601074219
TCA,2005,93.9393920898438
TCA,2006,NA
TCA,2007,NA
TCA,2008,NA
TCA,2009,107.745780944824
TCA,2010,NA
TCA,2011,NA
TCA,2012,NA
TCA,2013,NA
TCA,2014,70.3932189941406
TCA,2015,78.5111281657713
TCA,2016,69.2889561270802
TCA,2017,80.772142316427
TCA,2018,86.8580093383789
TCA,2019,83.3458929917106
TCA,2020,81.2965722801788
TCA,2021,87.9500427246094
TCA,2022,95.5202331542969
TCA,2023,101.720430107527
TCA,2024,112.647058823529
TCD,2000,4.86319017410278
TCD,2001,5.92101001739502
TCD,2002,6.716139793396
TCD,2003,7.23851013183594
TCD,2004,7.58640003204346
TCD,2005,7.99178981781006
TCD,2006,8.39060974121094
TCD,2007,11.3585796356201
TCD,2008,12.1731004714966
TCD,2009,13.3485803604126
TCD,2010,13.3503582919367
TCD,2011,13.9537990672367
TCD,2012,13.9380247654593
TCD,2013,15.5360282192823
TCD,2014,14.2828502655029
TCD,2015,13.880263310419
TCD,2016,14.2798381653045
TCD,2017,14.0123630025093
TCD,2018,13.9039225599097
TCD,2019,14.1967132658225
TCD,2020,NA
TCD,2021,17.2672329408201
TCD,2022,NA
TCD,2023,19.2402040168684
TCD,2024,19.4390107130432
TEA,2000,57.0315093994141
TEA,2001,59.2179107666016
TEA,2002,60.3938217163086
TEA,2003,62.1098098754883
TEA,2004,65.2021179199219
TEA,2005,67.6620712280273
TEA,2006,70.9818725585938
TEA,2007,74.9075927734375
TEA,2008,77.8543090820312
TEA,2009,82.3411712646484
TEA,2010,83.34423828125
TEA,2011,84.9011993408203
TEA,2012,85.726921081543
TEA,2013,86.6558074951172
TEA,2014,86.3143920898438
TEA,2015,86.5495834350586
TEA,2016,86.0514678955078
TEA,2017,86.2188720703125
TEA,2018,86.9969024658203
TEA,2019,88.6385192871094
TEA,2020,89.5575103759766
TEA,2021,90.1944808959961
TEA,2022,90.9774169921875
TEA,2023,91.7039489746094
TEA,2024,91.4581985473633
TEC,2000,87.6772766113281
TEC,2001,89.4204711914062
TEC,2002,90.6718521118164
TEC,2003,91.4140014648438
TEC,2004,88.7538833618164
TEC,2005,87.1847305297852
TEC,2006,88.5636291503906
TEC,2007,89.2510299682617
TEC,2008,89.7542266845703
TEC,2009,89.4047393798828
TEC,2010,90.8484420776367
TEC,2011,91.8245391845703
TEC,2012,92.2141799926758
TEC,2013,97.1514587402344
TEC,2014,97.9911727905273
TEC,2015,97.9764862060547
TEC,2016,98.0270080566406
TEC,2017,98.9324569702148
TEC,2018,99.4584503173828
TEC,2019,99.4928283691406
TEC,2020,96.9749603271484
TEC,2021,96.7162628173828
TEC,2022,96.9985275268555
TEC,2023,96.8232421875
TEC,2024,97.7441177368164
TGO,2000,19.6559391021729
TGO,2001,21.8023300170898
TGO,2002,25.0553398132324
TGO,2003,27.0041999816894
TGO,2004,28.7924709320068
TGO,2005,30.9342098236084
TGO,2006,32.7757911682129
TGO,2007,29.8247108459473
TGO,2008,NA
TGO,2009,NA
TGO,2010,NA
TGO,2011,NA
TGO,2012,NA
TGO,2013,NA
TGO,2014,NA
TGO,2015,NA
TGO,2016,NA
TGO,2017,51.5055745468098
TGO,2018,NA
TGO,2019,NA
TGO,2020,NA
TGO,2021,56.962123807999
TGO,2022,NA
TGO,2023,59.0849653049812
TGO,2024,NA
THA,2000,NA
THA,2001,63.7907905578613
THA,2002,66.2131118774414
THA,2003,NA
THA,2004,70.2931900024414
THA,2005,74.191291809082
THA,2006,74.3672103881836
THA,2007,79.398323059082
THA,2008,78.9311370849609
THA,2009,80.728889465332
THA,2010,86.182746887207
THA,2011,89.8197708129883
THA,2012,88.4013214111328
THA,2013,87.5384979248047
THA,2014,126.830101013184
THA,2015,121.944808959961
THA,2016,122.222442626953
THA,2017,86.0704322494438
THA,2018,87.3145736498592
THA,2019,85.5828342157346
THA,2020,86.5028787913307
THA,2021,88.4176900305973
THA,2022,94.929673800743
THA,2023,96.6361035696829
THA,2024,94.0628144371624
TJK,2000,63.1059913635254
TJK,2001,63.6778411865234
TJK,2002,65.0725173950195
TJK,2003,67.4764785766602
TJK,2004,68.9734802246094
TJK,2005,69.2418670654297
TJK,2006,69.8144989013672
TJK,2007,70.9309921264648
TJK,2008,73.0743865966797
TJK,2009,74.3436737060547
TJK,2010,74.2631072998047
TJK,2011,75.5782928466797
TJK,2012,78.0864105224609
TJK,2013,79.1657104492188
TJK,2014,NA
TJK,2015,NA
TJK,2016,NA
TJK,2017,NA
TJK,2018,NA
TJK,2019,NA
TJK,2020,84.0353803669802
TJK,2021,84.6863463051504
TJK,2022,85.1438254472206
TJK,2023,83.7874636593437
TJK,2024,82.8936127916098
TKM,2000,NA
TKM,2001,NA
TKM,2002,NA
TKM,2003,NA
TKM,2004,NA
TKM,2005,NA
TKM,2006,NA
TKM,2007,NA
TKM,2008,NA
TKM,2009,NA
TKM,2010,NA
TKM,2011,NA
TKM,2012,NA
TKM,2013,NA
TKM,2014,NA
TKM,2015,NA
TKM,2016,NA
TKM,2017,NA
TKM,2018,NA
TKM,2019,85.1072153533862
TKM,2020,87.9286483161618
TKM,2021,90.9738998413086
TKM,2022,93.1647186279297
TKM,2023,NA
TKM,2024,94.7373803445767
TLA,2000,81.6936492919922
TLA,2001,82.9421920776367
TLA,2002,90.0301666259766
TLA,2003,87.6782684326172
TLA,2004,89.3608474731445
TLA,2005,89.7480316162109
TLA,2006,88.2021179199219
TLA,2007,89.4879989624023
TLA,2008,90.7566299438477
TLA,2009,91.6688919067383
TLA,2010,92.5695877075195
TLA,2011,92.9363327026367
TLA,2012,92.8396377563477
TLA,2013,97.6307601928711
TLA,2014,97.6352081298828
TLA,2015,97.6419296264648
TLA,2016,98.4624328613281
TLA,2017,98.6692733764648
TLA,2018,99.8246307373047
TLA,2019,100.109489440918
TLA,2020,99.6935195922852
TLA,2021,100.692810058594
TLA,2022,100.131057739258
TLA,2023,100.539413452148
TLA,2024,100.964630126953
TLS,2000,NA
TLS,2001,NA
TLS,2002,NA
TLS,2003,NA
TLS,2004,57.4367485046387
TLS,2005,59.5954513549805
TLS,2006,NA
TLS,2007,NA
TLS,2008,57.0424880981445
TLS,2009,66.6238479614258
TLS,2010,68.6269372897248
TLS,2011,71.4300991899046
TLS,2012,71.6261633919338
TLS,2013,69.9035409795258
TLS,2014,72.1954898017811
TLS,2015,75.7349709712488
TLS,2016,80.4793824903514
TLS,2017,84.7672794199171
TLS,2018,87.2436736474694
TLS,2019,89.6775720031834
TLS,2020,89.3942621030436
TLS,2021,NA
TLS,2022,NA
TLS,2023,NA
TLS,2024,NA
TMN,2000,NA
TMN,2001,NA
TMN,2002,NA
TMN,2003,NA
TMN,2004,NA
TMN,2005,NA
TMN,2006,NA
TMN,2007,NA
TMN,2008,NA
TMN,2009,NA
TMN,2010,NA
TMN,2011,NA
TMN,2012,NA
TMN,2013,NA
TMN,2014,NA
TMN,2015,NA
TMN,2016,NA
TMN,2017,NA
TMN,2018,NA
TMN,2019,NA
TMN,2020,NA
TMN,2021,NA
TMN,2022,NA
TMN,2023,NA
TMN,2024,NA
TON,2000,102.80802154541
TON,2001,99.6704864501953
TON,2002,104.751586914062
TON,2003,NA
TON,2004,NA
TON,2005,NA
TON,2006,99.0016174316406
TON,2007,86.3509674072266
TON,2008,107.204528808594
TON,2009,119.411682128906
TON,2010,110.511276245117
TON,2011,106.433456420898
TON,2012,97.7831802368164
TON,2013,98.4293899536133
TON,2014,102.685864599197
TON,2015,108.722566122679
TON,2016,NA
TON,2017,NA
TON,2018,NA
TON,2019,101.290988897495
TON,2020,96.1400359066427
TON,2021,106.296201886311
TON,2022,101.076767164935
TON,2023,97.895246159429007
TON,2024,96.0905349794239
TSA,2000,40.5729293823242
TSA,2001,40.8564796447754
TSA,2002,43.2442016601562
TSA,2003,46.8258094787598
TSA,2004,47.6684112548828
TSA,2005,50.1592597961426
TSA,2006,51.1434783935547
TSA,2007,53.7980499267578
TSA,2008,57.021728515625
TSA,2009,57.7675285339355
TSA,2010,61.3690986633301
TSA,2011,63.5410003662109
TSA,2012,66.3012619018555
TSA,2013,68.1774368286133
TSA,2014,73.1499404907227
TSA,2015,73.1828765869141
TSA,2016,74.9855804443359
TSA,2017,73.732780456543
TSA,2018,75.2186279296875
TSA,2019,75.2787170410156
TSA,2020,76.702880859375
TSA,2021,78.1247634887695
TSA,2022,79.9995727539062
TSA,2023,78.5853118896484
TSA,2024,78.1734237670898
TSS,2000,22.6744499206543
TSS,2001,23.7513294219971
TSS,2002,24.2899494171143
TSS,2003,25.3840808868408
TSS,2004,26.6784706115723
TSS,2005,27.6153392791748
TSS,2006,28.4737796783447
TSS,2007,29.0900192260742
TSS,2008,31.1681404113769
TSS,2009,32.9982681274414
TSS,2010,34.9334907531738
TSS,2011,36.1298713684082
TSS,2012,37.7216110229492
TSS,2013,40.2503395080566
TSS,2014,39.3387718200684
TSS,2015,39.976261138916
TSS,2016,39.7697906494141
TSS,2017,40.371768951416
TSS,2018,40.8560485839844
TSS,2019,41.8325309753418
TSS,2020,42.7530403137207
TSS,2021,43.4628715515137
TSS,2022,43.7793312072754
TSS,2023,44.2121391296387
TSS,2024,44.4877815246582
TTO,2000,NA
TTO,2001,NA
TTO,2002,NA
TTO,2003,NA
TTO,2004,87.3486480712891
TTO,2005,NA
TTO,2006,NA
TTO,2007,NA
TTO,2008,NA
TTO,2009,NA
TTO,2010,NA
TTO,2011,NA
TTO,2012,NA
TTO,2013,NA
TTO,2014,NA
TTO,2015,NA
TTO,2016,NA
TTO,2017,NA
TTO,2018,NA
TTO,2019,NA
TTO,2020,NA
TTO,2021,NA
TTO,2022,NA
TTO,2023,95.1876678466797
TTO,2024,98.4770166223362
TUN,2000,74.7923202514648
TUN,2001,77.1083908081055
TUN,2002,78.3930435180664
TUN,2003,79.2942810058594
TUN,2004,NA
TUN,2005,87.7173919677734
TUN,2006,90.072380065918
TUN,2007,NA
TUN,2008,94.3590087890625
TUN,2009,91.7849884033203
TUN,2010,90.7552108764648
TUN,2011,90.9749908447266
TUN,2012,NA
TUN,2013,NA
TUN,2014,NA
TUN,2015,NA
TUN,2016,95.4877166748047
TUN,2017,NA
TUN,2018,NA
TUN,2019,NA
TUN,2020,NA
TUN,2021,NA
TUN,2022,NA
TUN,2023,NA
TUN,2024,NA
TUR,2000,63.1940116882324
TUR,2001,72.3898696899414
TUR,2002,76.3927612304688
TUR,2003,78.0895462036133
TUR,2004,77.7478103637695
TUR,2005,78.0205230712891
TUR,2006,81.7884063720703
TUR,2007,84.3841094970703
TUR,2008,84.4206237792969
TUR,2009,77.3252868652344
TUR,2010,81.3065490722656
TUR,2011,84.8130187988281
TUR,2012,83.5451507568359
TUR,2013,101.523071289062
TUR,2014,105.464340209961
TUR,2015,106.707969665527
TUR,2016,108.04418182373
TUR,2017,110.961929321289
TUR,2018,111.409126281738
TUR,2019,110.276336669922
TUR,2020,111.511711120605
TUR,2021,113.14852142334
TUR,2022,114.45539855957
TUR,2023,116.872711181641
TUR,2024,NA
TUV,2000,NA
TUV,2001,79.1353378295898
TUV,2002,NA
TUV,2003,NA
TUV,2004,NA
TUV,2005,NA
TUV,2006,NA
TUV,2007,NA
TUV,2008,NA
TUV,2009,NA
TUV,2010,NA
TUV,2011,NA
TUV,2012,NA
TUV,2013,NA
TUV,2014,86.5306091308594
TUV,2015,96.6386566162109
TUV,2016,85.5491333007812
TUV,2017,NA
TUV,2018,86.4122085571289
TUV,2019,85.4070663452148
TUV,2020,79.6899224806202
TUV,2021,96.5023847376789
TUV,2022,100
TUV,2023,104.873949579832
TUV,2024,104.399323181049
TZA,2000,NA
TZA,2001,NA
TZA,2002,NA
TZA,2003,NA
TZA,2004,NA
TZA,2005,NA
TZA,2006,NA
TZA,2007,NA
TZA,2008,NA
TZA,2009,NA
TZA,2010,28.6016407012939
TZA,2011,NA
TZA,2012,NA
TZA,2013,31.0077818769829
TZA,2014,29.0062999725342
TZA,2015,25.9106006622314
TZA,2016,25.6934364827346
TZA,2017,26.6423516825531
TZA,2018,29.1602013185307
TZA,2019,31.1972029418227
TZA,2020,32.1652787700855
TZA,2021,29.2047595977783
TZA,2022,NA
TZA,2023,NA
TZA,2024,NA
UGA,2000,NA
UGA,2001,NA
UGA,2002,NA
UGA,2003,NA
UGA,2004,16.8686599731445
UGA,2005,NA
UGA,2006,NA
UGA,2007,21.5002498626709
UGA,2008,NA
UGA,2009,NA
UGA,2010,NA
UGA,2011,NA
UGA,2012,NA
UGA,2013,NA
UGA,2014,NA
UGA,2015,NA
UGA,2016,NA
UGA,2017,NA
UGA,2018,NA
UGA,2019,NA
UGA,2020,NA
UGA,2021,NA
UGA,2022,NA
UGA,2023,NA
UGA,2024,NA
UKR,2000,98.193229675293
UKR,2001,98.8703765869141
UKR,2002,100.236778259277
UKR,2003,101.120651245117
UKR,2004,98.2237396240234
UKR,2005,91.2730178833008
UKR,2006,96.4371032714844
UKR,2007,97.5493469238281
UKR,2008,96.8652420043945
UKR,2009,96.3311386108398
UKR,2010,96.942228683639
UKR,2011,94.7154860488778
UKR,2012,98.4852773037302
UKR,2013,98.0469615030478
UKR,2014,97.3614608821971
UKR,2015,89.8863449960325
UKR,2016,88.2942638037531
UKR,2017,86.8121857927259
UKR,2018,85.9279826554464
UKR,2019,84.7468835528529
UKR,2020,84.7870132572542
UKR,2021,85.0508078338962
UKR,2022,NA
UKR,2023,87.33740234375
UKR,2024,86.3840713500977
UMC,2000,66.2597122192383
UMC,2001,68.3133697509766
UMC,2002,70.6292572021484
UMC,2003,71.2107620239258
UMC,2004,73.840202331543
UMC,2005,75.7810897827148
UMC,2006,78.3796768188477
UMC,2007,81.7421188354492
UMC,2008,84.385009765625
UMC,2009,87.9890213012695
UMC,2010,88.9938888549805
UMC,2011,90.385612487793
UMC,2012,90.9012832641602
UMC,2013,93.5033798217773
UMC,2014,93.6200866699219
UMC,2015,93.5445327758789
UMC,2016,93.4494018554688
UMC,2017,93.6901931762695
UMC,2018,94.4231109619141
UMC,2019,95.2726516723633
UMC,2020,95.6853103637695
UMC,2021,96.4112930297852
UMC,2022,96.6962585449219
UMC,2023,97.1281433105469
UMC,2024,97.5216217041016
URY,2000,102.627563476562
URY,2001,106.713279724121
URY,2002,111.768592834473
URY,2003,117.109466552734
URY,2004,115.683738708496
URY,2005,109.80770111084
URY,2006,109.769859313965
URY,2007,92.125846862793
URY,2008,93.4709930419922
URY,2009,94.7426071166992
URY,2010,106.562271118164
URY,2011,NA
URY,2012,NA
URY,2013,NA
URY,2014,NA
URY,2015,NA
URY,2016,NA
URY,2017,122.787338256836
URY,2018,124.153419494629
URY,2019,126.343617174679
URY,2020,123.152969360352
URY,2021,127.390487491348
URY,2022,128.742960061751
URY,2023,125.241045093642
URY,2024,NA
USA,2000,NA
USA,2001,NA
USA,2002,NA
USA,2003,NA
USA,2004,NA
USA,2005,95.9484786987305
USA,2006,NA
USA,2007,NA
USA,2008,NA
USA,2009,NA
USA,2010,NA
USA,2011,NA
USA,2012,NA
USA,2013,96.3090591430664
USA,2014,97.5130462646484
USA,2015,98.1735763549805
USA,2016,98.4747085571289
USA,2017,98.695556640625
USA,2018,98.7960586547852
USA,2019,99.189453125
USA,2020,99.4142990112305
USA,2021,101.344367980957
USA,2022,98.6511611938477
USA,2023,NA
USA,2024,NA
UZB,2000,83.9072113037109
UZB,2001,NA
UZB,2002,NA
UZB,2003,93.6033630371094
UZB,2004,94.2597122192383
UZB,2005,86.4646072387695
UZB,2006,87.5898895263672
UZB,2007,89.1888122558594
UZB,2008,87.9145126342773
UZB,2009,89.0407485961914
UZB,2010,89.7888793945312
UZB,2011,89.2128524780273
UZB,2012,91.5890082905573
UZB,2013,91.6004685595298
UZB,2014,91.3187707069968
UZB,2015,91.938963197135
UZB,2016,92.4681516255333
UZB,2017,93.5591792866064
UZB,2018,94.8141255682856
UZB,2019,96.2599029541016
UZB,2020,90.407816338473
UZB,2021,96.6067427080091
UZB,2022,96.8054259764286
UZB,2023,97.0191649872622
UZB,2024,96.4939184204858
VCT,2000,91.9645767211914
VCT,2001,NA
VCT,2002,91.8197937011719
VCT,2003,91.2639083862305
VCT,2004,100.018661499023
VCT,2005,102.079788208008
VCT,2006,NA
VCT,2007,113.044311523438
VCT,2008,117.714179992676
VCT,2009,116.112533569336
VCT,2010,115.479309082031
VCT,2011,108.105308532715
VCT,2012,107.489356994629
VCT,2013,110.041656494141
VCT,2014,113.528747558594
VCT,2015,116.049102783203
VCT,2016,NA
VCT,2017,NA
VCT,2018,NA
VCT,2019,129.843918191604
VCT,2020,129.2984869326
VCT,2021,130.800877674164
VCT,2022,130.509846236849
VCT,2023,126.988335100742
VCT,2024,125.951193912359
VEN,2000,64.4638214111328
VEN,2001,68.3014984130859
VEN,2002,72.3493194580078
VEN,2003,73.3737564086914
VEN,2004,75.9502868652344
VEN,2005,78.2394714355469
VEN,2006,80.8675308227539
VEN,2007,83.1648788452148
VEN,2008,84.4423980712891
VEN,2009,85.081657409668
VEN,2010,85.0954513549805
VEN,2011,85.9672698974609
VEN,2012,88.2607498168945
VEN,2013,96.2343673706055
VEN,2014,94.9835891723633
VEN,2015,92.9153289794922
VEN,2016,89.12158203125
VEN,2017,87.9344787597656
VEN,2018,NA
VEN,2019,NA
VEN,2020,NA
VEN,2021,NA
VEN,2022,100.249549865723
VEN,2023,101.692710876465
VEN,2024,102.248580932617
VGB,2000,98.7146530151367
VGB,2001,98.8943481445312
VGB,2002,92.8406524658203
VGB,2003,98.5393295288086
VGB,2004,98.6696166992188
VGB,2005,112.334800720215
VGB,2006,114.175819396973
VGB,2007,113.267539978027
VGB,2008,NA
VGB,2009,106.144073486328
VGB,2010,106.113990783691
VGB,2011,97.9529170931423
VGB,2012,97.4103585657371
VGB,2013,98.6381322957199
VGB,2014,99.0403071017274
VGB,2015,99.1428571428571
VGB,2016,98.3240223463687
VGB,2017,91.5360501567398
VGB,2018,67.0731707317073
VGB,2019,71.2076583210604
VGB,2020,71.6428571428571
VGB,2021,71.9810040705563
VGB,2022,70.318733215332
VGB,2023,67.6392572944297
VGB,2024,73.7792587280273
VIR,2000,NA
VIR,2001,NA
VIR,2002,NA
VIR,2003,NA
VIR,2004,NA
VIR,2005,NA
VIR,2006,NA
VIR,2007,NA
VIR,2008,NA
VIR,2009,NA
VIR,2010,NA
VIR,2011,NA
VIR,2012,NA
VIR,2013,NA
VIR,2014,NA
VIR,2015,NA
VIR,2016,NA
VIR,2017,NA
VIR,2018,NA
VIR,2019,NA
VIR,2020,NA
VIR,2021,NA
VIR,2022,NA
VIR,2023,NA
VIR,2024,NA
VNM,2000,NA
VNM,2001,NA
VNM,2002,NA
VNM,2003,NA
VNM,2004,NA
VNM,2005,NA
VNM,2006,NA
VNM,2007,NA
VNM,2008,NA
VNM,2009,NA
VNM,2010,NA
VNM,2011,NA
VNM,2012,NA
VNM,2013,NA
VNM,2014,NA
VNM,2015,83.8337492903167
VNM,2016,86.3064277183873
VNM,2017,87.6304773371075
VNM,2018,88.6447461101443
VNM,2019,89.7093994425268
VNM,2020,89.4501554566878
VNM,2021,90.3080638471257
VNM,2022,90.5445572317873
VNM,2023,NA
VNM,2024,NA
VUT,2000,36.3795394897461
VUT,2001,32.9031410217285
VUT,2002,36.6023406982422
VUT,2003,34.7020416259766
VUT,2004,37.1137084960938
VUT,2005,NA
VUT,2006,NA
VUT,2007,NA
VUT,2008,NA
VUT,2009,NA
VUT,2010,54.8430037539749
VUT,2011,NA
VUT,2012,NA
VUT,2013,NA
VUT,2014,NA
VUT,2015,56.5349197387695
VUT,2016,NA
VUT,2017,NA
VUT,2018,NA
VUT,2019,NA
VUT,2020,62.0561790466309
VUT,2021,64.2566909790039
VUT,2022,82.8080237164725
VUT,2023,134.925790252936
VUT,2024,NA
WLD,2000,56.860279083252
WLD,2001,57.7146911621094
WLD,2002,59.2128295898438
WLD,2003,60.4301910400391
WLD,2004,61.512378692627
WLD,2005,62.6939315795898
WLD,2006,63.7244415283203
WLD,2007,65.3435592651367
WLD,2008,67.0329208374023
WLD,2009,68.4285202026367
WLD,2010,69.7701110839844
WLD,2011,70.7247619628906
WLD,2012,71.6249618530273
WLD,2013,73.3740463256836
WLD,2014,74.414909362793
WLD,2015,74.425422668457
WLD,2016,74.671012878418
WLD,2017,74.3800277709961
WLD,2018,75.0290069580078
WLD,2019,75.4552917480469
WLD,2020,75.8665008544922
WLD,2021,76.4972991943359
WLD,2022,77.0481109619141
WLD,2023,76.9081802368164
WLD,2024,77.0922470092773
WSM,2000,81.926628112793
WSM,2001,82.3564071655273
WSM,2002,81.641471862793
WSM,2003,85.8196029663086
WSM,2004,86.1043395996094
WSM,2005,85.8627319335938
WSM,2006,86.554328918457
WSM,2007,85.619270324707
WSM,2008,NA
WSM,2009,87.5538177490234
WSM,2010,88.332774874133
WSM,2011,87.1387577185788
WSM,2012,85.6477162580853
WSM,2013,NA
WSM,2014,91.6336007221516
WSM,2015,91.2186009453888
WSM,2016,91.1509944232257
WSM,2017,NA
WSM,2018,NA
WSM,2019,NA
WSM,2020,NA
WSM,2021,NA
WSM,2022,NA
WSM,2023,NA
WSM,2024,NA
XKX,2000,NA
XKX,2001,NA
XKX,2002,NA
XKX,2003,NA
