iso3,year,gdp_pc
COL,2020,5339.687113579434
COL,2021,6222.621643976142
COL,2022,6680.445068544809
COL,2023,7000.836605010462
COL,2024,7919.2088682534495
COM,2000,633.3090327762441
COM,2001,681.1638576199628
COM,2002,764.6134983254302
COM,2003,959.6910493548119
COM,2004,1072.2840902962093
COM,2005,1105.7879686678848
COM,2006,1138.4790840434505
COM,2007,1289.7363105636107
COM,2008,1455.0276859558574
COM,2009,1410.3051695947322
COM,2010,1386.574242845299
COM,2011,1531.4378937295123
COM,2012,1490.315113512812
COM,2013,1603.3279710730321
COM,2014,1615.7172366201219
COM,2015,1329.3704823598596
COM,2016,1365.4840344449694
COM,2017,1423.9248027796975
COM,2018,1527.4052712528483
COM,2019,1510.2321815159219
COM,2020,1519.3466555620607
COM,2021,1554.9728919015288
COM,2022,1465.479642861996
COM,2023,1560.2737847685466
COM,2024,1662.7566331250366
CPV,2000,1189.5147934589058
CPV,2001,1223.3305533157543
CPV,2002,1328.5787427066587
CPV,2003,1717.9756536965494
CPV,2004,1929.4908146878122
CPV,2005,2004.1468041756325
CPV,2006,2256.9966619107527
CPV,2007,3324.5767521249763
CPV,2008,3908.648858225763
CPV,2009,3659.720463616276
CPV,2010,3579.46006137809
CPV,2011,4002.0138688878533
CPV,2012,3736.8151701108713
CPV,2013,3960.975967913446
CPV,2014,3985.607065481337
CPV,2015,3415.0626673093116
CPV,2016,3608.9660523490647
CPV,2017,3893.095713825062
CPV,2018,4294.965100357294
CPV,2019,4380.781173311284
CPV,2020,3539.226612482986
CPV,2021,3971.4440920342254
CPV,2022,4323.313620327087
CPV,2023,4794.901219172586
CPV,2024,5192.481573258781
CRI,2000,3812.7538828492393
CRI,2001,3985.129845062071
CRI,2002,4067.718514290924
CRI,2003,4173.148564155143
CRI,2004,4431.011720784304
CRI,2005,4703.007217847779
CRI,2006,5256.596408591589
CRI,2007,6137.711999255424
CRI,2008,6937.242615960555
CRI,2009,6832.69829924138
CRI,2010,8265.788202755815
CRI,2011,9276.391075113472
CRI,2012,10126.999102417712
CRI,2013,10803.240196217295
CRI,2014,10911.497878334028
CRI,2015,11714.710598073205
CRI,2016,12091.030160615413
CRI,2017,12317.090277130377
CRI,2018,12590.24937816141
CRI,2019,12884.685995198872
CRI,2020,12394.049396949189
CRI,2021,12838.11853589308
CRI,2022,13625.900849132848
CRI,2023,16942.026811937547
CRI,2024,18587.15322034816
CSS,2000,6477.264821233952
CSS,2001,6647.625478490716
CSS,2002,6903.074185761982
CSS,2003,7551.08983381761
CSS,2004,8233.610825438749
CSS,2005,9439.337206449856
CSS,2006,10883.047552074237
CSS,2007,12134.906697874114
CSS,2008,13890.130309420845
CSS,2009,11554.058919475832
CSS,2010,12711.087492862964
CSS,2011,13526.946756199952
CSS,2012,14290.63493201025
CSS,2013,14577.168927244596
CSS,2014,14947.942696311587
CSS,2015,14497.539323601686
CSS,2016,13376.805775901223
CSS,2017,13671.137763413171
CSS,2018,13896.74090409629
CSS,2019,13995.85483640742
CSS,2020,11957.22322253705
CSS,2021,13995.269492172782
CSS,2022,17456.308484567646
CSS,2023,17596.540424961247
CSS,2024,19903.811231190768
CUB,2000,2751.381771481403
CUB,2001,2842.9670431039403
CUB,2002,3005.2110424786833
CUB,2003,3202.781098656367
CUB,2004,3399.219628934021
CUB,2005,3786.3379922529116
CUB,2006,4329.982659643831
CUB,2007,4807.438889606839
CUB,2008,4986.12436479175
CUB,2009,5089.235197571668
CUB,2010,5272.2675582483525
CUB,2011,6104.461052361658
CUB,2012,6470.83673392653
CUB,2013,6828.364282453959
CUB,2014,7146.704590513279
CUB,2015,7727.919972079983
CUB,2016,8110.558742836164
CUB,2017,8610.608296054288
CUB,2018,8911.462059987256
CUB,2019,9232.261159351829
CUB,2020,9605.27914559614
CUB,2021,NA
CUB,2022,NA
CUB,2023,NA
CUB,2024,NA
CUW,2000,15841.261235994916
CUW,2001,16609.84545364854
CUW,2002,16723.692525346774
CUW,2003,16695.735113775718
CUW,2004,16671.340339165494
CUW,2005,17032.33566207436
CUW,2006,17400.163778018647
CUW,2007,18005.716585077247
CUW,2008,19423.335243017525
CUW,2009,19540.24765793481
CUW,2010,19847.23101279792
CUW,2011,19426.326400220172
CUW,2012,19809.822317048216
CUW,2013,19721.29218295503
CUW,2014,19623.030071366404
CUW,2015,19361.812963022618
CUW,2016,18944.09627728747
CUW,2017,18938.244096518698
CUW,2018,19119.124488702942
CUW,2019,19220.686579307476
CUW,2020,16299.813434990157
CUW,2021,17795.582661618202
CUW,2022,20057.140474717537
CUW,2023,21217.81103217848
CUW,2024,22832.895395866653
CYM,2000,NA
CYM,2001,NA
CYM,2002,NA
CYM,2003,NA
CYM,2004,NA
CYM,2005,NA
CYM,2006,87085.09458661405
CYM,2007,89888.26112648527
CYM,2008,89655.11855745212
CYM,2009,81373.5721242232
CYM,2010,76837.671006444245
CYM,2011,75280.96176999864
CYM,2012,75101.59068832321
CYM,2013,75113.73422828132
CYM,2014,75845.30555725773
CYM,2015,76379.20987779871
CYM,2016,77802.25356580228
CYM,2017,80053.94426570315
CYM,2018,83865.55403933558
CYM,2019,88254.29024868665
CYM,2020,82338.79774390228
CYM,2021,86449.67490373024
CYM,2022,93030.70514478032
CYM,2023,99143.5180243123
CYM,2024,NA
CYP,2000,14388.3525390625
CYP,2001,14821.44921875
CYP,2002,16093.2158203125
CYP,2003,20252.24609375
CYP,2004,23792.619140625
CYP,2005,24959.26171875
CYP,2006,26729.28125
CYP,2007,31244.87890625
CYP,2008,35397.296875
CYP,2009,32236.44921875
CYP,2010,31105.02734375
CYP,2011,32485.798828125
CYP,2012,28991.935546875
CYP,2013,27764.73046875
CYP,2014,26993.103515625
CYP,2015,23088.44140625
CYP,2016,24280.056640625
CYP,2017,26247.44921875
CYP,2018,29120.375
CYP,2019,29227.173828125
CYP,2020,28130.341796875
CYP,2021,32937.83984375
CYP,2022,33231.04296875
CYP,2023,36623.69140625
CYP,2024,38674.29296875
CZE,2000,6062.9215284279335
CZE,2001,6669.0749484749695
CZE,2002,8101.260185881106
CZE,2003,9852.456779458013
CZE,2004,11782.554667611654
CZE,2005,13442.49162843091
CZE,2006,15259.078816200417
CZE,2007,18452.65328121963
CZE,2008,22774.704507620514
CZE,2009,19817.42158365543
CZE,2010,20160.435507705894
CZE,2011,22049.108078868234
CZE,2012,20014.035401516467
CZE,2013,20260.49549993748
CZE,2014,20038.41631802569
CZE,2015,17931.59876707676
CZE,2016,18753.96867180957
CZE,2017,20913.197632212043
CZE,2018,23705.932981129885
CZE,2019,24062.719001334306
CZE,2020,23472.891545441667
CZE,2021,27696.461952754424
CZE,2022,28282.22367158567
CZE,2023,31761.594410249065
CZE,2024,31823.307829056383
DEU,2000,23925.855990199114
DEU,2001,23878.364147165095
DEU,2002,25486.59420087475
DEU,2003,30711.102251133085
DEU,2004,34566.73591437353
DEU,2005,35084.43635462689
DEU,2006,36980.33499489538
DEU,2007,42350.92172114887
DEU,2008,46379.164795347875
DEU,2009,42471.88686252258
DEU,2010,42396.96659762935
DEU,2011,47630.976188357236
DEU,2012,44718.01592140687
DEU,2013,47206.83535142419
DEU,2014,48959.59912031329
DEU,2015,41929.75491107217
DEU,2016,42948.938193269365
DEU,2017,45553.93414953386
DEU,2018,48916.16866121543
DEU,2019,47656.199739747026
DEU,2020,47394.87345044692
DEU,2021,52349.24599944222
DEU,2022,50506.51796385433
DEU,2023,54776.76682354909
DEU,2024,56103.73231825545
DJI,2000,737.6121836440517
DJI,2001,742.1337911070628
DJI,2002,743.0132704203476
DJI,2003,764.634465224597
DJI,2004,806.2616529449637
DJI,2005,844.4483573908004
DJI,2006,898.4646281367736
DJI,2007,969.5732201919021
DJI,2008,1119.152333469688
DJI,2009,1150.937585748896
DJI,2010,1213.2335255342946
DJI,2011,1306.3455284497675
DJI,2012,1400.193578589536
DJI,2013,2075.944984247476
DJI,2014,2214.620841424321
DJI,2015,2376.1255471987265
DJI,2016,2510.430007624096
DJI,2017,2618.95521147369
DJI,2018,2718.0833879920333
DJI,2019,2837.169023409324
DJI,2020,2844.888106478533
DJI,2021,3025.9112641354923
DJI,2022,3133.2577977246297
DJI,2023,3381.297797107218
DJI,2024,3552.723350792218
DMA,2000,4867.398963237587
DMA,2001,5527.515273004963
DMA,2002,5488.027849693565
DMA,2003,5447.440114962842
DMA,2004,5778.833065465062
DMA,2005,5695.224423946745
DMA,2006,6055.78109574854
DMA,2007,6459.035036896091
DMA,2008,6971.326338392885
DMA,2009,7487.490103951535
DMA,2010,7549.619646803747
DMA,2011,7705.407172483186
DMA,2012,7528.510019901552
DMA,2013,7822.217972113976
DMA,2014,8131.748760967352
DMA,2015,8282.598747021415
DMA,2016,8802.561720413629
DMA,2017,8224.648965714136
DMA,2018,9215.308540564503
DMA,2019,9491.149959623737
DMA,2020,7827.748426804263
DMA,2021,8376.404141411134
DMA,2022,9323.660894905619
DMA,2023,9912.962127666682
DMA,2024,10405.278777758196
DNK,2000,30722.025183756654
DNK,2001,30768.477547111157
DNK,2002,33257.16225865088
DNK,2003,40519.09749059236
DNK,2004,46625.05009801095
DNK,2005,48925.80766987841
DNK,2006,52119.17879842821
DNK,2007,58631.656643363545
DNK,2008,64616.665758366296
DNK,2009,58412.747235851304
DNK,2010,58104.54455949811
DNK,2011,61809.73789822204
DNK,2012,58443.77471039677
DNK,2013,61377.594059041185
DNK,2014,62520.45097470115
DNK,2015,53094.01336075736
DNK,2016,54500.92604102175
DNK,2017,57521.55149922252
DNK,2018,61324.76650455651
DNK,2019,59404.266324772296
DNK,2020,60985.48856015139
DNK,2021,69340.73349221384
DNK,2022,67781.0940939514
DNK,2023,68043.54669712431
DNK,2024,71026.4832271897
DOM,2000,2831.458836380334
DOM,2001,2935.893673126681
DOM,2002,3065.6032952419596
DOM,2003,2383.2617178039336
DOM,2004,2451.691616165686
DOM,2005,3878.312067352443
DOM,2006,4055.142703473711
DOM,2007,4649.645588758138
DOM,2008,5023.585134035155
DOM,2009,4973.951869999516
DOM,2010,5478.6247039895425
DOM,2011,5826.510141091945
DOM,2012,6013.819650026031
DOM,2013,6136.594293293015
DOM,2014,6496.451669711419
DOM,2015,6800.953093954736
DOM,2016,7160.442009823075
DOM,2017,7412.715715715117
DOM,2018,7882.982215849437
DOM,2019,8183.016236003749
DOM,2020,7135.222732558986
DOM,2021,8527.075485820502
DOM,2022,10104.244934908073
DOM,2023,10630.431743829022
DOM,2024,10875.661844309196
DZA,2000,1772.928691227614
DZA,2001,1896.3002087801287
DZA,2002,1937.4641141301884
DZA,2003,2283.7729934612553
DZA,2004,2816.9938496055483
DZA,2005,3233.1333963421216
DZA,2006,3660.661047453223
DZA,2007,4167.451699375306
DZA,2008,5180.918815146864
DZA,2009,4235.42990456612
DZA,2010,4912.785855036717
DZA,2011,5916.3136436434315
DZA,2012,6033.648846895432
DZA,2013,5979.601389605846
DZA,2014,6094.693923149557
DZA,2015,4685.059027290017
DZA,2016,4424.985290275557
DZA,2017,4554.667539578281
DZA,2018,4577.210291804906
DZA,2019,4468.453418836562
DZA,2020,3743.5419522928983
DZA,2021,4160.559267369248
DZA,2022,4960.303343328876
DZA,2023,5370.477235078005
DZA,2024,5752.990766514655
EAP,2000,961.3014223699635
EAP,2001,1014.5246700361789
EAP,2002,1113.9991524989614
EAP,2003,1251.2777153581608
EAP,2004,1439.9321454339115
EAP,2005,1653.6791360518055
EAP,2006,1976.6313065145468
EAP,2007,2481.3870449206347
EAP,2008,3117.8313110535537
EAP,2009,3359.517215848749
EAP,2010,4057.8652147283333
EAP,2011,4913.89394942906
EAP,2012,5434.825271202886
EAP,2013,5952.768929721401
EAP,2014,6373.64846984799
EAP,2015,6589.770764274615
EAP,2016,6683.183867003526
EAP,2017,7241.925338643612
EAP,2018,8045.946304585072
EAP,2019,8286.398117929199
EAP,2020,8391.276346454935
EAP,2021,9974.578296901747
EAP,2022,10106.99359778137
EAP,2023,10125.909520864452
EAP,2024,10396.795740505122
EAR,2000,1346.2395395695999
EAR,2001,1311.1827082939528
EAR,2002,1251.302965985316
EAR,2003,1368.4791121955857
EAR,2004,1563.105911311681
EAR,2005,1788.2835098084217
EAR,2006,2011.1090345287125
EAR,2007,2342.6881067814215
EAR,2008,2594.5563279799258
EAR,2009,2457.2865796637207
EAR,2010,2938.7985941537945
EAR,2011,3262.9099913496825
EAR,2012,3359.1308653836863
EAR,2013,3328.4175223225925
EAR,2014,3347.3255579255583
EAR,2015,3174.369620209285
EAR,2016,3223.9805446069004
EAR,2017,3457.649431571862
EAR,2018,3463.508822633745
EAR,2019,3483.3154546961537
EAR,2020,3187.037812348008
EAR,2021,3698.9836318784673
EAR,2022,4043.8277633156786
EAR,2023,4252.597334157857
EAR,2024,4450.187119373852
EAS,2000,4103.33628080966
EAS,2001,3783.3092197468727
EAS,2002,3813.81685560294
EAS,2003,4162.833981668181
EAS,2004,4634.662394339101
EAS,2005,4910.914726437917
EAS,2006,5170.318905427998
EAS,2007,5739.387507738724
EAS,2008,6569.115765121576
EAS,2009,6713.650451310042
EAS,2010,7784.344658222995
EAS,2011,8955.748698199506
EAS,2012,9507.129740753708
EAS,2013,9553.861875075101
EAS,2014,9793.533637719927
EAS,2015,9691.705760951541
EAS,2016,9965.00400107685
EAS,2017,10566.282824486281
EAS,2018,11438.858459141824
EAS,2019,11622.89152847355
EAS,2020,11639.485335738862
EAS,2021,13336.48416708831
EAS,2022,13139.210981361155
EAS,2023,13176.178605563486
EAS,2024,13405.735673015035
ECA,2000,1790.7707209071932
ECA,2001,1529.6061562079615
ECA,2002,1771.9219856657974
ECA,2003,2249.7430149083093
ECA,2004,2883.5568972368724
ECA,2005,3576.7228333231847
ECA,2006,4142.446954986752
ECA,2007,5206.482388158279
ECA,2008,6191.073697182771
ECA,2009,5125.123314894841
ECA,2010,6019.294911379589
ECA,2011,6785.876804282592
ECA,2012,7093.456077457989
ECA,2013,7667.033976646749
ECA,2014,7290.900503139228
ECA,2015,6291.455946557449
ECA,2016,5986.897230800841
ECA,2017,6138.12063922999
ECA,2018,5996.287758888928
ECA,2019,6069.274072823149
ECA,2020,5776.19343817718
ECA,2021,6673.974290356508
ECA,2022,7266.022431541995
ECA,2023,8617.048409863293
ECA,2024,9793.69205809432
ECS,2000,11652.929029406103
ECS,2001,11757.603659314045
ECS,2002,12849.72325935534
ECS,2003,15584.864646150607
ECS,2004,18114.070200325925
ECS,2005,19227.622167902788
ECS,2006,20766.917092585863
ECS,2007,24195.93342567658
ECS,2008,26524.51154688392
ECS,2009,23259.533461327224
ECS,2010,23702.475023008163
ECS,2011,26239.36006130758
ECS,2012,25164.762611694743
ECS,2013,26196.108944304982
ECS,2014,26473.62133845743
ECS,2015,22702.822838006647
ECS,2016,22519.64088555474
ECS,2017,23814.11970346047
ECS,2018,25408.637977160062
ECS,2019,25020.864827175552
ECS,2020,24167.355119969914
ECS,2021,27664.891408091826
ECS,2022,27913.588233164475
ECS,2023,29988.90229031083
ECS,2024,31555.52078906569
ECU,2000,1382.2342175990902
ECU,2001,1791.303596850374
ECU,2002,2059.1585535974045
ECU,2003,2315.622152230139
ECU,2004,2586.2091466334664
ECU,2005,2909.0260601438827
ECU,2006,3243.6701035933856
ECU,2007,3478.9248877067143
ECU,2008,4194.757506619805
ECU,2009,4053.36331139298
ECU,2010,4520.30959039763
ECU,2011,5153.691642437503
ECU,2012,5634.083931910944
ECU,2013,6109.290315103414
ECU,2014,6405.799793004407
ECU,2015,5976.159680565097
ECU,2016,5917.63771271481
ECU,2017,6233.322447977176
ECU,2018,6303.918866583376
ECU,2019,6205.057652467664
ECU,2020,5463.645153485981
ECU,2021,6061.323501817112
ECU,2022,6515.585284183364
ECU,2023,6737.847483796376
ECU,2024,6874.705739765999
EGY,2000,1366.0927437261348
EGY,2001,1295.137418416295
EGY,2002,1116.8288462621283
EGY,2003,1031.2755629128364
EGY,2004,991.2556891452525
EGY,2005,1105.5392071390345
EGY,2006,1298.9790020312446
EGY,2007,1547.7417073590857
EGY,2008,1896.2159426977898
EGY,2009,2161.6396457392652
EGY,2010,2455.0819464528213
EGY,2011,2590.6438489196503
EGY,2012,2996.0677072015005
EGY,2013,3025.525635524481
EGY,2014,3133.391022655408
EGY,2015,3306.9815941414076
EGY,2016,3270.628776819699
EGY,2017,2395.1033329949128
EGY,2018,2484.7031563050828
EGY,2019,2962.9889202300265
EGY,2020,3511.1138102637947
EGY,2021,3827.354153743081
EGY,2022,4233.307837448563
EGY,2023,3456.7896845625296
EGY,2024,3338.473713958945
EMU,2000,20039.400265512842
EMU,2001,20289.650527509275
EMU,2002,22047.27956607913
EMU,2003,27010.58761518191
EMU,2004,30803.286099919005
EMU,2005,31781.661883353274
EMU,2006,33646.23034911687
EMU,2007,38544.225825611546
EMU,2008,42172.93881501631
EMU,2009,38464.158639003304
EMU,2010,37491.611407308155
EMU,2011,40569.5862836129
EMU,2012,37481.45024730337
EMU,2013,39097.59254704256
EMU,2014,39979.30093140135
EMU,2015,34471.17471350269
EMU,2016,35228.48545394278
EMU,2017,37243.56510159972
EMU,2018,40107.53628546432
EMU,2019,39220.51367433549
EMU,2020,38236.55430485057
EMU,2021,42984.569741415355
EMU,2022,41608.7123275598
EMU,2023,45330.1093015768
EMU,2024,46945.41882344275
ERI,2000,314.3573967535008
ERI,2001,325.40916151359266
ERI,2002,304.77575646509234
ERI,2003,348.95032707774243
ERI,2004,426.8409478870323
ERI,2005,412.7530791994235
ERI,2006,447.9974047272008
ERI,2007,480.4476236545604
ERI,2008,490.0669560033334
ERI,2009,642.9257228800705
ERI,2010,539.6995120696864
ERI,2011,688.6816595768397
ERI,2012,NA
ERI,2013,NA
ERI,2014,NA
ERI,2015,NA
ERI,2016,NA
ERI,2017,NA
ERI,2018,NA
ERI,2019,NA
ERI,2020,NA
ERI,2021,NA
ERI,2022,NA
ERI,2023,NA
ERI,2024,NA
ESP,2000,14743.267103145477
ESP,2001,15368.233798443476
ESP,2002,17111.068505894054
ESP,2003,21522.01709902615
ESP,2004,24925.02678445755
ESP,2005,26450.953013038234
ESP,2006,28421.686527407033
ESP,2007,32652.01559470198
ESP,2008,35603.248328071044
ESP,2009,32279.820847615145
ESP,2010,30658.742228291194
ESP,2011,31824.621913477695
ESP,2012,28456.44381514769
ESP,2013,29228.846559842044
ESP,2014,29707.765509467015
ESP,2015,25982.44161977755
ESP,2016,26755.606114939812
ESP,2017,28381.342559690624
ESP,2018,30602.42128811132
ESP,2019,29786.5245689007
ESP,2020,27233.942646160765
ESP,2021,30799.477593777483
ESP,2022,30319.498719661635
ESP,2023,33493.22254091113
ESP,2024,35326.76830692781
EST,2000,4070.6090241020797
EST,2001,4502.666149923917
EST,2002,5343.183107607348
EST,2003,7205.40703313243
EST,2004,8916.072827460204
EST,2005,10414.638118356492
EST,2006,12641.480097647316
EST,2007,16745.430801114762
EST,2008,18205.906411344597
EST,2009,14712.44942179163
EST,2010,14663.70410187046
EST,2011,17555.545523942612
EST,2012,17568.213796971362
EST,2013,19310.38749007572
EST,2014,20581.789899169544
EST,2015,17722.155766952314
EST,2016,18666.3736521706
EST,2017,20851.522349686096
EST,2018,23618.13612545807
EST,2019,24021.250141330624
EST,2020,23933.993942106536
EST,2021,27951.165927774426
EST,2022,28340.382654940564
EST,2023,30264.006488505736
EST,2024,31428.354781610396
ETH,2000,122.26920260606897
ETH,2001,118.45720425526066
ETH,2002,109.59381361298792
ETH,2003,116.80049113277667
ETH,2004,133.16981253809556
ETH,2005,158.24345808246497
ETH,2006,189.34573752141827
ETH,2007,237.14625599631884
ETH,2008,316.41047511807477
ETH,2009,368.5747122674447
ETH,2010,330.6194127986438
ETH,2011,343.0249423518872
ETH,2012,452.10103188575357
ETH,2013,484.039833104062
ETH,2014,549.9865770825876
ETH,2015,597.9121132186633
ETH,2016,641.6515232862331
ETH,2017,696.3484290762159
ETH,2018,739.7020222720861
ETH,2019,793.4732472102638
ETH,2020,829.790982547947
ETH,2021,893.0098354490499
ETH,2022,982.1031615069917
ETH,2023,1055.8109159252658
ETH,2024,1133.8827968171868
EUU,2000,16976.045266870497
EUU,2001,17230.648009586926
EUU,2002,18797.81163160736
EUU,2003,23020.95580326589
EUU,2004,26368.678046433346
EUU,2005,27431.49910308336
EUU,2006,29200.580946734324
EUU,2007,33704.6636441399
EUU,2008,37169.07468508418
EUU,2009,33632.074845625815
EUU,2010,33119.56732117752
EUU,2011,35963.31478498077
EUU,2012,33324.77098968213
EUU,2013,34804.72812009965
EUU,2014,35590.100455906926
EUU,2015,30771.656859126084
EUU,2016,31456.897128065597
EUU,2017,33394.5888043692
EUU,2018,36054.953230112995
EUU,2019,35374.14036769341
EUU,2020,34694.70358691945
EUU,2021,39206.979177608446
EUU,2022,38066.8844892624
EUU,2023,41566.57411007853
EUU,2024,43304.96425613311
FCS,2000,751.8012630344529
FCS,2001,719.2158860383364
FCS,2002,684.9983969921578
FCS,2003,703.7393697907374
FCS,2004,871.1550121515207
FCS,2005,1079.2406761347286
FCS,2006,1319.3385305317993
FCS,2007,1578.9042249996016
FCS,2008,1971.0469397135932
FCS,2009,1739.1028356786621
FCS,2010,2017.5674141868205
FCS,2011,2053.7158053710036
FCS,2012,2233.126758195574
FCS,2013,2144.2147933218644
FCS,2014,2051.546437338949
FCS,2015,1663.1620012727878
FCS,2016,1491.0808031591482
FCS,2017,1549.6095293355902
FCS,2018,1634.9296587547315
FCS,2019,1861.653304530305
FCS,2020,1618.4798041022034
FCS,2021,1711.40128929758
FCS,2022,1850.9174305476922
FCS,2023,1682.7505884547566
FCS,2024,1527.9580951403666
FIN,2000,24335.922508265896
FIN,2001,24965.202996775988
FIN,2002,26989.38926095902
FIN,2003,32920.08571925683
FIN,2004,37768.13342020287
FIN,2005,39049.87037802232
FIN,2006,41214.018776506884
FIN,2007,48473.02400914548
FIN,2008,53769.47262403853
FIN,2009,47478.34953109991
FIN,2010,46506.291901656616
FIN,2011,51060.324258976674
FIN,2012,47551.67408413692
FIN,2013,49691.01452007388
FIN,2014,50073.776081587115
FIN,2015,42560.34567671027
FIN,2016,43451.25624421576
FIN,2017,46085.017473903594
FIN,2018,49654.24970353289
FIN,2019,48358.180777370086
FIN,2020,48828.68468627994
FIN,2021,53099.13514001479
FIN,2022,50440.56022497404
FIN,2023,52834.29167527031
FIN,2024,53149.76719340505
FJI,2000,1995.7207116326392
FJI,2001,1944.9974146090017
FJI,2002,2136.567941186826
FJI,2003,2655.5807958604446
FJI,2004,3097.1909665175926
FJI,2005,3377.6912695349274
FJI,2006,3455.105999073486
FJI,2007,3762.7469278929902
FJI,2008,3899.9223151212927
FJI,2009,3164.132754081691
FJI,2010,3449.1445288336895
FJI,2011,4139.602886097022
FJI,2012,4341.403387487495
FJI,2013,4572.443775442445
FJI,2014,5293.356766804642
FJI,2015,5097.531068646955
FJI,2016,5363.790266792433
FJI,2017,5826.848144593282
FJI,2018,6085.419794853761
FJI,2019,5842.073445775965
FJI,2020,4620.645723801395
FJI,2021,4536.733121103354
FJI,2022,5414.120921190881
FJI,2023,5926.205863947629
FJI,2024,6425.741517157122
FRA,2000,22340.593951621708
FRA,2001,22331.79483430362
FRA,2002,24144.572701952864
FRA,2003,29479.522210117506
FRA,2004,33644.92822203642
FRA,2005,34696.37183169715
FRA,2006,36431.565890655525
FRA,2007,41486.19078287867
FRA,2008,45464.8181385158
FRA,2009,41728.08841641321
FRA,2010,40694.82116970245
FRA,2011,43929.784087381166
FRA,2012,40863.581441233335
FRA,2013,42669.17951118927
FRA,2014,43148.0459288416
FRA,2015,36702.432373337935
FRA,2016,37024.21571336689
FRA,2017,38687.162640716364
FRA,2018,41418.17664848442
FRA,2019,40408.28485747505
FRA,2020,39169.860600070715
FRA,2021,43725.0999521245
FRA,2022,40988.639640657944
FRA,2023,44700.138417754366
FRA,2024,46103.08408558839
FRO,2000,23322.75933575153
FRO,2001,24879.772961786373
FRO,2002,26937.65056028466
FRO,2003,31269.603199721714
FRO,2004,35647.54404005308
FRO,2005,36389.081644098005
FRO,2006,41743.681284766055
FRO,2007,48348.739371101074
FRO,2008,51287.891108166266
FRO,2009,47059.19472967382
FRO,2010,47923.151537499114
FRO,2011,51618.99077663916
FRO,2012,50261.961626769255
FRO,2013,55758.208368061096
FRO,2014,60172.06325416637
FRO,2015,52637.190352657395
FRO,2016,56875.280381329554
FRO,2017,59387.353086481984
FRO,2018,62526.490851574294
FRO,2019,63068.287268848275
FRO,2020,62243.1905561324
FRO,2021,69415.18532545795
FRO,2022,67058.20226481257
FRO,2023,72465.37696602153
FRO,2024,74119.66075538789
FSM,2000,2049.345324665497
FSM,2001,2103.74859460914
FSM,2002,2113.459873324852
FSM,2003,2145.8775533751705
FSM,2004,2104.4280475008354
FSM,2005,2207.1684453387516
FSM,2006,2244.9722727448634
FSM,2007,2293.5134168407535
FSM,2008,2369.5081174131783
FSM,2009,2544.11114550961
FSM,2010,2702.6116520477217
FSM,2011,2848.70077003105
FSM,2012,2992.289160990769
FSM,2013,2893.1343741082487
FSM,2014,2896.730820027141
FSM,2015,2853.076435870277
FSM,2016,2979.6011918404765
FSM,2017,3279.1077903928535
FSM,2018,3566.586903711252
FSM,2019,3572.6591828222195
FSM,2020,3362.028021205236
FSM,2021,3508.223141976636
FSM,2022,3710.1245161175234
FSM,2023,3919.6430791085854
FSM,2024,4166.00476748564
GAB,2000,3982.906200927996
GAB,2001,3835.7571827972743
GAB,2002,3966.4800186466255
GAB,2003,4710.74862768151
GAB,2004,5465.791935907084
GAB,2005,6547.876139551863
GAB,2006,6847.009856853938
GAB,2007,8003.542896960487
GAB,2008,9688.645196906331
GAB,2009,7290.575260931136
GAB,2010,8356.746620133452
GAB,2011,10219.11393394536
GAB,2012,9296.965879410882
GAB,2013,9197.701063239467
GAB,2014,9201.362766481054
GAB,2015,7047.126546343554
GAB,2016,6677.070039016437
GAB,2017,6921.73373135624
GAB,2018,7624.277523377101
GAB,2019,7441.178647228097
GAB,2020,6605.803460775652
GAB,2021,8181.40914134656
GAB,2022,8409.207414502802
GAB,2023,7802.824332761382
GAB,2024,8230.043114511507
GBR,2000,28383.87610949964
GBR,2001,28013.872963550777
GBR,2002,30158.70178078579
GBR,2003,34556.77260959051
GBR,2004,40504.41181039285
GBR,2005,42240.24629875466
GBR,2006,44695.161023423956
GBR,2007,50629.07991728872
GBR,2008,47652.403069188105
GBR,2009,39009.37155478211
GBR,2010,39778.32205285648
GBR,2011,42295.927383532166
GBR,2012,42688.326372837204
GBR,2013,43606.98378963484
GBR,2014,47746.24217595623
GBR,2015,45255.34492162086
GBR,2016,41257.908554555615
GBR,2017,40916.811507035374
GBR,2018,43702.997630316495
GBR,2019,43158.741126732304
GBR,2020,40812.67946638785
GBR,2021,47691.37687994039
GBR,2022,47057.04322917896
GBR,2023,49944.47021242014
GBR,2024,53246.36761451085
GEO,2000,749.9085349939613
GEO,2001,801.9838370792896
GEO,2002,853.5261718689393
GEO,2003,1010.0315163086844
GEO,2004,1305.0474855720777
GEO,2005,1642.7835941479732
GEO,2006,1996.0201327228401
GEO,2007,2635.3665027611623
GEO,2008,3324.7537205015014
GEO,2009,2822.689396687966
GEO,2010,3281.7293093734293
GEO,2011,4119.668183071927
GEO,2012,4530.695334094308
GEO,2013,4712.002293826649
GEO,2014,4830.334861702489
GEO,2015,4086.6223465964995
GEO,2016,4143.4012568631515
GEO,2017,4418.752065466785
GEO,2018,4804.054604044404
GEO,2019,4741.283271587601
GEO,2020,4300.85701291207
GEO,2021,5083.606954845773
GEO,2022,6729.846599302833
GEO,2023,8283.669606522612
GEO,2024,9241.49122313713
GHA,2000,253.74693620334378
GHA,2001,263.5421564948529
GHA,2002,297.4616446877405
GHA,2003,358.39927142072963
GHA,2004,406.1321053295653
