iso3,year,basic_sanitation
FJI,2019,93.7099433236184
FJI,2020,93.6215609537076
FJI,2021,93.3328625255853
FJI,2022,93.0437432138971
FJI,2023,92.7542060099235
FJI,2024,92.7542897592228
FRA,2000,98.6630246141196
FRA,2001,98.6622562806952
FRA,2002,98.66149050435
FRA,2003,98.6607322407196
FRA,2004,98.6599677611607
FRA,2005,98.6592218035867
FRA,2006,98.6584766292502
FRA,2007,98.6577403586305
FRA,2008,98.6569940968678
FRA,2009,98.6562410005115
FRA,2010,98.6554802968933
FRA,2011,98.654714524901
FRA,2012,98.653944875706
FRA,2013,98.6531677411089
FRA,2014,98.6523819620194
FRA,2015,98.651596087179
FRA,2016,98.6508068148027
FRA,2017,98.6500120942252
FRA,2018,98.6492124319546
FRA,2019,98.6484147946355
FRA,2020,98.6476102264443
FRA,2021,98.6468028432762
FRA,2022,98.6459966836726
FRA,2023,98.6451856910254
FRA,2024,98.6443761623837
FRO,2000,NA
FRO,2001,NA
FRO,2002,NA
FRO,2003,NA
FRO,2004,NA
FRO,2005,NA
FRO,2006,NA
FRO,2007,90.8834757181354
FRO,2008,90.8834757181354
FRO,2009,90.8834757181354
FRO,2010,90.8834757181354
FRO,2011,90.8834757181354
FRO,2012,90.8834757181354
FRO,2013,90.8834757181354
FRO,2014,90.8834757181354
FRO,2015,90.8834757181354
FRO,2016,NA
FRO,2017,NA
FRO,2018,NA
FRO,2019,NA
FRO,2020,NA
FRO,2021,NA
FRO,2022,NA
FRO,2023,NA
FRO,2024,NA
FSM,2000,25.0484297460343
FSM,2001,29.1362716817011
FSM,2002,33.2241136173679
FSM,2003,37.3119555530347
FSM,2004,41.3997974887025
FSM,2005,45.4876394243693
FSM,2006,49.5754813600361
FSM,2007,53.6633232957029
FSM,2008,57.7511652313697
FSM,2009,61.8390071670365
FSM,2010,65.9268491027033
FSM,2011,70.0146910383701
FSM,2012,74.1025329740369
FSM,2013,78.1903749097037
FSM,2014,82.2782168453705
FSM,2015,86.3660587810373
FSM,2016,90.4539007167041
FSM,2017,90.4539007167041
FSM,2018,90.4539007167041
FSM,2019,90.4539007167041
FSM,2020,90.4539007167041
FSM,2021,NA
FSM,2022,NA
FSM,2023,NA
FSM,2024,NA
GAB,2000,26.818195491378
GAB,2001,27.9500597734658
GAB,2002,29.1019683421917
GAB,2003,30.2734572599332
GAB,2004,31.4642634106599
GAB,2005,32.6738741656831
GAB,2006,33.9024749587278
GAB,2007,35.1495484187274
GAB,2008,36.4153101145998
GAB,2009,37.6987238584805
GAB,2010,39.0002582968992
GAB,2011,40.3193752929904
GAB,2012,41.6563306484328
GAB,2013,43.0100058976352
GAB,2014,44.3780097930999
GAB,2015,45.7595556064781
GAB,2016,47.1547496987424
GAB,2017,48.5637395217699
GAB,2018,49.9863984455825
GAB,2019,51.4223011158649
GAB,2020,52.8720170958258
GAB,2021,54.3351602742865
GAB,2022,55.8117052668054
GAB,2023,57.3016336632799
GAB,2024,57.4015026293834
GBR,2000,99.129987387211
GBR,2001,99.1295456734681
GBR,2002,99.1282510737863
GBR,2003,99.1269711322852
GBR,2004,99.1256998824208
GBR,2005,99.1244438943876
GBR,2006,99.1231962812761
GBR,2007,99.1219715621849
GBR,2008,99.120754731585
GBR,2009,99.1195549793574
GBR,2010,99.1183667076519
GBR,2011,99.1171899348744
GBR,2012,99.1160182938712
GBR,2013,99.1148585484301
GBR,2014,99.1137061018797
GBR,2015,99.1125609623652
GBR,2016,99.1114197755495
GBR,2017,99.1102920996894
GBR,2018,99.1091755535877
GBR,2019,99.1080626668205
GBR,2020,99.1069628063769
GBR,2021,99.105873619579
GBR,2022,99.1047944059839
GBR,2023,99.1037240160958
GBR,2024,99.1026610062551
GEO,2000,76.0390884292644
GEO,2001,76.3455620066701
GEO,2002,76.7308281538671
GEO,2003,77.2078100471997
GEO,2004,77.8624268677017
GEO,2005,78.5154686105649
GEO,2006,79.1671925516486
GEO,2007,79.817561698029
GEO,2008,80.4663116596926
GEO,2009,81.1134334337122
GEO,2010,81.7591448045186
GEO,2011,82.4031867443918
GEO,2012,83.0457915125519
GEO,2013,83.6864716943759
GEO,2014,84.3256691388097
GEO,2015,84.963148689816
GEO,2016,85.6008234007507
GEO,2017,86.2379416213095
GEO,2018,86.8748222310992
GEO,2019,87.5111601190334
GEO,2020,88.1470373073336
GEO,2021,88.7819724294363
GEO,2022,89.416046138405
GEO,2023,90.04898468576
GEO,2024,90.6806864880112
GHA,2000,5.7234427408028
GHA,2001,5.81107386081924
GHA,2002,6.75045552246998
GHA,2003,7.7086235468762
GHA,2004,8.68540857696259
GHA,2005,9.68014854216275
GHA,2006,10.6928566524772
GHA,2007,11.7231535267872
GHA,2008,12.7707576406742
GHA,2009,13.8350497335121
GHA,2010,14.9161840108112
GHA,2011,16.0135300837222
GHA,2012,17.126673080362
GHA,2013,18.2550635017005
GHA,2014,19.3983890713711
GHA,2015,20.556338766229
GHA,2016,21.7286047018582
GHA,2017,22.9147548943672
GHA,2018,24.1144852694417
GHA,2019,25.327363008810998
GHA,2020,26.5532224510153
GHA,2021,27.7916388048117
GHA,2022,29.0423190138112
GHA,2023,30.3048454596217
GHA,2024,31.5789404731982
GIB,2000,100
GIB,2001,100
GIB,2002,100
GIB,2003,100
GIB,2004,100
GIB,2005,100
GIB,2006,100
GIB,2007,100
GIB,2008,100
GIB,2009,100
GIB,2010,100
GIB,2011,100
GIB,2012,100
GIB,2013,100
GIB,2014,100
GIB,2015,100
GIB,2016,100
GIB,2017,100
GIB,2018,100
GIB,2019,100
GIB,2020,100
GIB,2021,100
GIB,2022,100
GIB,2023,100
GIB,2024,100
GIN,2000,9.16230658478803
GIN,2001,9.88629196850462
GIN,2002,10.6114415301292
GIN,2003,11.3379449716538
GIN,2004,12.2068746539465
GIN,2005,13.0950354311112
GIN,2006,14.0026334670864
GIN,2007,14.9294878110963
GIN,2008,15.8756067639013
GIN,2009,16.8410008400224
GIN,2010,17.8258882415396
GIN,2011,18.8300745161128
GIN,2012,19.8535699723585
GIN,2013,20.8963805102335
GIN,2014,21.958517184142
GIN,2015,23.0429534538905
GIN,2016,24.1498387012441
GIN,2017,25.2793165342665
GIN,2018,26.4315341873572
GIN,2019,27.6063983510435
GIN,2020,28.8045342946628
GIN,2021,30.0258495167405
GIN,2022,31.2707423118105
GIN,2023,32.538855541003
GIN,2024,32.6496371481415
GMB,2000,51.0627069646761
GMB,2001,49.9139746844975
GMB,2002,48.7879556235198
GMB,2003,47.7243148779708
GMB,2004,46.6954252889106
GMB,2005,46.5783414763304
GMB,2006,46.4862604097152
GMB,2007,46.4185276331036
GMB,2008,46.3744960730948
GMB,2009,46.3534874804285
GMB,2010,46.3547731022519
GMB,2011,46.3775424677641
GMB,2012,46.4212058311807
GMB,2013,46.4844347761008
GMB,2014,46.5660263360159
GMB,2015,46.6646737011035
GMB,2016,46.7787647028692
GMB,2017,46.9072182092037
GMB,2018,47.0485303132535
GMB,2019,47.2014093425827
GMB,2020,47.3645750957407
GMB,2021,47.5364188505618
GMB,2022,47.715991201140604
GMB,2023,47.9457928819298
GMB,2024,48.1711442175538
GNB,2000,4.53445720097512
GNB,2001,5.01574870772438
GNB,2002,5.72910394514667
GNB,2003,6.75416506576179
GNB,2004,7.78216486739306
GNB,2005,8.8783527585904
GNB,2006,9.9897316228944
GNB,2007,11.1161885061566
GNB,2008,12.2580921089513
GNB,2009,13.4152955008386
GNB,2010,14.5887141664203
GNB,2011,15.7782187068147
GNB,2012,16.9842205721111
GNB,2013,18.2067554736928
GNB,2014,19.4462525723006
GNB,2015,20.7029543822311
GNB,2016,21.9768833616634
GNB,2017,23.2682682564985
GNB,2018,24.5775735612132
GNB,2019,25.9048078160921
GNB,2020,27.2502045881432
GNB,2021,28.6139998460415
GNB,2022,28.7228575496477
GNB,2023,28.8319728978299
GNB,2024,28.9416006403664
GNQ,2000,54.790530594174
GNQ,2001,55.776966411997
GNQ,2002,56.7470042992933
GNQ,2003,57.6992350383254
GNQ,2004,58.6335894811516
GNQ,2005,59.5483734842498
GNQ,2006,60.4443395996533
GNQ,2007,61.3207811186255
GNQ,2008,62.1777142751886
GNQ,2009,63.0143173257129
GNQ,2010,63.831192420274
GNQ,2011,64.6283695926991
GNQ,2012,65.4060732402599
GNQ,2013,66.0469451872043
GNQ,2014,66.1151129596268
GNQ,2015,66.1825230692518
GNQ,2016,66.2485390317556
GNQ,2017,66.3127866671561
GNQ,2018,NA
GNQ,2019,NA
GNQ,2020,NA
GNQ,2021,NA
GNQ,2022,NA
GNQ,2023,NA
GNQ,2024,NA
GRC,2000,97.8758799190344
GRC,2001,97.9452945342735
GRC,2002,98.0197252313027
GRC,2003,98.0930878671239
GRC,2004,98.1654410547609
GRC,2005,98.2367240021803
GRC,2006,98.3069816511148
GRC,2007,98.37623995926
GRC,2008,98.444518449364
GRC,2009,98.5117822479045
GRC,2010,98.5780776451811
GRC,2011,98.6434297836442
GRC,2012,98.7078706841622
GRC,2013,98.7713762312749
GRC,2014,98.8339628930007
GRC,2015,98.8956496305224
GRC,2016,98.9564489293753
GRC,2017,98.9831881851134
GRC,2018,98.9867526034177
GRC,2019,98.9902600193741
GRC,2020,98.9937448356397
GRC,2021,98.9971863349773
GRC,2022,99.0005834270921
GRC,2023,99.0039477070011
GRC,2024,99.0072631280035
GRD,2000,88.5722720006749
GRD,2001,89.0844419136279
GRD,2002,89.5954337141359
GRD,2003,90.1052474021992
GRD,2004,90.6138829778177
GRD,2005,91.1213404409914
GRD,2006,91.6276197917204
GRD,2007,92.1327210300046
GRD,2008,92.6366441558442
GRD,2009,93.1393891692389
GRD,2010,93.6409560701888
GRD,2011,93.5480727629389
GRD,2012,93.4551894556889
GRD,2013,93.362306148439
GRD,2014,93.269422841189
GRD,2015,93.176539533939
GRD,2016,93.0836562266891
GRD,2017,92.9907729194391
GRD,2018,92.8978896121892
GRD,2019,92.8050063049392
GRD,2020,92.7121229976892
GRD,2021,92.6192396904393
GRD,2022,92.6192396904393
GRD,2023,92.6192396904393
GRD,2024,92.6192396904393
GRL,2000,NA
GRL,2001,NA
GRL,2002,NA
GRL,2003,NA
GRL,2004,NA
GRL,2005,NA
GRL,2006,NA
GRL,2007,NA
GRL,2008,NA
GRL,2009,NA
GRL,2010,NA
GRL,2011,NA
GRL,2012,NA
GRL,2013,NA
GRL,2014,62.5
GRL,2015,62.5
GRL,2016,62.5
GRL,2017,62.5
GRL,2018,62.5
GRL,2019,62.5
GRL,2020,62.5
GRL,2021,62.5
GRL,2022,62.5
GRL,2023,NA
GRL,2024,NA
GTM,2000,61.0672448487816
GTM,2001,61.5616929942508
GTM,2002,62.0451166230721
GTM,2003,62.5094447172638
GTM,2004,62.9581205196871
GTM,2005,63.3959543094237
GTM,2006,63.8233780145297
GTM,2007,64.2408036159459
GTM,2008,64.6483174313352
GTM,2009,65.0451401830532
GTM,2010,65.4325572317079
GTM,2011,65.8097996494068
GTM,2012,66.1775447968584
GTM,2013,66.5388660847847
GTM,2014,66.8936926813794
GTM,2015,67.2424899275787
GTM,2016,67.5843983621211
GTM,2017,67.9199018955355
GTM,2018,68.2489426363097
GTM,2019,68.5709973645284
GTM,2020,68.8862996420965
GTM,2021,69.462173009407607
GTM,2022,70.0349423501554
GTM,2023,70.6041253212475
GTM,2024,71.1696950985045
GUM,2000,88.9735320691109
GUM,2001,89.0373069363675
GUM,2002,89.1010818036241
GUM,2003,89.1648566708808
GUM,2004,89.2286315381374
GUM,2005,89.292406405394
GUM,2006,89.3561812726507
GUM,2007,89.4199561399073
GUM,2008,89.483731007164
GUM,2009,89.5475058744206
GUM,2010,89.6112807416772
GUM,2011,89.6750556089339
GUM,2012,89.7388304761905
GUM,2013,89.8026053434471
GUM,2014,89.8663802107038
GUM,2015,89.930155077960407
GUM,2016,89.993929945217
GUM,2017,90.0577048124737
GUM,2018,90.1214796797303
GUM,2019,90.1852545469869
GUM,2020,90.2490294142436
GUM,2021,90.3128042815002
GUM,2022,90.3765791487569
GUM,2023,90.3765791487569
GUM,2024,90.3765791487569
GUY,2000,77.3735224791758
GUY,2001,77.9231007582273
GUY,2002,78.4735839467328
GUY,2003,79.0141225779314
GUY,2004,79.6382981091298
GUY,2005,80.2648830646045
GUY,2006,80.8939339660195
GUY,2007,81.525359867427
GUY,2008,82.1591535902208
GUY,2009,82.7953517398292
GUY,2010,83.4338869756963
GUY,2011,84.0747338507827
GUY,2012,84.731495888913
GUY,2013,85.3889557997963
GUY,2014,86.0478440775297
GUY,2015,86.7079635217248
GUY,2016,87.3692388758564
GUY,2017,88.0315709882197
GUY,2018,88.6946981126402
GUY,2019,89.3586157172433
GUY,2020,90.0231335168154
GUY,2021,90.6881198033659
GUY,2022,91.3010008247863
GUY,2023,91.3046762515848
GUY,2024,91.3087218189458
HIC,2000,98.59721719380924
HIC,2001,98.13492828473214
HIC,2002,96.23243846979132
HIC,2003,96.29267793603115
HIC,2004,96.35100212039923
HIC,2005,96.40687640578511
HIC,2006,96.4801088501615
HIC,2007,96.61541058173059
HIC,2008,96.74764787393909
HIC,2009,96.87176610683119
HIC,2010,96.99239914886792
HIC,2011,97.10169805787379
HIC,2012,97.21085719461436
HIC,2013,97.32418352608643
HIC,2014,97.42819607007033
HIC,2015,97.53542314019542
HIC,2016,97.64217064926598
HIC,2017,97.73974047705738
HIC,2018,97.82997401835618
HIC,2019,97.91263008273877
HIC,2020,97.99498780804808
HIC,2021,98.08413932560804
HIC,2022,98.17697648912149
HIC,2023,98.26396275200824
HIC,2024,98.3401277552848
HKG,2000,97.3886755292959
HKG,2001,97.3886755292959
HKG,2002,97.3886755292959
HKG,2003,97.3886755292959
HKG,2004,97.2670420974889
HKG,2005,97.1454086656819
HKG,2006,97.0237752338749
HKG,2007,96.9021418020679
HKG,2008,96.7805083702609
HKG,2009,96.6588749384539
HKG,2010,96.5372415066469
HKG,2011,96.4156080748399
HKG,2012,96.293974643033
HKG,2013,96.172341211226
HKG,2014,96.050707779419
HKG,2015,95.929074347612
HKG,2016,95.807440915805
HKG,2017,95.685807483998
HKG,2018,95.564174052191
HKG,2019,95.442540620384
HKG,2020,95.320907188577
HKG,2021,95.19927375677
HKG,2022,95.077640324963
HKG,2023,94.956006893156
HKG,2024,94.834373461349
HND,2000,64.5085971386328
HND,2001,65.5099238868381
HND,2002,66.5348518759434
HND,2003,67.5560751753573
HND,2004,68.5719444585829
HND,2005,69.5815268362271
HND,2006,70.5856087424602
HND,2007,71.583847847539
HND,2008,72.5764555085287
HND,2009,73.5629624673739
HND,2010,74.5439099298489
HND,2011,75.5188630035409
HND,2012,76.4883396029045
HND,2013,77.4517887754502
HND,2014,78.409710520334
HND,2015,79.3614899844159
HND,2016,80.3074947960451
HND,2017,81.2476858869062
HND,2018,82.1820517802878
HND,2019,83.1107110257034
HND,2020,84.0337747326909
HND,2021,84.9512648992071
HND,2022,85.8633965875938
HND,2023,86.7701956081898
HND,2024,87.6717912057898
HPC,2000,15.812055533468575
HPC,2001,16.181789861906005
HPC,2002,16.68147233307321
HPC,2003,17.201275496377196
HPC,2004,17.72704107156095
HPC,2005,18.418014615650236
HPC,2006,19.11766230184601
HPC,2007,19.805037104785892
HPC,2008,20.538147486747604
HPC,2009,21.290549599226537
HPC,2010,22.04230749917841
HPC,2011,22.793551945224653
HPC,2012,23.547176112296206
HPC,2013,24.31017128792293
HPC,2014,25.089126226617
HPC,2015,25.872750625603363
HPC,2016,26.65264562406487
HPC,2017,27.50698050585659
HPC,2018,28.311124898581973
HPC,2019,29.120151116191636
HPC,2020,29.93081235959888
HPC,2021,30.780336868321726
HPC,2022,31.701550096199288
HPC,2023,32.472356893732986
HPC,2024,33.17262551255649
HRV,2000,98.451172519388
HRV,2001,98.4543940798405
HRV,2002,98.2933337796124
HRV,2003,98.0735685776892
HRV,2004,97.8545220724704
HRV,2005,97.6362088912943
HRV,2006,97.4186224972522
HRV,2007,97.201764016731
HRV,2008,96.9856368305825
HRV,2009,96.7702400027243
HRV,2010,96.555570839204
HRV,2011,96.3415946710198
HRV,2012,96.1289814804925
HRV,2013,95.9178030204647
HRV,2014,95.7081981742449
HRV,2015,95.7190097005678
HRV,2016,95.7305312019132
HRV,2017,95.7427708106791
HRV,2018,95.7545423447665
HRV,2019,95.7669528953151
HRV,2020,95.7800263365526
HRV,2021,95.7936994032533
HRV,2022,NA
HRV,2023,NA
HRV,2024,NA
HTI,2000,19.4402337637977
HTI,2001,20.1252072093036
HTI,2002,20.802648871567
HTI,2003,21.4706205681824
HTI,2004,21.9995783229731
HTI,2005,22.5049412936123
HTI,2006,23.0018363162708
HTI,2007,23.4895119944276
HTI,2008,23.9682677015387
HTI,2009,24.4367113848506
HTI,2010,24.8953249600046
HTI,2011,25.3435874681096
HTI,2012,25.7813149858061
HTI,2013,26.2077250672239
HTI,2014,26.6231188972666
HTI,2015,27.0270378862153
HTI,2016,27.4175706296699
HTI,2017,27.7940822522494
HTI,2018,28.1567904087872
HTI,2019,28.5057820115222
HTI,2020,28.6576196940519
HTI,2021,28.793303113228
HTI,2022,28.9133013445226
HTI,2023,29.0180834702733
HTI,2024,29.1081189443114
HUN,2000,98.0437275919474
HUN,2001,98.0429567293229
HUN,2002,98.0396092982152
HUN,2003,98.0362810525522
HUN,2004,98.0329662219326
HUN,2005,98.029143037033
HUN,2006,98.0248277713699
HUN,2007,98.0205413460237
HUN,2008,98.0162854643745
HUN,2009,98.0120750590408
HUN,2010,98.0084003041022
HUN,2011,98.0047619310782
HUN,2012,98.0021500731039
HUN,2013,97.9999085136149
HUN,2014,97.9976794505183
HUN,2015,97.9954541400148
HUN,2016,97.9931789584607
HUN,2017,97.9908758837113
HUN,2018,97.9885191913956
HUN,2019,97.9861309569959
HUN,2020,97.9837062795673
HUN,2021,97.9812382429156
HUN,2022,97.9787350415865
HUN,2023,97.976195278385
HUN,2024,97.9736275561386
IBD,2000,51.009659715337754
IBD,2001,52.32568428379913
IBD,2002,55.02200357330401
IBD,2003,56.66826011612422
IBD,2004,58.32038780814028
IBD,2005,59.99869768758421
IBD,2006,61.67304984136032
IBD,2007,63.367841031359674
IBD,2008,65.07024378136109
IBD,2009,66.77124068157126
IBD,2010,68.46695107716725
IBD,2011,70.1590408616242
IBD,2012,71.8512316269267
IBD,2013,73.54644600205536
IBD,2014,75.2423575156247
IBD,2015,76.93167055734294
IBD,2016,78.61391745942215
IBD,2017,80.14960719509182
IBD,2018,81.82623005870613
IBD,2019,83.47060685466404
IBD,2020,85.07680956516963
IBD,2021,86.64442119355488
IBD,2022,88.15079915007581
IBD,2023,89.89362261143506
IBD,2024,90.90117580041554
IBT,2000,45.920589531221
IBT,2001,47.012090570659765
IBT,2002,49.32479961344549
IBT,2003,50.67292699130095
IBT,2004,52.07515557395299
IBT,2005,53.51833471110751
IBT,2006,54.95953829510098
IBT,2007,56.41339269378189
IBT,2008,57.87097617364584
IBT,2009,59.32314470346607
IBT,2010,60.77128251498921
IBT,2011,62.118190631917486
IBT,2012,63.55429400004553
IBT,2013,64.98599638907405
IBT,2014,66.41845185922469
IBT,2015,67.84521425883058
IBT,2016,69.26323171990312
IBT,2017,70.53173179229691
IBT,2018,71.93220105915749
IBT,2019,73.29898319695411
IBT,2020,74.63144730527092
IBT,2021,75.93086472952047
IBT,2022,77.22143316680727
IBT,2023,78.4933594683483
IBT,2024,79.22498238434807
IDA,2000,28.594717375829674
IDA,2001,29.026665151818275
IDA,2002,29.587537916460974
IDA,2003,30.172359087421004
IDA,2004,30.989633747840752
IDA,2005,31.910422410365538
IDA,2006,32.867384149520966
IDA,2007,33.84608078647582
IDA,2008,34.82379458002941
IDA,2009,35.791052889565705
IDA,2010,36.77150463366997
IDA,2011,37.527838383346236
IDA,2012,38.471702341388344
IDA,2013,39.36130287300686
IDA,2014,40.278404492147835
IDA,2015,41.22326729845775
IDA,2016,42.18698592656463
IDA,2017,43.224952636612684
IDA,2018,44.2188379518913
IDA,2019,45.22730072179545
IDA,2020,46.241500072301
IDA,2021,47.279658831649336
IDA,2022,48.40128301421808
IDA,2023,49.13657654886251
IDA,2024,49.447311250447434
IDB,2000,35.63621658636324
IDB,2001,35.72270748568967
IDB,2002,35.982577195936706
IDB,2003,36.29428510461197
IDB,2004,37.24919704095309
IDB,2005,38.20482584905259
IDB,2006,39.218278717124896
IDB,2007,40.250879522454284
IDB,2008,41.30174299322425
IDB,2009,42.362719018044494
IDB,2010,43.434298580426606
IDB,2011,44.51313948976225
IDB,2012,45.59699748656243
IDB,2013,46.68812797536606
IDB,2014,47.786006244913175
IDB,2015,48.890511762600745
IDB,2016,50.00059913906007
IDB,2017,51.123948108568506
IDB,2018,52.265107414566096
IDB,2019,53.42362015950867
IDB,2020,54.60823422708709
IDB,2021,55.81068979161058
IDB,2022,57.36998295585316
IDB,2023,57.890255670933804
IDB,2024,58.07694752084034
IDN,2000,41.5831787269392
IDN,2001,43.534313765172
IDN,2002,45.5010531020753
IDN,2003,47.4821079251045
IDN,2004,49.4772142680194
IDN,2005,51.4837806650068
IDN,2006,53.5018961119134
IDN,2007,55.5300293728108
IDN,2008,57.5678736084239
IDN,2009,59.6133891473514
IDN,2010,61.6611213279716
IDN,2011,63.6913657210041
IDN,2012,65.7302519834107
IDN,2013,67.7766235595933
IDN,2014,69.8304612551161
IDN,2015,71.8904398574445
IDN,2016,73.9559310852412
IDN,2017,76.0256805835892
IDN,2018,78.0995418857349
IDN,2019,80.1767467592482
IDN,2020,82.2571090356155
IDN,2021,84.339850898343
IDN,2022,85.6486611717997
IDN,2023,86.9363345400971
IDN,2024,88.2031685658499
IDX,2000,24.78140637401825
IDX,2001,25.389006283722235
IDX,2002,26.10250143532734
IDX,2003,26.83344750774813
IDX,2004,27.56835909346129
IDX,2005,28.463536582780172
IDX,2006,29.38426310345552
IDX,2007,30.32285190937402
IDX,2008,31.24675942062439
IDX,2009,32.14911044741592
IDX,2010,33.066209196717324
IDX,2011,33.67667945608533
IDX,2012,34.54108607444374
IDX,2013,35.31666813938878
IDX,2014,36.13521150577062
IDX,2015,36.99678303849508
IDX,2016,37.89097181979892
IDX,2017,38.88125701546899
IDX,2018,39.807099149013936
IDX,2019,40.74953191096964
IDX,2020,41.685471114601356
IDX,2021,42.64536213115253
IDX,2022,43.58591615803361
IDX,2023,44.45399896191329
IDX,2024,44.804767668480224
IMN,2000,100
IMN,2001,100
IMN,2002,100
IMN,2003,100
IMN,2004,100
IMN,2005,100
IMN,2006,100
IMN,2007,100
IMN,2008,100
IMN,2009,100
IMN,2010,100
IMN,2011,100
IMN,2012,100
IMN,2013,100
IMN,2014,100
IMN,2015,100
IMN,2016,100
IMN,2017,100
IMN,2018,100
IMN,2019,100
IMN,2020,100
IMN,2021,100
IMN,2022,100
IMN,2023,100
IMN,2024,100
IND,2000,14.6638821125248
IND,2001,17.2206798996747
IND,2002,19.9645829063411
IND,2003,22.7256519741888
IND,2004,25.504088846955
IND,2005,28.2988919138167
IND,2006,31.1102746501892
IND,2007,33.9383850862219
IND,2008,36.7829765979312
IND,2009,39.6431708126058
IND,2010,42.5191116694177
IND,2011,45.4108795020998
IND,2012,48.3205923569019
IND,2013,51.2472926178236
IND,2014,54.1905506719672
IND,2015,57.1496392627885
IND,2016,60.1238284933312
IND,2017,63.1125583715917
IND,2018,66.1148742165368
IND,2019,69.1300220717047
IND,2020,72.0482326780192
IND,2021,74.9328568041953
IND,2022,77.8161883735175
IND,2023,80.6978943350927
IND,2024,83.380872478201
INX,2000,NA
INX,2001,NA
INX,2002,NA
INX,2003,NA
INX,2004,NA
INX,2005,NA
INX,2006,NA
INX,2007,NA
INX,2008,NA
INX,2009,NA
INX,2010,NA
INX,2011,NA
INX,2012,NA
INX,2013,NA
INX,2014,NA
INX,2015,NA
INX,2016,NA
INX,2017,NA
INX,2018,NA
INX,2019,NA
INX,2020,NA
INX,2021,NA
INX,2022,NA
INX,2023,NA
INX,2024,NA
IRL,2000,90.0039815195189
IRL,2001,89.9934206605421
IRL,2002,89.9824305641103
IRL,2003,89.9700431850216
IRL,2004,89.9574538006016
IRL,2005,89.944799688173
IRL,2006,89.9326745170445
IRL,2007,89.923319628906
IRL,2008,89.9138931088148
IRL,2009,89.9043585226446
IRL,2010,89.8947557932751
IRL,2011,89.8850354586049
IRL,2012,89.8752066389218
IRL,2013,89.8653106033212
IRL,2014,89.8553013523079
IRL,2015,89.8452309062707
IRL,2016,89.8349918949082
IRL,2017,89.8240697617023
IRL,2018,89.812337262782
IRL,2019,89.7998496161213
IRL,2020,89.7865313699403
IRL,2021,89.7724871048145
IRL,2022,89.757648052779
IRL,2023,89.742009351926
IRL,2024,89.7256064199387
IRN,2000,78.218293196505
IRN,2001,78.9731471753929
IRN,2002,79.7155487867345
IRN,2003,80.445633771259807
IRN,2004,81.1633098268727
IRN,2005,81.8685049537412
IRN,2006,82.5614052358839
IRN,2007,83.2321134946783
IRN,2008,83.8869750183033
IRN,2009,84.5313775424274
IRN,2010,85.16566965163
IRN,2011,85.7898043501208
IRN,2012,86.4018915038268
IRN,2013,87.0030127281938
IRN,2014,87.5950808163193
IRN,2015,88.1779155269033
IRN,2016,88.7518172769829
IRN,2017,89.3166613162414
IRN,2018,89.6988576017474
IRN,2019,90.0210887632991
IRN,2020,90.2667726388145
IRN,2021,90.3162236149744
IRN,2022,90.3647309306855
IRN,2023,90.4119852074826
IRN,2024,90.458288016159
IRQ,2000,70.5047677877262
IRQ,2001,71.075866107073
IRQ,2002,71.6455694675998
IRQ,2003,72.2138771289347
IRQ,2004,72.7807850256075
IRQ,2005,74.4450745683206
IRQ,2006,76.1219593481463
IRQ,2007,77.8117345436879
IRQ,2008,79.5141852850981
IRQ,2009,81.2291181152915
IRQ,2010,82.9658498255287
IRQ,2011,84.7190691046442
IRQ,2012,86.4826460447995
IRQ,2013,88.2564846708838
IRQ,2014,90.0405629244154
IRQ,2015,91.8347515135487
IRQ,2016,93.6396641233782
IRQ,2017,95.4549205220896
IRQ,2018,96.9997458760796
IRQ,2019,97.864851810422
IRQ,2020,98.4932660483814
IRQ,2021,98.4959720542325
IRQ,2022,98.4987799022337
IRQ,2023,98.501709975411
IRQ,2024,98.5047513855653
ISL,2000,98.7980041291152
ISL,2001,98.7971837425424
ISL,2002,98.7963729510366
ISL,2003,98.7949491900819
ISL,2004,98.7933244677551
ISL,2005,98.7917259201809
ISL,2006,98.7901467233098
ISL,2007,98.7886019021965
ISL,2008,98.7870790817422
ISL,2009,98.7855707233906
ISL,2010,98.7847535507852
ISL,2011,98.7845859292734
ISL,2012,98.7844113664715
ISL,2013,98.7839858955201
ISL,2014,98.7835434602545
ISL,2015,98.7831179489898
ISL,2016,98.7826661232675
ISL,2017,98.7821726872398
ISL,2018,98.7816461491977
ISL,2019,98.7811009775607
ISL,2020,98.7805419679259
ISL,2021,98.7799498182969
ISL,2022,98.7793239094093
ISL,2023,98.7786759933373
ISL,2024,98.7780018629454
ISR,2000,99.9999980424614
ISR,2001,99.9999999141995
ISR,2002,99.9999966748332
ISR,2003,99.9999972968458
ISR,2004,99.9999987008863
ISR,2005,99.999996277042
ISR,2006,99.9999970677578
ISR,2007,99.9999967389264
ISR,2008,99.9999990692997
ISR,2009,99.9999967272176
ISR,2010,100
ISR,2011,99.9956552135569
ISR,2012,99.9884608340089
ISR,2013,99.9813907693021
ISR,2014,99.9744595332157
ISR,2015,99.9676711051809
ISR,2016,99.9610220718726
ISR,2017,99.9545287961214
ISR,2018,99.9481963561794
ISR,2019,99.9420208696373
ISR,2020,99.9360127624406
ISR,2021,99.9301799523059
ISR,2022,99.924519816082
ISR,2023,99.9190335270473
ISR,2024,99.9200782006513
ITA,2000,99.8859327621191
ITA,2001,99.8859214415661
ITA,2002,99.8858964413785
ITA,2003,99.8858746241475
