iso3,year,basic_water
EUU,2020,99.2070508163239
EUU,2021,99.17850880035027
EUU,2022,99.14144036294267
EUU,2023,99.10531911392897
EUU,2024,99.06755234791078
FCS,2000,50.69516822501384
FCS,2001,51.28150322000566
FCS,2002,51.97194711000693
FCS,2003,52.69950492590327
FCS,2004,53.41960715834352
FCS,2005,54.23009665841278
FCS,2006,55.047893651403726
FCS,2007,55.87182830887958
FCS,2008,57.0621991540821
FCS,2009,57.94338685896713
FCS,2010,58.841188552369154
FCS,2011,59.48572141079934
FCS,2012,60.35610847912262
FCS,2013,61.243303446641384
FCS,2014,62.1084221397454
FCS,2015,63.01016491345508
FCS,2016,63.91866367089388
FCS,2017,64.8705444709273
FCS,2018,65.77311954460012
FCS,2019,66.68359664101759
FCS,2020,67.59485228350414
FCS,2021,68.47501213970962
FCS,2022,69.18153712245856
FCS,2023,69.95692001659594
FCS,2024,70.73032486402526
FIN,2000,100
FIN,2001,100
FIN,2002,99.9999968734503
FIN,2003,100
FIN,2004,99.9999955263945
FIN,2005,99.9999971053546
FIN,2006,100
FIN,2007,99.9999969532681
FIN,2008,99.9999979690853
FIN,2009,99.9999991951693
FIN,2010,100
FIN,2011,100
FIN,2012,99.9999978985936
FIN,2013,99.9999962385025
FIN,2014,99.9999970318793
FIN,2015,100
FIN,2016,99.9999998933781
FIN,2017,100
FIN,2018,99.999999309504
FIN,2019,99.9999972852429
FIN,2020,99.9999988873824
FIN,2021,99.9999969157891
FIN,2022,100
FIN,2023,99.9999988667298
FIN,2024,99.9999966968731
FJI,2000,94.8171817941027
FJI,2001,94.8440772206677
FJI,2002,94.8709679022019
FJI,2003,94.8927029314255
FJI,2004,94.9147944763189
FJI,2005,94.9370413957201
FJI,2006,94.9596519780134
FJI,2007,94.9825498641787
FJI,2008,95.0125415500904
FJI,2009,95.0445350823456
FJI,2010,95.076983731919
FJI,2011,95.1097406179506
FJI,2012,95.1429478152795
FJI,2013,95.1763187725966
FJI,2014,95.2100729129394
FJI,2015,95.2442012588905
FJI,2016,95.278634976057
FJI,2017,95.3133024356782
FJI,2018,95.3482691825769
FJI,2019,95.3833163293103
FJI,2020,95.4183568880338
FJI,2021,95.4534634943263
FJI,2022,95.4886333379859
FJI,2023,95.5237842457223
FJI,2024,95.5603898762947
FRA,2000,99.9999963750584
FRA,2001,100
FRA,2002,100
FRA,2003,100
FRA,2004,99.9999969222642
FRA,2005,99.9999971982773
FRA,2006,99.9999982498947
FRA,2007,99.9999991615937
FRA,2008,99.9999991289051
FRA,2009,99.9999982791976
FRA,2010,99.9999989035929
FRA,2011,99.9999974748476
FRA,2012,100
FRA,2013,100
FRA,2014,99.999997234513
FRA,2015,99.9999999037222
FRA,2016,100
FRA,2017,100
FRA,2018,99.9999999523043
FRA,2019,100
FRA,2020,100
FRA,2021,100
FRA,2022,100
FRA,2023,100
FRA,2024,99.9999974759961
FRO,2000,100
FRO,2001,100
FRO,2002,100
FRO,2003,100
FRO,2004,100
FRO,2005,100
FRO,2006,100
FRO,2007,100
FRO,2008,100
FRO,2009,100
FRO,2010,100
FRO,2011,100
FRO,2012,100
FRO,2013,100
FRO,2014,100
FRO,2015,100
FRO,2016,100
FRO,2017,100
FRO,2018,100
FRO,2019,100
FRO,2020,100
FRO,2021,100
FRO,2022,100
FRO,2023,100
FRO,2024,100
FSM,2000,91.7920940857296
FSM,2001,91.6727103398297
FSM,2002,91.5533265939298
FSM,2003,91.4339428480299
FSM,2004,91.3145591021301
FSM,2005,91.1951753562302
FSM,2006,91.0757916103303
FSM,2007,90.9564078644304
FSM,2008,90.8370241185305
FSM,2009,90.7176403726307
FSM,2010,90.5982566267308
FSM,2011,90.4788728808309
FSM,2012,90.359489134931
FSM,2013,90.2401053890312
FSM,2014,90.1207216431313
FSM,2015,90.0013378972314
FSM,2016,89.8819541513315
FSM,2017,89.8819541513315
FSM,2018,89.8819541513315
FSM,2019,89.8819541513315
FSM,2020,89.8819541513315
FSM,2021,NA
FSM,2022,NA
FSM,2023,NA
FSM,2024,NA
GAB,2000,80.0652503338317
GAB,2001,80.5692237305059
GAB,2002,81.0600023349324
GAB,2003,81.5373154553374
GAB,2004,82.0013798708484
GAB,2005,82.4519182271315
GAB,2006,82.8900757983957
GAB,2007,83.3155701870669
GAB,2008,83.7295160274396
GAB,2009,84.1307212542328
GAB,2010,84.5207296199844
GAB,2011,84.899267815442
GAB,2012,85.2673947991113
GAB,2013,85.6239250935099
GAB,2014,85.9658863110068
GAB,2015,86.2930339752905
GAB,2016,86.606465035897
GAB,2017,86.9072462361888
GAB,2018,87.1959828592503
GAB,2019,87.472846570073
GAB,2020,87.7393004139279
GAB,2021,87.9954718713657
GAB,2022,88.2419436860256
GAB,2023,88.479261326667
GAB,2024,88.5995009085574
GBR,2000,100
GBR,2001,99.9999980893085
GBR,2002,100
GBR,2003,100
GBR,2004,100
GBR,2005,99.9999990459371
GBR,2006,99.9999963913423
GBR,2007,99.9999991747697
GBR,2008,100
GBR,2009,100
GBR,2010,100
GBR,2011,100
GBR,2012,99.9999990594779
GBR,2013,100
GBR,2014,100
GBR,2015,100
GBR,2016,99.9999991226354
GBR,2017,99.9999980808565
GBR,2018,99.9999994148157
GBR,2019,100
GBR,2020,100
GBR,2021,100
GBR,2022,100
GBR,2023,100
GBR,2024,99.9999991412127
GEO,2000,94.0602241234961
GEO,2001,94.1619919143867
GEO,2002,94.2915348792621
GEO,2003,94.4532594161548
GEO,2004,94.5980809160506
GEO,2005,94.7414845988638
GEO,2006,94.8835839201569
GEO,2007,95.0243626038677
GEO,2008,95.1637450762018
GEO,2009,95.3017390158594
GEO,2010,95.4384260318316
GEO,2011,95.5737249468986
GEO,2012,95.7077336027359
GEO,2013,95.8402895547886
GEO,2014,95.9715499431682
GEO,2015,96.1014497266011
GEO,2016,96.2306438542473
GEO,2017,96.3588824042299
GEO,2018,96.4862775476087
GEO,2019,96.6127357061039
GEO,2020,96.7382823190877
GEO,2021,96.877911792559
GEO,2022,97.016455433381
GEO,2023,97.1538358776458
GEO,2024,97.2900166595814
GHA,2000,65.517218378745
GHA,2001,66.2724810777251
GHA,2002,67.2870236576029
GHA,2003,68.3036435747065
GHA,2004,69.3225909029972
GHA,2005,70.3428380680709
GHA,2006,71.3651562013802
GHA,2007,72.3892820833539
GHA,2008,73.4152138090769
GHA,2009,74.4422077321147
GHA,2010,75.471267939183
GHA,2011,76.5016404793149
GHA,2012,77.5330954898138
GHA,2013,78.565152693679
GHA,2014,79.5978353673804
GHA,2015,80.631160872114
GHA,2016,81.6651456164371
GHA,2017,82.6995725023601
GHA,2018,83.7344677926836
GHA,2019,84.7696150287459
GHA,2020,85.8052795210658
GHA,2021,86.841252750433
GHA,2022,87.8775520835237
GHA,2023,88.8910495956232
GHA,2024,89.9220116872755
GIB,2000,100
GIB,2001,100
GIB,2002,100
GIB,2003,100
GIB,2004,100
GIB,2005,100
GIB,2006,100
GIB,2007,100
GIB,2008,100
GIB,2009,100
GIB,2010,100
GIB,2011,100
GIB,2012,100
GIB,2013,100
GIB,2014,100
GIB,2015,100
GIB,2016,100
GIB,2017,100
GIB,2018,100
GIB,2019,100
GIB,2020,100
GIB,2021,100
GIB,2022,100
GIB,2023,100
GIB,2024,100
GIN,2000,49.7532822926472
GIN,2001,50.503637310744
GIN,2002,51.2523026990112
GIN,2003,51.9996253196521
GIN,2004,52.7452281197482
GIN,2005,53.4890999882019
GIN,2006,54.2315783654935
GIN,2007,54.972295205421
GIN,2008,55.7112370863101
GIN,2009,56.4483990709895
GIN,2010,57.184097462228
GIN,2011,58.360314361898
GIN,2012,59.5458989237514
GIN,2013,60.7407932771769
GIN,2014,61.9449533966477
GIN,2015,63.1625705426145
GIN,2016,64.3935453016882
GIN,2017,65.6377593870016
GIN,2018,66.8950995450723
GIN,2019,68.1651301407792
GIN,2020,69.4483664321703
GIN,2021,70.7443560609114
GIN,2022,72.0532813701912
GIN,2023,73.3743676551949
GIN,2024,74.1924841600776
GMB,2000,71.751986616962
GMB,2001,72.4709852394757
GMB,2002,73.1874046745589
GMB,2003,73.894195620681
GMB,2004,74.5723410425054
GMB,2005,75.2482865822258
GMB,2006,75.9220098738399
GMB,2007,76.5934928458813
GMB,2008,77.2629006181607
GMB,2009,77.9295055109151
GMB,2010,78.5938369652341
GMB,2011,79.2555392487377
GMB,2012,79.9149385065975
GMB,2013,80.571196875671
GMB,2014,81.2241792597438
GMB,2015,81.8737511504613
GMB,2016,82.5196405722502
GMB,2017,83.1620559265773
GMB,2018,83.8008881364874
GMB,2019,84.4361946965619
GMB,2020,85.0680326919843
GMB,2021,85.696311673001
GMB,2022,86.3212416883552
GMB,2023,86.7155739795785
GMB,2024,87.1034800376148
GNB,2000,55.179726260399804
GNB,2001,55.6355112802185
GNB,2002,56.0766781223188
GNB,2003,56.5025111199122
GNB,2004,56.9133054099117
GNB,2005,57.3083913147458
GNB,2006,57.6886837795946
GNB,2007,58.0535126816811
GNB,2008,58.4031554952598
GNB,2009,58.7369930495235
GNB,2010,59.0561288356576
GNB,2011,59.3599409743787
GNB,2012,59.6486446194462
GNB,2013,59.9219185208316
GNB,2014,60.179969051587
GNB,2015,60.4227287706109
GNB,2016,60.6498938301808
GNB,2017,60.8614249962045
GNB,2018,61.0574978262041
GNB,2019,61.2378280860905
GNB,2020,61.4023709076856
GNB,2021,61.5510835646003
GNB,2022,61.6363537721631
GNB,2023,61.7218282479049
GNB,2024,61.8077030171668
GNQ,2000,51.0981400291321
GNQ,2001,51.7904438770813
GNQ,2002,52.54199672143
GNQ,2003,53.3504174439606
GNQ,2004,54.2150297528476
GNQ,2005,55.1317186570274
GNQ,2006,56.1005801258044
GNQ,2007,57.1185705825994
GNQ,2008,58.1837958068374
GNQ,2009,59.2917944417375
GNQ,2010,60.441364332898
GNQ,2011,61.629611207728
GNQ,2012,62.8538908142975
GNQ,2013,63.6715161073668
GNQ,2014,63.9264757487076
GNQ,2015,64.1785994681849
GNQ,2016,64.4255163889263
GNQ,2017,64.6658128879178
GNQ,2018,NA
GNQ,2019,NA
GNQ,2020,NA
GNQ,2021,NA
GNQ,2022,NA
GNQ,2023,NA
GNQ,2024,NA
GRC,2000,99.7578133347086
GRC,2001,99.7743844570764
GRC,2002,99.7919945033005
GRC,2003,99.8092301885099
GRC,2004,99.8260994402101
GRC,2005,99.8425963346564
GRC,2006,99.8587352408423
GRC,2007,99.8745141024935
GRC,2008,99.8899457131774
GRC,2009,99.9050216033919
GRC,2010,99.9197604571835
GRC,2011,99.9341628584541
GRC,2012,99.948239360805
GRC,2013,99.9619883950245
GRC,2014,99.97541718672
GRC,2015,99.988523105293
GRC,2016,99.9999968642708
GRC,2017,99.9999973482552
GRC,2018,100
GRC,2019,99.999997048057
GRC,2020,99.9999990325072
GRC,2021,100
GRC,2022,99.9999998124246
GRC,2023,99.9999984078161
GRC,2024,100
GRD,2000,93.3076378093218
GRD,2001,93.5399527788903
GRD,2002,93.7722677484587
GRD,2003,94.0045827180272
GRD,2004,94.2368976875956
GRD,2005,94.4692126571641
GRD,2006,94.7015276267326
GRD,2007,94.9338425963011
GRD,2008,95.1661575658695
GRD,2009,95.398472535438
GRD,2010,95.6307875050065
GRD,2011,95.8631024745749
GRD,2012,95.9713888869245
GRD,2013,95.6286504435547
GRD,2014,95.6286504435547
GRD,2015,95.6286504435547
GRD,2016,95.6286504435547
GRD,2017,95.6286504435547
GRD,2018,NA
GRD,2019,NA
GRD,2020,NA
GRD,2021,NA
GRD,2022,NA
GRD,2023,NA
GRD,2024,NA
GRL,2000,100
GRL,2001,100
GRL,2002,100
GRL,2003,100
GRL,2004,100
GRL,2005,100
GRL,2006,100
GRL,2007,100
GRL,2008,100
GRL,2009,100
GRL,2010,100
GRL,2011,100
GRL,2012,100
GRL,2013,100
GRL,2014,100
GRL,2015,100
GRL,2016,100
GRL,2017,100
GRL,2018,100
GRL,2019,100
GRL,2020,100
GRL,2021,100
GRL,2022,100
GRL,2023,100
GRL,2024,100
GTM,2000,87.5089539389725
GTM,2001,87.7752601776246
GTM,2002,88.0390155719247
GTM,2003,88.2966588690078
GTM,2004,88.5496740208144
GTM,2005,88.8001402609139
GTM,2006,89.0482040016156
GTM,2007,89.294002198525
GTM,2008,89.5375290731545
GTM,2009,89.7784165579284
GTM,2010,90.0171691678666
GTM,2011,90.2534246699844
GTM,2012,90.4874258264266
GTM,2013,90.7203833166752
GTM,2014,90.9521869085608
GTM,2015,91.1829418884206
GTM,2016,91.4122081124135
GTM,2017,91.6400944159348
GTM,2018,91.8664742343096
GTM,2019,92.0910526006257
GTM,2020,92.3138179561227
GTM,2021,92.5346655416111
GTM,2022,92.7535006676254
GTM,2023,92.9701335518689
GTM,2024,93.1845373918033
GUM,2000,99.4735533221536
GUM,2001,99.4760873255075
GUM,2002,99.4786213288614
GUM,2003,99.4811553322154
GUM,2004,99.4836893355693
GUM,2005,99.4862233389232
GUM,2006,99.4887573422771
GUM,2007,99.4912913456311
GUM,2008,99.493825348985
GUM,2009,99.4963593523389
GUM,2010,99.4988933556928
GUM,2011,99.5014273590467
GUM,2012,99.5039613624007
GUM,2013,99.5064953657546
GUM,2014,99.5090293691085
GUM,2015,99.5115633724624
GUM,2016,99.5140973758164
GUM,2017,99.5166313791703
GUM,2018,99.519165382524207
GUM,2019,99.5216993858781
GUM,2020,99.5242333892321
GUM,2021,99.526767392586
GUM,2022,99.5293013959399
GUM,2023,99.5293013959399
GUM,2024,99.5293013959399
GUY,2000,89.3211330907679
GUY,2001,89.5993039165579
GUY,2002,89.8783543179936
GUY,2003,90.1473891418165
GUY,2004,90.4157865218795
GUY,2005,90.6866289837536
GUY,2006,90.9599679575981
GUY,2007,91.2357144942571
GUY,2008,91.5138620553584
GUY,2009,91.7944367446406
GUY,2010,92.0773787759255
GUY,2011,92.362661216299
GUY,2012,92.6609284046395
GUY,2013,92.959244646232
GUY,2014,93.2581213076168
GUY,2015,93.5573147268912
GUY,2016,93.8566725487211
GUY,2017,94.1560114941811
GUY,2018,94.4550659757955
GUY,2019,94.7537064552483
GUY,2020,95.0516966520853
GUY,2021,95.3488391542383
GUY,2022,95.6449359016068
GUY,2023,95.644614726529
GUY,2024,95.6442641595321
HIC,2000,98.69041843362989
HIC,2001,98.70899782900221
HIC,2002,98.73320901175367
HIC,2003,98.75505992816257
HIC,2004,98.77663764620424
HIC,2005,98.80549215313451
HIC,2006,98.82546695988627
HIC,2007,98.84778432686127
HIC,2008,98.86956980296456
HIC,2009,98.8916483108545
HIC,2010,98.91647934031639
HIC,2011,98.93798888016867
HIC,2012,98.95907851040874
HIC,2013,98.9806638685265
HIC,2014,99.00464293622159
HIC,2015,99.0252810114541
HIC,2016,99.04593358374802
HIC,2017,99.0664028121743
HIC,2018,99.0871526158364
HIC,2019,99.10726597201663
HIC,2020,99.12815116999913
HIC,2021,99.14809570656789
HIC,2022,99.1643858978103
HIC,2023,99.1682822141372
HIC,2024,99.16442718956084
HKG,2000,98.9070064531479
HKG,2001,98.9655415410239
HKG,2002,99.0240766288998
HKG,2003,99.0826117167757
HKG,2004,99.1411468046516
HKG,2005,99.1996818925276
HKG,2006,99.2582169804035
HKG,2007,99.3167520682794
HKG,2008,99.3752871561554
HKG,2009,99.4338222440313
HKG,2010,99.4923573319072
HKG,2011,99.5508924197831
HKG,2012,99.609427507659
HKG,2013,99.667962595535
HKG,2014,99.7264976834109
HKG,2015,99.7850327712868
HKG,2016,99.8435678591627
HKG,2017,99.9021029470387
HKG,2018,99.9606380349146
HKG,2019,100
HKG,2020,100
HKG,2021,100
HKG,2022,100
HKG,2023,100
HKG,2024,100
HND,2000,85.7009621339026
HND,2001,86.2042781519171
HND,2002,86.7288882403504
HND,2003,87.2031545778508
HND,2004,87.6718091532633
HND,2005,88.133961090874
HND,2006,88.5903297607965
HND,2007,89.0405738660816
HND,2008,89.4848766199091
HND,2009,89.922767090749
HND,2010,90.3547424812176
HND,2011,90.7803603583435
HND,2012,91.2001031419735
HND,2013,91.6134052389382
HND,2014,92.0207347407906
HND,2015,92.421451159935
HND,2016,92.8158871236421
HND,2017,93.203968706641
HND,2018,93.5856465079255
HND,2019,93.9610018338129
HND,2020,94.3301083793908
HND,2021,94.6929450618276
HND,2022,95.0903952846631
HND,2023,95.4348773364813
HND,2024,95.7293716551666
HPC,2000,41.30474369503361
HPC,2001,42.05453424486778
HPC,2002,42.89954324050465
HPC,2003,43.75025810737803
HPC,2004,44.6209519410059
HPC,2005,45.563471160546236
HPC,2006,46.50819222068802
HPC,2007,47.42962790205668
HPC,2008,48.41216702041172
HPC,2009,49.393152450714254
HPC,2010,50.371221465471926
HPC,2011,51.35283607992432
HPC,2012,52.322473094907636
HPC,2013,53.287714210230014
HPC,2014,54.25950666473416
HPC,2015,55.23301648371098
HPC,2016,56.19444903539053
HPC,2017,57.17041798530301
HPC,2018,58.129684804530676
HPC,2019,59.09211346528847
HPC,2020,60.05131677338098
HPC,2021,61.0033656848696
HPC,2022,61.86377835450733
HPC,2023,62.84162588122814
HPC,2024,63.825000797619914
HRV,2000,98.6451317481292
HRV,2001,98.6513600849869
HRV,2002,98.7625377853519
HRV,2003,98.8729620215358
HRV,2004,98.9792715341788
HRV,2005,99.0847905577496
HRV,2006,99.1895126647337
HRV,2007,99.2934392263667
HRV,2008,99.3965737483077
HRV,2009,99.4989155320278
HRV,2010,99.6004621496266
HRV,2011,99.7012086254188
HRV,2012,99.8012216684385
HRV,2013,99.9003820151375
HRV,2014,99.9005681639486
HRV,2015,99.9007659561635
HRV,2016,99.9009796453255
HRV,2017,99.9012135113564
HRV,2018,99.9014519632488
HRV,2019,99.9017118309549
HRV,2020,99.9019753269295
HRV,2021,99.9022621135501
HRV,2022,99.9025569316728
HRV,2023,99.9028641950813
HRV,2024,99.903181204483
HTI,2000,54.3912791265866
HTI,2001,55.6370732142044
HTI,2002,56.8689780584715
HTI,2003,58.0834240924689
HTI,2004,58.9700056214304
HTI,2005,59.8048339456041
HTI,2006,60.624746654321
HTI,2007,61.4285173392054
HTI,2008,62.2174731426429
HTI,2009,62.9888052938028
HTI,2010,63.7442876328599
HTI,2011,64.4832332548174
HTI,2012,65.2057837814604
HTI,2013,65.9105551526185
HTI,2014,66.5988959372951
HTI,2015,67.2702221922087
HTI,2016,67.9200663191655
HTI,2017,68.5471165461434
HTI,2018,69.1522570020031
HTI,2019,69.7360086923955
HTI,2020,70.4880763209359
HTI,2021,71.2216853162772
HTI,2022,71.9372349296848
HTI,2023,72.6351234532977
HTI,2024,73.3157500565915
HUN,2000,93.8958473145808
HUN,2001,94.1936032568207
HUN,2002,94.5133631793189
HUN,2003,94.8298573084003
HUN,2004,95.1432578822385
HUN,2005,95.4573933854111
HUN,2006,95.7715235232241
HUN,2007,96.0814951789226
HUN,2008,96.3873549222455
HUN,2009,96.6891082048051
HUN,2010,96.9842340521877
HUN,2011,97.2758562444965
HUN,2012,97.5597402653732
HUN,2013,97.8398540702921
HUN,2014,98.1178998940875
HUN,2015,98.3938802461663
HUN,2016,98.6679484290121
HUN,2017,98.9400107789492
HUN,2018,99.2100381980227
HUN,2019,99.4779522735121
HUN,2020,99.7437164369776
HUN,2021,99.9722511315841
HUN,2022,99.9999990521068
HUN,2023,100
HUN,2024,100
IBD,2000,83.58394061124528
IBD,2001,83.99185978402123
IBD,2002,84.62895949489354
IBD,2003,85.26381138768684
IBD,2004,85.8852355781971
IBD,2005,86.60685525760194
IBD,2006,87.20078932331919
IBD,2007,87.77836655925144
IBD,2008,88.35356917389508
IBD,2009,88.9102879885783
IBD,2010,89.4464334212094
IBD,2011,89.9550512979798
IBD,2012,90.45167500867414
IBD,2013,90.94227865361697
IBD,2014,91.42175811838997
IBD,2015,91.88962851953632
IBD,2016,92.34631110024932
IBD,2017,92.73696151747093
IBD,2018,93.20004900898682
IBD,2019,93.62777116199477
IBD,2020,94.04109905847956
IBD,2021,94.51721884236774
IBD,2022,95.01743557452569
IBD,2023,95.4320416223124
IBD,2024,95.65659882933761
IBT,2000,78.06796279014874
IBT,2001,78.47077731227769
IBT,2002,79.05299471195427
IBT,2003,79.63865459696716
IBT,2004,80.21963124840711
IBT,2005,80.91144151456047
IBT,2006,81.47820453022324
IBT,2007,82.03339989036064
IBT,2008,82.59913143745376
IBT,2009,83.14296293252862
IBT,2010,83.67382096408323
IBT,2011,84.1095154925998
IBT,2012,84.60975862437898
IBT,2013,85.10595074556623
IBT,2014,85.59612313088205
IBT,2015,86.08077736601491
IBT,2016,86.55729603156293
IBT,2017,86.96349539336602
IBT,2018,87.44488910276763
IBT,2019,87.90218181347907
IBT,2020,88.34722950504037
IBT,2021,88.8347332237475
IBT,2022,89.33958000155974
IBT,2023,89.76877707928229
IBT,2024,90.05029597979859
IDA,2000,58.67059033950493
IDA,2001,59.29060780190057
IDA,2002,59.94307710908901
IDA,2003,60.608432602687095
IDA,2004,61.29270610841766
IDA,2005,61.94724480243573
IDA,2006,62.673336079352524
IDA,2007,63.417330732530736
IDA,2008,64.17731706583726
IDA,2009,64.92122906409685
IDA,2010,65.67130232043277
IDA,2011,66.23282578572373
IDA,2012,66.94897704919256
IDA,2013,67.63559338533102
IDA,2014,68.33818991552559
IDA,2015,69.06171930538622
IDA,2016,69.79437625567539
IDA,2017,70.57164606997564
IDA,2018,71.32412622421427
IDA,2019,72.08921774567406
IDA,2020,72.86058965742112
IDA,2021,73.62752103878881
IDA,2022,74.34528479687654
IDA,2023,75.05493656288986
IDA,2024,75.71015680389841
IDB,2000,66.56618099861784
IDB,2001,67.20790104899048
IDB,2002,67.87131298500763
IDB,2003,68.5644202411351
IDB,2004,69.27239490926229
IDB,2005,69.78545005705281
IDB,2006,70.48688411853824
IDB,2007,71.21671719821671
IDB,2008,71.95237738712514
IDB,2009,72.67811542479191
IDB,2010,73.40291596593875
IDB,2011,74.11615750959051
IDB,2012,74.81627257489225
IDB,2013,75.5112985507598
IDB,2014,76.20964541196597
IDB,2015,76.91337070297178
IDB,2016,77.62010396877704
IDB,2017,78.3387178589227
IDB,2018,79.06621785847416
IDB,2019,79.80275341345015
IDB,2020,80.54560398375641
IDB,2021,81.29345275369742
IDB,2022,82.11485519078663
IDB,2023,82.80651644918993
IDB,2024,83.35087027839198
IDN,2000,75.7755519212516
IDN,2001,76.7750513576089
IDN,2002,77.764828826511
IDN,2003,78.7445787552337
IDN,2004,79.7146661275456
IDN,2005,80.6739527502828
IDN,2006,81.6230405666446
IDN,2007,82.5614830626383
IDN,2008,83.4896329573105
IDN,2009,84.3913253324257
IDN,2010,85.1661850718562
IDN,2011,85.6378136701144
IDN,2012,86.0745858271754
IDN,2013,86.4972383225177
IDN,2014,86.9065589204206
IDN,2015,87.3023728948535
IDN,2016,87.6849895715078
IDN,2017,88.0541295680055
IDN,2018,88.410420237217
IDN,2019,88.7538936468124
IDN,2020,89.0851606060889
IDN,2021,89.4041137814594
IDN,2022,89.7113532580834
IDN,2023,89.3578482222748
IDN,2024,89.008759557411
IDX,2000,54.39474767788044
IDX,2001,54.98949819781266
IDX,2002,55.622510799623896
IDX,2003,56.26921988120809
IDX,2004,56.93126653735278
IDX,2005,57.654955808090605
IDX,2006,58.38802897339644
IDX,2007,59.12695022998339
IDX,2008,59.88403432232352
IDX,2009,60.62245108243341
IDX,2010,61.37161768514259
IDX,2011,61.88656169740218
IDX,2012,62.6090417707052
IDX,2013,63.2879598307138
IDX,2014,63.994198281523474
IDX,2015,64.73358274970401
IDX,2016,65.49170145761548
IDX,2017,66.3004959169544
IDX,2018,67.07950208983652
IDX,2019,67.87553095828457
IDX,2020,68.67611090307022
IDX,2021,69.46349314097657
IDX,2022,70.17406379341266
IDX,2023,70.90759743220987
IDX,2024,71.63728296876954
IMN,2000,NA
IMN,2001,NA
IMN,2002,NA
IMN,2003,NA
IMN,2004,NA
IMN,2005,NA
IMN,2006,NA
IMN,2007,NA
IMN,2008,NA
IMN,2009,98.6560556451613
IMN,2010,98.6560556451613
IMN,2011,98.6560556451613
IMN,2012,98.6560556451613
IMN,2013,98.6560556451613
IMN,2014,98.7924774193548
IMN,2015,98.9288991935484
IMN,2016,99.0653209677419
IMN,2017,99.2017427419355
IMN,2018,99.338164516129
IMN,2019,99.4745862903226
IMN,2020,99.6110080645161
IMN,2021,99.7474298387097
IMN,2022,99.8838516129032
IMN,2023,100
IMN,2024,100
IND,2000,79.4918924474821
IND,2001,80.0659857611388
IND,2002,80.7684916224213
IND,2003,81.4693446422868
IND,2004,82.1686302902513
IND,2005,82.8660018054267
IND,2006,83.5615500374212
IND,2007,84.2553439378038
IND,2008,84.9473094624581
IND,2009,85.6371461321776
IND,2010,86.3249166723471
IND,2011,87.0106732998892
IND,2012,87.6951918936397
IND,2013,88.3781430142448
IND,2014,89.0593975763785
IND,2015,89.7387066732488
IND,2016,90.4158282525921
IND,2017,91.0905825625786
IND,2018,91.7626505318817
IND,2019,92.4317828217009
IND,2020,93.0977309081783
IND,2021,93.760281159736
IND,2022,94.4191311935781
IND,2023,95.0740565981493
IND,2024,95.7247373523918
INX,2000,NA
INX,2001,NA
INX,2002,NA
INX,2003,NA
INX,2004,NA
INX,2005,NA
INX,2006,NA
INX,2007,NA
INX,2008,NA
INX,2009,NA
INX,2010,NA
INX,2011,NA
INX,2012,NA
INX,2013,NA
INX,2014,NA
INX,2015,NA
INX,2016,NA
INX,2017,NA
INX,2018,NA
INX,2019,NA
INX,2020,NA
INX,2021,NA
INX,2022,NA
INX,2023,NA
INX,2024,NA
IRL,2000,96.6432181326014
IRL,2001,96.6636726128136
IRL,2002,96.6839393286038
IRL,2003,96.7038676944039
IRL,2004,96.7236314451944
IRL,2005,96.743244411118
IRL,2006,96.7628104274409
IRL,2007,96.7827341812859
IRL,2008,96.8025424077574
IRL,2009,96.822240012762
IRL,2010,96.8418255162662
IRL,2011,96.8612904708571
IRL,2012,96.8806445019551
IRL,2013,96.8998874189889
IRL,2014,96.9190141649512
IRL,2015,96.9380364717099
IRL,2016,96.9569278147002
IRL,2017,96.9755821286774
IRL,2018,96.9939522473037
IRL,2019,97.0120539231566
IRL,2020,97.0298506240387
IRL,2021,97.0473662537478
IRL,2022,97.0645722234347
IRL,2023,97.0814633122255
IRL,2024,97.0980337007013
IRN,2000,94.2087234514971
IRN,2001,94.4127376646145
IRN,2002,94.612110469542
IRN,2003,94.806889129544
IRN,2004,94.9970316924209
IRN,2005,95.18249701116
IRN,2006,95.3633556923125
IRN,2007,95.5354863995331
IRN,2008,95.7014734925872
IRN,2009,95.8635415645059
IRN,2010,96.0218281862273
IRN,2011,96.1763033647874
IRN,2012,96.3261590816988
IRN,2013,96.4718242177424
IRN,2014,96.6141058316375
IRN,2015,96.7529192600073
IRN,2016,96.8883841344681
IRN,2017,97.0204377787878
IRN,2018,97.1490246044491
IRN,2019,97.2741844991019
IRN,2020,97.3960598410528
IRN,2021,97.5146314590197
IRN,2022,97.6301442880843
IRN,2023,97.742552873025
IRN,2024,97.8520635920898
IRQ,2000,80.8465210339668
IRQ,2001,81.7364082372658
IRQ,2002,82.6260373037079
IRQ,2003,83.5154009333644
IRQ,2004,84.4044866614588
IRQ,2005,85.293291593962
IRQ,2006,86.1815126073683
IRQ,2007,87.0697453969481
IRQ,2008,87.9576753839558
IRQ,2009,88.8450464865989
IRQ,2010,89.747680341053
IRQ,2011,90.6562235048523
IRQ,2012,91.5604108838011
IRQ,2013,92.4602847156941
IRQ,2014,93.3560179358349
IRQ,2015,94.2475935647608
IRQ,2016,95.1361722839903
IRQ,2017,96.0213104286067
IRQ,2018,96.902402599518
IRQ,2019,97.7787837240263
IRQ,2020,98.3599044196543
IRQ,2021,98.3711569251332
IRQ,2022,98.3828518441967
IRQ,2023,98.3950469684624
IRQ,2024,98.4076938287767
